id,amplitude,label,time [s]
169,12.8,8.0,1594226560.8446925
170,4.01,8.0,1594226560.8544686
171,19.76,8.0,1594226560.8642447
172,24.18,8.0,1594226560.8740208
173,7.02,8.0,1594226560.8837972
174,3.99,8.0,1594226560.893573
175,13.22,8.0,1594226560.9033492
176,-8.37,8.0,1594226560.9131253
177,-18.9,8.0,1594226560.9229016
178,-1.28,8.0,1594226560.9326775
179,1.39,8.0,1594226560.9424536
180,5.1,8.0,1594226560.9522295
181,11.38,8.0,1594226560.962006
182,14.29,8.0,1594226560.971782
183,-26.03,8.0,1594226560.981558
184,-20.83,8.0,1594226560.9913342
185,3.47,8.0,1594226561.0011106
186,-17.02,8.0,1594226561.0108864
187,-32.87,8.0,1594226561.0206625
188,-10.2,8.0,1594226561.0304387
189,5.67,8.0,1594226561.0402148
190,-14.61,8.0,1594226561.0499911
191,7.86,8.0,1594226561.059767
192,8.87,8.0,1594226561.0695431
193,-18.2,8.0,1594226561.0793192
194,-4.95,8.0,1594226561.0890956
195,18.16,8.0,1594226561.0988715
196,-4.64,8.0,1594226561.1086473
197,-18.99,8.0,1594226561.1184235
198,-2.18,8.0,1594226561.1281998
199,7.24,8.0,1594226561.137976
200,-12.28,8.0,1594226561.147752
201,17.89,8.0,1594226561.1575284
202,31.64,8.0,1594226561.1673045
203,-1.5,8.0,1594226561.1770804
204,-2.16,8.0,1594226561.1868565
205,15.06,8.0,1594226561.1966324
206,15.59,8.0,1594226561.2064087
207,6.66,8.0,1594226561.2161849
208,-2.42,8.0,1594226561.225961
209,-12.59,8.0,1594226561.2357366
210,-20.94,8.0,1594226561.2455132
211,-0.23,8.0,1594226561.2552893
212,13.36,8.0,1594226561.2650654
213,-21.58,8.0,1594226561.2748413
214,8.81,8.0,1594226561.2846177
215,22.17,8.0,1594226561.2943938
216,-36.03,8.0,1594226561.30417
217,-15.34,8.0,1594226561.313946
218,16.44,8.0,1594226561.3237221
219,-15.84,8.0,1594226561.3334982
220,21.67,8.0,1594226561.3432744
221,61.9,8.0,1594226561.3530505
222,128.87,8.0,1594226561.3628266
223,-93.25,8.0,1594226561.3726027
224,-231.53,8.0,1594226561.3823788
225,-120.93,8.0,1594226561.3921552
226,-9.0,8.0,1594226561.401931
227,32.89,8.0,1594226561.4117072
228,180.46,8.0,1594226561.4214833
229,101.32,8.0,1594226561.4312596
230,-42.06,8.0,1594226561.4410355
231,-95.08,8.0,1594226561.4508116
232,-42.17,8.0,1594226561.4605875
233,59.45,8.0,1594226561.470364
234,119.82,8.0,1594226561.48014
235,35.56,8.0,1594226561.489916
236,-50.1,8.0,1594226561.4996922
237,-2.87,8.0,1594226561.5094686
238,37.84,8.0,1594226561.5192444
239,-12.86,8.0,1594226561.5290205
240,-32.83,8.0,1594226561.5387967
241,16.14,8.0,1594226561.5485725
242,3.51,8.0,1594226561.5583491
243,-3.05,8.0,1594226561.568125
244,40.02,8.0,1594226561.5779011
245,35.94,8.0,1594226561.5876772
246,0.01,8.0,1594226561.5974536
247,10.44,8.0,1594226561.6072295
248,29.25,8.0,1594226561.6170056
249,1.52,8.0,1594226561.6267815
250,6.46,8.0,1594226561.6365578
251,37.13,8.0,1594226561.646334
252,-26.33,8.0,1594226561.65611
253,-48.12,8.0,1594226561.6658866
254,-45.47,8.0,1594226561.6756625
255,-5.32,8.0,1594226561.6854384
256,2.26,8.0,1594226561.6952145
257,27.58,8.0,1594226561.7049904
258,17.18,8.0,1594226561.7147667
259,-3.98,8.0,1594226561.7245429
260,-31.55,8.0,1594226561.734319
261,-30.07,8.0,1594226561.7440946
262,-37.44,8.0,1594226561.7538712
263,-30.64,8.0,1594226561.7636473
264,-48.34,8.0,1594226561.7734234
265,-13.68,8.0,1594226561.7831993
266,0.84,8.0,1594226561.7929757
267,-1.52,8.0,1594226561.8027518
268,-43.92,8.0,1594226561.812528
269,-15.94,8.0,1594226561.822304
270,32.36,8.0,1594226561.8320801
271,18.36,8.0,1594226561.8418562
272,-54.87,8.0,1594226561.8516324
273,-78.01,8.0,1594226561.8614087
274,5.34,8.0,1594226561.8711846
275,6.23,8.0,1594226561.8809607
276,-53.69,8.0,1594226561.8907368
277,1.21,8.0,1594226561.9005132
278,39.2,8.0,1594226561.910289
279,-10.28,8.0,1594226561.9200652
280,-20.14,8.0,1594226561.9298413
281,59.49,8.0,1594226561.9396176
282,19.35,8.0,1594226561.9493935
283,-42.72,8.0,1594226561.9591696
284,-22.39,8.0,1594226561.9689455
285,-53.16,8.0,1594226561.978722
286,-62.13,8.0,1594226561.988498
287,9.41,8.0,1594226561.998274
288,-9.49,8.0,1594226562.0080502
289,42.66,8.0,1594226562.0178266
290,52.75,8.0,1594226562.0276024
291,43.12,8.0,1594226562.0373785
292,-7.52,8.0,1594226562.0471547
293,-11.07,8.0,1594226562.0569308
294,59.7,8.0,1594226562.0667071
295,52.29,8.0,1594226562.076483
296,3.14,8.0,1594226562.0862591
297,21.99,8.0,1594226562.0960352
298,22.35,8.0,1594226562.1058116
299,-7.21,8.0,1594226562.1155875
300,10.38,8.0,1594226562.1253636
301,49.21,8.0,1594226562.1351395
302,-14.51,8.0,1594226562.1449158
303,-38.44,8.0,1594226562.154692
304,-15.73,8.0,1594226562.164468
305,-0.15,8.0,1594226562.1742446
306,-4.06,8.0,1594226562.1840205
307,5.22,8.0,1594226562.1937964
308,11.93,8.0,1594226562.2035725
309,-23.82,8.0,1594226562.2133484
310,7.83,8.0,1594226562.2231247
311,16.07,8.0,1594226562.2329009
312,-18.28,8.0,1594226562.242677
313,-17.16,8.0,1594226562.2524529
314,16.97,8.0,1594226562.2622292
315,33.48,8.0,1594226562.2720053
316,4.68,8.0,1594226562.2817814
317,24.31,8.0,1594226562.2915573
318,12.7,8.0,1594226562.3013337
319,-28.67,8.0,1594226562.3111098
320,-1.08,8.0,1594226562.320886
321,18.0,8.0,1594226562.330662
322,-14.07,8.0,1594226562.3404381
323,-21.56,8.0,1594226562.3502142
324,1.19,8.0,1594226562.3599904
325,-22.27,8.0,1594226562.3697665
326,-16.16,8.0,1594226562.3795426
327,22.49,8.0,1594226562.3893187
328,21.07,8.0,1594226562.3990948
329,-12.04,8.0,1594226562.4088712
330,10.79,8.0,1594226562.418647
331,33.76,8.0,1594226562.4284232
332,-17.57,8.0,1594226562.4381993
333,-36.96,8.0,1594226562.4479756
334,-0.08,8.0,1594226562.4577515
335,-4.93,8.0,1594226562.4675276
336,-7.69,8.0,1594226562.4773035
337,25.77,8.0,1594226562.48708
338,33.27,8.0,1594226562.496856
339,-25.94,8.0,1594226562.506632
340,-14.09,8.0,1594226562.5164082
341,44.68,8.0,1594226562.5261846
342,-2.83,8.0,1594226562.5359604
343,-9.23,8.0,1594226562.5457366
344,38.84,8.0,1594226562.5555127
345,20.6,8.0,1594226562.5652888
346,-15.09,8.0,1594226562.5750651
347,0.78,8.0,1594226562.584841
348,-3.23,8.0,1594226562.5946171
349,-27.54,8.0,1594226562.6043932
350,-4.67,8.0,1594226562.6141696
351,28.68,8.0,1594226562.6239455
352,-0.62,8.0,1594226562.6337216
353,-14.86,8.0,1594226562.6434975
354,14.03,8.0,1594226562.6532738
355,4.34,8.0,1594226562.66305
356,-29.4,8.0,1594226562.672826
357,-3.53,8.0,1594226562.6826026
358,6.66,8.0,1594226562.6923785
359,-31.32,8.0,1594226562.7021544
360,-7.33,8.0,1594226562.7119305
361,12.59,8.0,1594226562.7217064
362,-18.22,8.0,1594226562.7314827
363,-3.14,8.0,1594226562.7412589
364,35.53,8.0,1594226562.751035
365,22.59,8.0,1594226562.7608109
366,-24.76,8.0,1594226562.7705872
367,12.2,8.0,1594226562.7803633
368,34.64,8.0,1594226562.7901394
369,3.22,8.0,1594226562.7999153
370,-2.55,8.0,1594226562.8096914
371,8.27,8.0,1594226562.8194678
372,-29.78,8.0,1594226562.829244
373,-24.36,8.0,1594226562.83902
374,9.9,8.0,1594226562.8487961
375,-25.84,8.0,1594226562.8585722
376,-18.86,8.0,1594226562.8683484
377,-21.97,8.0,1594226562.8781245
378,-13.25,8.0,1594226562.8879006
379,6.94,8.0,1594226562.8976767
380,18.44,8.0,1594226562.9074528
381,15.1,8.0,1594226562.917229
382,2.2,8.0,1594226562.927005
383,23.04,8.0,1594226562.9367812
384,43.72,8.0,1594226562.9465573
385,25.74,8.0,1594226562.9563336
386,-50.74,8.0,1594226562.9661095
387,-24.38,8.0,1594226562.9758856
388,-0.3,8.0,1594226562.9856615
389,-12.24,8.0,1594226562.995438
390,8.81,8.0,1594226563.005214
391,61.07,8.0,1594226563.01499
392,-24.77,8.0,1594226563.0247662
393,-42.0,8.0,1594226563.0345426
394,-17.95,8.0,1594226563.0443184
395,-6.77,8.0,1594226563.0540946
396,7.06,8.0,1594226563.0638707
397,44.36,8.0,1594226563.0736468
398,19.99,8.0,1594226563.0834231
399,-20.73,8.0,1594226563.093199
400,-15.6,8.0,1594226563.1029751
401,36.12,8.0,1594226563.1127512
402,-15.62,8.0,1594226563.1225276
403,-22.94,8.0,1594226563.1323035
404,33.76,8.0,1594226563.1420796
405,39.8,8.0,1594226563.1518555
406,-19.76,8.0,1594226563.1616318
407,-11.32,8.0,1594226563.171408
408,-52.47,8.0,1594226563.181184
409,-11.9,8.0,1594226563.1909602
410,22.45,8.0,1594226563.2007365
411,81.57,8.0,1594226563.2105124
412,-10.17,8.0,1594226563.2202885
413,-31.91,8.0,1594226563.2300644
414,-12.32,8.0,1594226563.2398407
415,-44.97,8.0,1594226563.2496169
416,-63.44,8.0,1594226563.259393
417,1.22,8.0,1594226563.2691689
418,4.4,8.0,1594226563.2789452
419,-30.43,8.0,1594226563.2887213
420,-10.9,8.0,1594226563.2984974
421,18.21,8.0,1594226563.3082736
422,-2.7,8.0,1594226563.3180494
423,21.81,8.0,1594226563.3278258
424,42.57,8.0,1594226563.337602
425,12.45,8.0,1594226563.347378
426,16.7,8.0,1594226563.357154
427,-8.11,8.0,1594226563.3669302
428,-57.29,8.0,1594226563.3767064
429,13.87,8.0,1594226563.3864825
430,60.73,8.0,1594226563.3962586
431,-51.7037,8.0,1594226563.4060347
432,-1.02,8.0,1594226563.4158108
433,19.21,8.0,1594226563.425587
434,6.09,8.0,1594226563.435363
435,-8.35,8.0,1594226563.4451392
436,11.7,8.0,1594226563.4549153
437,-17.81,8.0,1594226563.4646914
438,-26.68,8.0,1594226563.4744675
439,-0.58,8.0,1594226563.4842436
440,17.44,8.0,1594226563.4940195
441,-7.99,8.0,1594226563.503796
442,-5.96,8.0,1594226563.513572
443,-3.46,8.0,1594226563.523348
444,-10.92,8.0,1594226563.5331242
445,14.68,8.0,1594226563.5429006
446,24.4,8.0,1594226563.5526767
447,-7.32,8.0,1594226563.5624526
448,-11.9,8.0,1594226563.5722287
449,4.41,8.0,1594226563.5820048
450,-3.64,8.0,1594226563.5917811
451,-20.74,8.0,1594226563.601557
452,-5.39,8.0,1594226563.6113331
453,3.92,8.0,1594226563.6211092
454,-12.76,8.0,1594226563.6308856
455,11.64,8.0,1594226563.6406615
456,34.13,8.0,1594226563.6504376
457,3.23,8.0,1594226563.6602135
458,7.21,8.0,1594226563.6699898
459,27.43,8.0,1594226563.679766
460,2.15,8.0,1594226563.689542
461,1.3,8.0,1594226563.6993182
462,8.73,8.0,1594226563.7090945
463,3.28,8.0,1594226563.7188704
464,-9.9,8.0,1594226563.7286465
465,10.05,8.0,1594226563.7384224
466,15.65,8.0,1594226563.7481987
467,-1.32,8.0,1594226563.7579749
468,9.59,8.0,1594226563.767751
469,6.12,8.0,1594226563.7775269
470,-21.55,8.0,1594226563.7873032
471,-21.38,8.0,1594226563.7970793
472,-1.75,8.0,1594226563.8068554
473,-6.62,8.0,1594226563.8166316
474,-8.12,8.0,1594226563.8264074
475,-1.19,8.0,1594226563.8361838
476,-6.94,8.0,1594226563.84596
477,-2.21,8.0,1594226563.855736
478,1.97,8.0,1594226563.865512
479,14.75,8.0,1594226563.8752882
480,5.53,8.0,1594226563.8850644
481,15.37,8.0,1594226563.8948405
482,8.96,8.0,1594226563.9046164
483,-1.44,8.0,1594226563.9143927
484,-6.03,8.0,1594226563.9241688
485,-22.24,8.0,1594226563.933945
486,-31.36,8.0,1594226563.943721
487,-26.34,8.0,1594226563.9534972
488,-3.6,8.0,1594226563.9632733
489,-12.09,8.0,1594226563.9730494
490,3.72,8.0,1594226563.9828255
491,29.56,8.0,1594226563.9926016
492,22.57,8.0,1594226564.0023775
493,4.24,8.0,1594226564.0121539
494,6.76,8.0,1594226564.02193
495,18.03,8.0,1594226564.031706
496,-13.96,8.0,1594226564.0414822
497,-21.9,8.0,1594226564.0512586
498,-8.14,8.0,1594226564.0610347
499,-18.8,8.0,1594226564.0708106
500,-20.89,8.0,1594226564.0805867
501,13.93,8.0,1594226564.0903628
502,12.6,8.0,1594226564.1001391
503,6.02,8.0,1594226564.109915
504,17.2,8.0,1594226564.1196911
505,23.1,8.0,1594226564.1294672
506,12.96,8.0,1594226564.1392436
507,0.26,8.0,1594226564.1490195
508,12.93,8.0,1594226564.1587956
509,-3.59,8.0,1594226564.1685715
510,-19.1,8.0,1594226564.1783473
511,-5.2,8.0,1594226564.188124
512,3.72,8.0,1594226564.1979
513,4.06,8.0,1594226564.2076762
514,7.5,8.0,1594226564.2174525
515,18.43,8.0,1594226564.2272284
516,-20.4,8.0,1594226564.2370045
517,-25.72,8.0,1594226564.2467804
518,3.43,8.0,1594226564.2565567
519,-14.19,8.0,1594226564.2663329
520,-31.83,8.0,1594226564.276109
521,-13.91,8.0,1594226564.2858849
522,5.31,8.0,1594226564.2956612
523,-12.25,8.0,1594226564.3054373
524,2.9,8.0,1594226564.3152134
525,11.52,8.0,1594226564.3249896
526,-15.77,8.0,1594226564.3347654
527,-9.74,8.0,1594226564.3445418
528,18.86,8.0,1594226564.354318
529,-1.42,8.0,1594226564.364094
530,-17.54,8.0,1594226564.37387
531,-7.39,8.0,1594226564.3836462
532,9.66,8.0,1594226564.3934224
533,-10.19,8.0,1594226564.4031985
534,10.53,8.0,1594226564.4129744
535,33.15,8.0,1594226564.4227507
536,4.3,8.0,1594226564.4325268
537,-5.64,8.0,1594226564.442303
538,13.09,8.0,1594226564.4520788
539,17.56,8.0,1594226564.4618552
540,7.35,8.0,1594226564.4716313
541,-1.34,8.0,1594226564.4814074
542,-10.13,8.0,1594226564.4911835
543,-20.37,8.0,1594226564.5009596
544,0.03,8.0,1594226564.5107358
545,0.59,8.0,1594226564.5205119
546,-10.47,8.0,1594226564.530288
547,8.83,8.0,1594226564.540064
548,24.99,8.0,1594226564.5498402
549,-44.94,8.0,1594226564.5596163
550,-2.43,8.0,1594226564.5693927
551,-9.0,8.0,1594226564.5791686
552,10.37,8.0,1594226564.5889447
553,14.12,8.0,1594226564.5987208
554,26.55,8.0,1594226564.6084974
555,149.72,8.0,1594226564.618273
556,-67.74,8.0,1594226564.6280491
557,-203.36,8.0,1594226564.6378253
558,-141.3,8.0,1594226564.6476016
559,-32.07,8.0,1594226564.6573775
560,41.07,8.0,1594226564.6671536
561,142.18,8.0,1594226564.6769295
562,143.42,8.0,1594226564.6867054
563,-19.51,8.0,1594226564.696482
564,-100.8,8.0,1594226564.706258
565,-55.48,8.0,1594226564.7160342
566,44.1,8.0,1594226564.7258105
567,119.83,8.0,1594226564.7355864
568,54.3,8.0,1594226564.7453625
569,-47.34,8.0,1594226564.7551384
570,-13.04,8.0,1594226564.7649148
571,34.21,8.0,1594226564.7746909
572,-2.74,8.0,1594226564.784467
573,-36.52,8.0,1594226564.7942429
574,13.43,8.0,1594226564.8040195
575,7.52,8.0,1594226564.8137953
576,-9.14,8.0,1594226564.8235714
577,42.47,8.0,1594226564.8333476
578,30.79,8.0,1594226564.8431234
579,6.17,8.0,1594226564.8528998
580,9.12,8.0,1594226564.862676
581,28.14,8.0,1594226564.872452
582,5.6,8.0,1594226564.882228
583,1.99,8.0,1594226564.8920045
584,38.75,8.0,1594226564.9017804
585,-18.2,8.0,1594226564.9115565
586,-45.96,8.0,1594226564.9213324
587,-50.65,8.0,1594226564.9311087
588,-8.85,8.0,1594226564.9408848
589,1.25,8.0,1594226564.950661
590,25.62,8.0,1594226564.9604368
591,19.75,8.0,1594226564.9702132
592,-0.69,8.0,1594226564.9799893
593,-22.58,8.0,1594226564.9897654
594,-35.79,8.0,1594226564.9995415
595,-35.66,8.0,1594226565.0093176
596,-27.54,8.0,1594226565.0190938
597,-54.14,8.0,1594226565.0288699
598,-20.21,8.0,1594226565.038646
599,-2.99,8.0,1594226565.048422
600,1.27,8.0,1594226565.0581982
601,-50.12,8.0,1594226565.0679743
602,-13.03,8.0,1594226565.0777507
603,25.34,8.0,1594226565.0875266
604,24.97,8.0,1594226565.0973027
605,-42.79,8.0,1594226565.1070788
606,-86.4,8.0,1594226565.1168554
607,0.14,8.0,1594226565.126631
608,10.51,8.0,1594226565.1364071
609,-48.95,8.0,1594226565.1461833
610,-11.94,8.0,1594226565.1559596
611,40.3,8.0,1594226565.1657355
612,-1.78,8.0,1594226565.1755116
613,-25.87,8.0,1594226565.1852875
614,50.44,8.0,1594226565.1950636
615,33.0,8.0,1594226565.20484
616,-39.68,8.0,1594226565.214616
617,-24.81,8.0,1594226565.2243922
618,-44.92,8.0,1594226565.2341685
619,-69.02,8.0,1594226565.2439446
620,0.92,8.0,1594226565.2537205
621,-3.73,8.0,1594226565.2634964
622,32.78,8.0,1594226565.2732728
623,51.27,8.0,1594226565.2830489
624,48.07,8.0,1594226565.292825
625,-0.58,8.0,1594226565.3026009
626,-16.26,8.0,1594226565.3123775
627,51.42,8.0,1594226565.3221533
628,58.55,8.0,1594226565.3319294
629,7.21,8.0,1594226565.3417056
630,15.41,8.0,1594226565.3514814
631,27.74,8.0,1594226565.3612578
632,-3.54,8.0,1594226565.371034
633,1.22,8.0,1594226565.38081
634,50.48,8.0,1594226565.390586
635,-5.17,8.0,1594226565.4003625
636,-39.66,8.0,1594226565.4101384
637,-17.22,8.0,1594226565.4199145
638,0.74,8.0,1594226565.4296904
639,-7.42,8.0,1594226565.4394667
640,3.83,8.0,1594226565.4492428
641,14.2,8.0,1594226565.459019
642,-21.59,8.0,1594226565.4687948
643,1.31,8.0,1594226565.4785712
644,21.89,8.0,1594226565.4883473
645,-18.71,8.0,1594226565.4981234
646,-18.59,8.0,1594226565.5078995
647,15.55,8.0,1594226565.5176756
648,30.91,8.0,1594226565.5274518
649,11.59,8.0,1594226565.5372279
650,14.35,8.0,1594226565.547004
651,21.72,8.0,1594226565.55678
652,-27.29,8.0,1594226565.5665562
653,-6.39,8.0,1594226565.5763323
654,18.55,8.0,1594226565.5861087
655,-9.3,8.0,1594226565.5958846
656,-23.87,8.0,1594226565.6056607
657,-0.22,8.0,1594226565.6154368
658,-16.67,8.0,1594226565.6252134
659,-23.01,8.0,1594226565.634989
660,20.16,8.0,1594226565.6447651
661,22.09,8.0,1594226565.6545413
662,-7.42,8.0,1594226565.6643176
663,3.96,8.0,1594226565.6740935
664,36.02,8.0,1594226565.6838696
665,-8.94,8.0,1594226565.6936455
666,-39.56,8.0,1594226565.7034216
667,-5.75,8.0,1594226565.713198
668,-0.49,8.0,1594226565.722974
669,-10.81,8.0,1594226565.7327502
670,21.53,8.0,1594226565.7425265
671,36.72,8.0,1594226565.7523026
672,-18.19,8.0,1594226565.7620785
673,-22.82,8.0,1594226565.7718544
674,39.34,8.0,1594226565.7816308
675,10.24,8.0,1594226565.7914069
676,-17.3,8.0,1594226565.801183
677,35.57,8.0,1594226565.810959
678,25.82,8.0,1594226565.8207352
679,-11.61,8.0,1594226565.8305113
680,-3.25,8.0,1594226565.8402874
681,0.57,8.0,1594226565.8500636
682,-25.3,8.0,1594226565.8598394
683,-13.67,8.0,1594226565.8696158
684,29.91,8.0,1594226565.879392
685,5.41,8.0,1594226565.889168
686,-16.82,8.0,1594226565.898944
687,11.58,8.0,1594226565.9087205
688,8.13,8.0,1594226565.9184964
689,-26.9,8.0,1594226565.9282725
690,-8.4,8.0,1594226565.9380484
691,10.49,8.0,1594226565.9478247
692,-30.21,8.0,1594226565.9576008
693,-12.65,8.0,1594226565.967377
694,14.01,8.0,1594226565.9771528
695,-14.35,8.0,1594226565.9869292
696,-9.25,8.0,1594226565.9967053
697,31.8,8.0,1594226566.0064814
698,28.45,8.0,1594226566.0162575
699,-20.56,8.0,1594226566.0260336
700,2.36,8.0,1594226566.0358098
701,37.6,8.0,1594226566.0455859
702,7.21,8.0,1594226566.055362
703,-3.82,8.0,1594226566.065138
704,7.99,8.0,1594226566.0749142
705,-22.18,8.0,1594226566.0846903
706,-32.22,8.0,1594226566.0944664
707,10.08,8.0,1594226566.1042426
708,-17.34,8.0,1594226566.1140187
709,-28.0,8.0,1594226566.1237948
710,-15.5,8.0,1594226566.1335714
711,-18.92,8.0,1594226566.143347
712,6.02,8.0,1594226566.1531231
713,16.23,8.0,1594226566.1628993
714,17.8,8.0,1594226566.1726756
715,0.6,8.0,1594226566.1824515
716,19.46,8.0,1594226566.1922276
717,41.3,8.0,1594226566.2020035
718,33.23,8.0,1594226566.2117796
719,-38.04,8.0,1594226566.221556
720,-37.3,8.0,1594226566.231332
721,3.24,8.0,1594226566.2411082
722,-14.77,8.0,1594226566.2508845
