id,label,magnetic field x-axis [T],magnetic field y-axis [T],magnetic field z-axis [T],time [s]
90,8.0,6.3339303729546045e-06,1.1354339387030696e-05,-8.202574932900455e-05,1594226560.0723796
91,8.0,4.611710017113924e-06,9.293598040077628e-06,-7.976541987571076e-05,1594226560.0821555
92,8.0,4.779999099687322e-06,9.261443632047327e-06,-7.970726576473825e-05,1594226560.0919313
93,8.0,6.221976853051082e-06,1.060754560463575e-05,-7.924458019056314e-05,1594226560.1017075
94,8.0,4.679904390622245e-06,9.231168265051486e-06,-7.801148677513457e-05,1594226560.1114838
95,8.0,6.633885100066752e-06,1.1013316522782925e-05,-8.163950127506998e-05,1594226560.12126
96,8.0,5.847652022539413e-06,9.91221930400471e-06,-7.768361758030201e-05,1594226560.131036
97,8.0,5.411899727499343e-06,1.0903290946033005e-05,-8.18110805694042e-05,1594226560.1408124
98,8.0,5.162945087855535e-06,9.453701355710632e-06,-7.65144101561493e-05,1594226560.1505885
99,8.0,4.736316758247499e-06,8.796730879968428e-06,-7.776935644565795e-05,1594226560.1603644
100,8.0,6.2089665995358684e-06,1.0925673815742814e-05,-8.13685660636952e-05,1594226560.1701405
101,8.0,5.729934269311753e-06,9.476016343347539e-06,-7.794510402045597e-05,1594226560.1799164
102,8.0,5.476620198010957e-06,1.0521553153589148e-05,-8.145376489545492e-05,1594226560.1896927
103,8.0,6.5915798043269485e-06,1.0496763840054539e-05,-7.826286301237732e-05,1594226560.1994689
104,8.0,4.698666470232931e-06,1.0256713699584757e-05,-8.073969456738061e-05,1594226560.209245
105,8.0,6.451423866456302e-06,1.0864018500319388e-05,-7.937784374833605e-05,1594226560.219021
106,8.0,5.6377399681474375e-06,9.267808346758853e-06,-7.72075764670666e-05,1594226560.2287972
107,8.0,5.152319907422541e-06,1.0302198629108647e-05,-8.115349984423547e-05,1594226560.2385733
108,8.0,6.523676844811258e-06,1.0185085886563849e-05,-7.847212116662359e-05,1594226560.2483494
109,8.0,4.855163263369344e-06,9.89404692075312e-06,-8.00747490597746e-05,1594226560.2581255
110,8.0,6.685500989023466e-06,1.1225287153626318e-05,-7.991001867254898e-05,1594226560.2679017
111,8.0,4.732621863227189e-06,9.494122559221838e-06,-7.86472233980341e-05,1594226560.2776778
112,8.0,6.031024206672384e-06,1.128283729424642e-05,-8.14554094251838e-05,1594226560.287454
113,8.0,4.709858525586872e-06,9.480300436567608e-06,-8.023602625334318e-05,1594226560.29723
114,8.0,5.068748986909414e-06,9.825405091293554e-06,-8.069356355234064e-05,1594226560.3070061
115,8.0,6.237103083762572e-06,1.0164351807043041e-05,-7.803408356452481e-05,1594226560.3167822
116,8.0,4.6636995174135975e-06,9.586083482503665e-06,-7.956716598401307e-05,1594226560.3265586
117,8.0,6.582535443168855e-06,1.0798377613636277e-05,-8.0329890032939e-05,1594226560.3363345
118,8.0,5.147820280802571e-06,9.6537926761228e-06,-7.762759647523125e-05,1594226560.3461106
119,8.0,6.311660093308573e-06,1.13652685965482e-05,-8.19989985942255e-05,1594226560.3558867
120,8.0,5.63154026662857e-06,9.779232508907256e-06,-7.804213575964063e-05,1594226560.3656628
121,8.0,5.140038840822178e-06,1.0866301897827408e-05,-8.15550141768163e-05,1594226560.3754392
122,8.0,5.878319579489314e-06,1.012927193414121e-05,-7.665197663783179e-05,1594226560.385215
123,8.0,4.726083340304426e-06,8.855710527762099e-06,-7.820580495044351e-05,1594226560.3949912
124,8.0,6.19645829167894e-06,1.0911294700393203e-05,-8.084021437882455e-05,1594226560.4047673
125,8.0,5.470310426938073e-06,9.382396960137566e-06,-7.798624289612152e-05,1594226560.4145436
126,8.0,5.651270963833957e-06,1.0605047081456908e-05,-8.158130091820265e-05,1594226560.4243195
127,8.0,6.46882351400897e-06,1.0385130757914336e-05,-7.8097369226874e-05,1594226560.4340956
128,8.0,4.796399796090861e-06,1.0408738861746121e-05,-8.10388458805157e-05,1594226560.4438715
129,8.0,6.372450537824829e-06,1.0771371607649087e-05,-7.925206734598432e-05,1594226560.453648
130,8.0,4.633006994752738e-06,9.985665268868611e-06,-7.907673388043864e-05,1594226560.463424
131,8.0,6.858717027510451e-06,1.1546328374682073e-05,-8.132868401472006e-05,1594226560.4732
132,8.0,5.201995104460386e-06,8.999810308827397e-06,-7.71288075462038e-05,1594226560.4829762
133,8.0,5.514084488238163e-06,1.0558704665755586e-05,-8.138568102528762e-05,1594226560.4927526
134,8.0,6.428753916730954e-06,9.924250757869959e-06,-7.81026697239571e-05,1594226560.5025284
135,8.0,4.906054473527522e-06,1.0116632298018932e-05,-8.064689345753544e-05,1594226560.5123045
136,8.0,6.698767788196845e-06,1.1040049082883407e-05,-7.928112247705725e-05,1594226560.5220807
137,8.0,4.674325050697743e-06,9.725173198142239e-06,-7.947072210953463e-05,1594226560.5318568
138,8.0,6.2853190582174275e-06,1.1333921856768359e-05,-8.094153374953068e-05,1594226560.541633
139,8.0,5.383375953518341e-06,9.90164884877767e-06,-7.815637080231739e-05,1594226560.551409
140,8.0,5.529530825886913e-06,1.0911287134710085e-05,-8.155061844165138e-05,1594226560.5611851
141,8.0,4.6030250298184946e-06,9.450081364683679e-06,-7.762374786828714e-05,1594226560.5709612
142,8.0,4.862571293210818e-06,9.536565060329089e-06,-8.027678942583105e-05,1594226560.5807376
143,8.0,6.232295476427699e-06,1.043354652925888e-05,-7.856281973060816e-05,1594226560.5905135
144,8.0,4.651990018298686e-06,9.394267896804582e-06,-7.88437653779846e-05,1594226560.6002893
145,8.0,6.649763684723091e-06,1.0935998238320592e-05,-8.113744719438052e-05,1594226560.6100655
146,8.0,5.39757770132764e-06,9.669775268294842e-06,-7.768826995871217e-05,1594226560.6198418
147,8.0,5.863503492353187e-06,1.1121286216960879e-05,-8.196555612603152e-05,1594226560.629618
148,8.0,5.992081574804229e-06,9.975592041647537e-06,-7.810628331044206e-05,1594226560.639394
149,8.0,4.901011599903333e-06,1.0681408342608856e-05,-8.120997789150473e-05,1594226560.6491704
150,8.0,6.461178406530302e-06,1.1000386133662337e-05,-7.915244283033339e-05,1594226560.6589465
151,8.0,4.638252214086595e-06,9.775034854261379e-06,-7.906097249763658e-05,1594226560.6687224
152,8.0,7.290773420647163e-06,1.1523591309168794e-05,-8.221358047474564e-05,1594226560.6784985
153,8.0,4.736316758247499e-06,8.796730879968428e-06,-7.776935644565795e-05,1594226560.6882744
154,8.0,6.2089665995358684e-06,1.0925673815742814e-05,-8.13685660636952e-05,1594226560.6980507
155,8.0,5.729934269311753e-06,9.476016343347539e-06,-7.794510402045597e-05,1594226560.7078269
156,8.0,5.476620198010957e-06,1.0521553153589148e-05,-8.145376489545492e-05,1594226560.717603
157,8.0,6.5915798043269485e-06,1.0496763840054539e-05,-7.826286301237732e-05,1594226560.7273786
158,8.0,4.698666470232931e-06,1.0256713699584757e-05,-8.073969456738061e-05,1594226560.7371552
159,8.0,6.363915209906264e-06,1.0905338340857045e-05,-7.950475673354062e-05,1594226560.7469313
160,8.0,4.6216351584686e-06,9.857683039740213e-06,-7.862845503238882e-05,1594226560.7567074
161,8.0,6.51288685883296e-06,1.1353443554984815e-05,-8.173441125843363e-05,1594226560.7664835
162,8.0,5.999884722826303e-06,1.0144274227405569e-05,-7.950894539148428e-05,1594226560.7762597
163,8.0,4.888928908441279e-06,1.0143192653220008e-05,-8.143687384457366e-05,1594226560.7860358
164,8.0,4.4027399369316924e-06,9.139881308591087e-06,-7.59209298586832e-05,1594226560.795812
165,8.0,5.189987955193822e-06,9.953468981380868e-06,-8.083406679140664e-05,1594226560.805588
166,8.0,6.1883831567715405e-06,1.0024046042965431e-05,-7.78334183783466e-05,1594226560.8153641
167,8.0,4.681562084388368e-06,9.711842372679114e-06,-7.994318066939557e-05,1594226560.8251402
168,8.0,6.58016436704461e-06,1.072347026555221e-05,-7.995829511509036e-05,1594226560.8349164
169,8.0,4.916341566918385e-06,9.574293073635198e-06,-7.811581472000094e-05,1594226560.8446925
170,8.0,6.3339303729546045e-06,1.1354339387030696e-05,-8.202574932900455e-05,1594226560.8544686
171,8.0,5.449642057445216e-06,9.64186652930953e-06,-7.808727522274734e-05,1594226560.8642447
172,8.0,5.331905456191536e-06,1.0974803447778283e-05,-8.167126886322057e-05,1594226560.8740208
173,8.0,6.4118911425838105e-06,1.0679863367680448e-05,-7.856044758584117e-05,1594226560.8837972
174,8.0,4.662243036023224e-06,1.0087093983157008e-05,-8.01532214551578e-05,1594226560.893573
175,8.0,6.460476364971797e-06,1.104624084662391e-05,-8.168222584638194e-05,1594226560.9033492
176,8.0,5.4929839241378515e-06,9.886185206982937e-06,-7.85475563740064e-05,1594226560.9131253
177,8.0,7.2734799615586694e-06,1.4856668430867043e-05,-8.206919006241951e-05,1594226560.9229016
178,8.0,4.726083340304426e-06,8.855710527762099e-06,-7.820580495044351e-05,1594226560.9326775
179,8.0,6.19645829167894e-06,1.0911294700393203e-05,-8.084021437882455e-05,1594226560.9424536
180,8.0,5.470310426938073e-06,9.382396960137566e-06,-7.798624289612152e-05,1594226560.9522295
181,8.0,5.651270963833957e-06,1.0605047081456908e-05,-8.158130091820265e-05,1594226560.962006
182,8.0,6.46882351400897e-06,1.0385130757914336e-05,-7.8097369226874e-05,1594226560.971782
183,8.0,4.796399796090861e-06,1.0408738861746121e-05,-8.10388458805157e-05,1594226560.981558
184,8.0,6.372450537824829e-06,1.0771371607649087e-05,-7.925206734598432e-05,1594226560.9913342
185,8.0,4.633006994752738e-06,9.985665268868611e-06,-7.907673388043864e-05,1594226561.0011106
186,8.0,6.555158332806134e-06,1.1354268307625185e-05,-8.133930732912359e-05,1594226561.0108864
187,8.0,5.806902209314816e-06,1.0055404820073487e-05,-7.946231052886092e-05,1594226561.0206625
188,8.0,5.034104203549255e-06,1.0271185358468871e-05,-8.163806261214242e-05,1594226561.0304387
189,8.0,7.1270203230136565e-06,1.2264514306201075e-05,-7.936873255580802e-05,1594226561.0402148
190,8.0,6.205243184568395e-06,1.4612664590480696e-05,-7.913517856316315e-05,1594226561.0499911
191,8.0,7.213987288459758e-06,1.4211154334243897e-05,-7.318345342392836e-05,1594226561.059767
192,8.0,5.189987955193822e-06,9.953468981380868e-06,-8.083406679140664e-05,1594226561.0695431
193,8.0,6.1883831567715405e-06,1.0024046042965431e-05,-7.78334183783466e-05,1594226561.0793192
194,8.0,4.681562084388368e-06,9.711842372679114e-06,-7.994318066939557e-05,1594226561.0890956
195,8.0,6.58016436704461e-06,1.072347026555221e-05,-7.995829511509036e-05,1594226561.0988715
196,8.0,4.916341566918385e-06,9.574293073635198e-06,-7.811581472000094e-05,1594226561.1086473
197,8.0,6.3339303729546045e-06,1.1354339387030696e-05,-8.202574932900455e-05,1594226561.1184235
198,8.0,5.449642057445216e-06,9.64186652930953e-06,-7.808727522274734e-05,1594226561.1281998
199,8.0,5.331905456191536e-06,1.0974803447778283e-05,-8.167126886322057e-05,1594226561.137976
200,8.0,6.4118911425838105e-06,1.0679863367680448e-05,-7.856044758584117e-05,1594226561.147752
201,8.0,4.662243036023224e-06,1.0087093983157008e-05,-8.01532214551578e-05,1594226561.1575284
202,8.0,6.460476364971797e-06,1.104624084662391e-05,-8.168222584638194e-05,1594226561.1673045
203,8.0,5.4929839241378515e-06,9.886185206982937e-06,-7.85475563740064e-05,1594226561.1770804
204,8.0,6.7509649079037445e-06,1.4730541259205188e-05,-8.155126604784832e-05,1594226561.1868565
205,8.0,8.69898120913888e-06,1.5157225252878794e-05,-7.718419219565286e-05,1594226561.1966324
206,8.0,8.413701507191773e-06,1.5556505668900414e-05,-7.855316834278832e-05,1594226561.2064087
207,8.0,4.743072323876869e-06,8.757868408259925e-06,-7.719319317775944e-05,1594226561.2161849
208,8.0,6.194482820211394e-06,1.0922570670594896e-05,-8.140391542588153e-05,1594226561.225961
209,8.0,5.884966349600738e-06,9.591443166616655e-06,-7.790977057834463e-05,1594226561.2357366
210,8.0,5.276518233302756e-06,1.0416771089970685e-05,-8.133563970231044e-05,1594226561.2455132
211,8.0,6.682778669355389e-06,1.0647969234826641e-05,-7.848793341887581e-05,1594226561.2552893
212,8.0,4.65501961065756e-06,1.0116407962387972e-05,-8.048597811963947e-05,1594226561.2650654
213,8.0,6.352373227304828e-06,1.1048828803847542e-05,-7.982431350038636e-05,1594226561.2748413
214,8.0,4.653275354269194e-06,9.777515610400916e-06,-7.822757116986727e-05,1594226561.2846177
215,8.0,6.2673250700492675e-06,1.1242645369862845e-05,-8.171111834723128e-05,1594226561.2943938
216,8.0,6.161962879559981e-06,1.0241512241204744e-05,-7.958757174966735e-05,1594226561.30417
217,8.0,4.760269541245136e-06,1.0035894345441146e-05,-8.116010971337653e-05,1594226561.313946
218,8.0,7.278554683179298e-06,1.288287819615069e-05,-7.988052716709873e-05,1594226561.3237221
219,8.0,6.337705612872248e-06,1.4506856932976076e-05,-7.832912733893638e-05,1594226561.3334982
220,8.0,9.741178821644914e-06,1.6149116328554585e-05,-7.902808236971355e-05,1594226561.3432744
221,8.0,1.0046619107651845e-05,1.4625327113091666e-05,-7.418445327282455e-05,1594226561.3530505
222,8.0,1.3167116441646157e-05,1.6492761665095263e-05,-7.825504876915011e-05,1594226561.3628266
223,8.0,4.862571293210818e-06,9.536565060329089e-06,-8.027678942583105e-05,1594226561.3726027
224,8.0,6.232295476427699e-06,1.043354652925888e-05,-7.856281973060816e-05,1594226561.3823788
225,8.0,4.651990018298686e-06,9.394267896804582e-06,-7.88437653779846e-05,1594226561.3921552
226,8.0,6.649763684723091e-06,1.0935998238320592e-05,-8.113744719438052e-05,1594226561.401931
227,8.0,5.39757770132764e-06,9.669775268294842e-06,-7.768826995871217e-05,1594226561.4117072
228,8.0,5.863503492353187e-06,1.1121286216960879e-05,-8.196555612603152e-05,1594226561.4214833
229,8.0,5.992081574804229e-06,9.975592041647537e-06,-7.810628331044206e-05,1594226561.4312596
230,8.0,4.901011599903333e-06,1.0681408342608856e-05,-8.120997789150473e-05,1594226561.4410355
231,8.0,6.461178406530302e-06,1.1000386133662337e-05,-7.915244283033339e-05,1594226561.4508116
232,8.0,4.638252214086595e-06,9.775034854261379e-06,-7.906097249763658e-05,1594226561.4605875
233,8.0,6.38571188729846e-06,1.1033119141274458e-05,-8.222152552013375e-05,1594226561.470364
234,8.0,6.28190064037749e-06,1.0504786538767754e-05,-7.853274010882268e-05,1594226561.48014
235,8.0,6.251555383274967e-06,1.4801657506895026e-05,-8.107692986957139e-05,1594226561.489916
236,8.0,9.227391798842696e-06,1.5468186733427598e-05,-7.730617850209752e-05,1594226561.4996922
237,8.0,8.615138837822913e-06,1.4378522134693981e-05,-7.650693116252591e-05,1594226561.5094686
238,8.0,1.2169683799685774e-05,1.6682276004164897e-05,-7.66535410631118e-05,1594226561.5192444
239,8.0,1.2096920355775348e-05,1.818312375675998e-05,-7.837485126076486e-05,1594226561.5290205
240,8.0,5.6377399681474375e-06,9.267808346758853e-06,-7.72075764670666e-05,1594226561.5387967
241,8.0,5.152319907422541e-06,1.0302198629108647e-05,-8.115349984423547e-05,1594226561.5485725
242,8.0,6.523676844811258e-06,1.0185085886563849e-05,-7.847212116662359e-05,1594226561.5583491
243,8.0,4.855163263369344e-06,9.89404692075312e-06,-8.00747490597746e-05,1594226561.568125
244,8.0,6.685500989023466e-06,1.1225287153626318e-05,-7.991001867254898e-05,1594226561.5779011
245,8.0,4.732621863227189e-06,9.494122559221838e-06,-7.86472233980341e-05,1594226561.5876772
246,8.0,6.031024206672384e-06,1.128283729424642e-05,-8.14554094251838e-05,1594226561.5974536
247,8.0,5.843162802787738e-06,1.0102365114503853e-05,-7.810055357053639e-05,1594226561.6072295
248,8.0,5.11653329894534e-06,1.0668065441574169e-05,-8.133604586433472e-05,1594226561.6170056
249,8.0,6.45846254229422e-06,1.0748713349297136e-05,-8.023251034424005e-05,1594226561.6267815
250,8.0,4.615647104838977e-06,9.499406335543077e-06,-7.938533383752796e-05,1594226561.6365578
251,8.0,7.493652865995579e-06,1.4237648121086758e-05,-8.159605982493221e-05,1594226561.646334
252,8.0,7.284271817113771e-06,1.4598688063723214e-05,-7.749676944236508e-05,1594226561.65611
253,8.0,9.180477680522431e-06,1.5714029955500292e-05,-7.86088656953473e-05,1594226561.6658866
254,8.0,1.1367491782435763e-05,1.5275097423147615e-05,-7.449621846210093e-05,1594226561.6756625
255,8.0,1.157266950700556e-05,1.7066977099217236e-05,-7.91436343296074e-05,1594226561.6854384
256,8.0,1.4452727060544643e-05,2.3271548550877056e-05,-8.172418499316646e-05,1594226561.6952145
257,8.0,1.2636211317012736e-05,2.512393881829322e-05,-8.301091825246912e-05,1594226561.7049904
258,8.0,4.726083340304426e-06,8.855710527762099e-06,-7.820580495044351e-05,1594226561.7147667
259,8.0,6.19645829167894e-06,1.0911294700393203e-05,-8.084021437882455e-05,1594226561.7245429
260,8.0,5.470310426938073e-06,9.382396960137566e-06,-7.798624289612152e-05,1594226561.734319
261,8.0,5.651270963833957e-06,1.0605047081456908e-05,-8.158130091820265e-05,1594226561.7440946
262,8.0,6.46882351400897e-06,1.0385130757914336e-05,-7.8097369226874e-05,1594226561.7538712
263,8.0,4.796399796090861e-06,1.0408738861746121e-05,-8.10388458805157e-05,1594226561.7636473
264,8.0,6.372450537824829e-06,1.0771371607649087e-05,-7.925206734598432e-05,1594226561.7734234
265,8.0,4.633006994752738e-06,9.985665268868611e-06,-7.907673388043864e-05,1594226561.7831993
266,8.0,6.555158332806134e-06,1.1354268307625185e-05,-8.133930732912359e-05,1594226561.7929757
267,8.0,5.806902209314816e-06,1.0055404820073487e-05,-7.946231052886092e-05,1594226561.8027518
268,8.0,5.034104203549255e-06,1.0271185358468871e-05,-8.163806261214242e-05,1594226561.812528
269,8.0,7.1270203230136565e-06,1.2264514306201075e-05,-7.936873255580802e-05,1594226561.822304
270,8.0,6.205243184568395e-06,1.4612664590480696e-05,-7.913517856316315e-05,1594226561.8320801
271,8.0,9.634112862006329e-06,1.6059220585109935e-05,-7.840277224171135e-05,1594226561.8418562
272,8.0,9.43133633638258e-06,1.4485617077621183e-05,-7.416095222329668e-05,1594226561.8516324
273,8.0,1.2163597407836903e-05,1.6581191620904883e-05,-7.892189188878455e-05,1594226561.8614087
274,8.0,1.3660588384125345e-05,2.0476720494382233e-05,-7.970742096882691e-05,1594226561.8711846
275,8.0,1.3052071856740034e-05,2.545537910952199e-05,-8.33422984217966e-05,1594226561.8809607
276,8.0,1.4042146425259882e-05,2.5992530928846133e-05,-7.821008891361033e-05,1594226561.8907368
277,8.0,1.2384738309741537e-05,2.6573702802489956e-05,-8.038676549279972e-05,1594226561.9005132
278,8.0,4.801764938684566e-06,9.396110703668988e-06,-8.001779988147742e-05,1594226561.910289
279,8.0,6.239391409135385e-06,1.0525807748933948e-05,-7.885421145338959e-05,1594226561.9200652
280,8.0,4.641885445310854e-06,9.306872781089776e-06,-7.843630013098859e-05,1594226561.9298413
281,8.0,6.64095890929612e-06,1.0993824878709935e-05,-8.158571367901069e-05,1594226561.9396176
282,8.0,5.604872545025675e-06,9.787496533780646e-06,-7.768317375698007e-05,1594226561.9493935
