id,amplitude,label,time [s]
96,-0.17,8.0,1594227986.851285
97,-10.26,8.0,1594227986.8610609
98,-23.3958,8.0,1594227986.8708372
99,-3.25,8.0,1594227986.8806133
100,-3.29,8.0,1594227986.8903894
101,-14.86,8.0,1594227986.9001653
102,-3.32,8.0,1594227986.9099414
103,-9.06,8.0,1594227986.9197178
104,15.23,8.0,1594227986.929494
105,8.76,8.0,1594227986.93927
106,5.16,8.0,1594227986.9490461
107,-0.72,8.0,1594227986.9588225
108,-1.94,8.0,1594227986.9685984
109,13.77,8.0,1594227986.9783745
110,-4.12,8.0,1594227986.9881506
111,-8.95,8.0,1594227986.9979267
112,-5.45,8.0,1594227987.0077028
113,-0.83,8.0,1594227987.017479
114,3.87,8.0,1594227987.027255
115,-8.18,8.0,1594227987.0370312
116,0.58,8.0,1594227987.0468073
117,-0.82,8.0,1594227987.0565836
118,-7.0,8.0,1594227987.0663595
119,-14.3,8.0,1594227987.0761356
120,-12.7,8.0,1594227987.0859118
121,-13.88,8.0,1594227987.095688
122,-17.93,8.0,1594227987.105464
123,3.51,8.0,1594227987.11524
124,-2.15,8.0,1594227987.1250162
125,8.98,8.0,1594227987.1347926
126,-0.03,8.0,1594227987.1445684
127,-2.01,8.0,1594227987.1543446
128,2.77,8.0,1594227987.1641207
129,-5.4,8.0,1594227987.1738968
130,-2.97,8.0,1594227987.1836731
131,4.55,8.0,1594227987.193449
132,6.05,8.0,1594227987.2032251
133,5.81,8.0,1594227987.2130013
134,0.96,8.0,1594227987.2227776
135,7.02,8.0,1594227987.2325535
136,2.77,8.0,1594227987.2423296
137,3.63,8.0,1594227987.2521055
138,-7.73,8.0,1594227987.2618818
139,7.99,8.0,1594227987.271658
140,-3.42,8.0,1594227987.281434
141,-22.93,8.0,1594227987.2912102
142,-8.36,8.0,1594227987.3009865
143,5.62,8.0,1594227987.3107624
144,17.06,8.0,1594227987.3205385
145,17.04,8.0,1594227987.3303144
146,18.82,8.0,1594227987.3400908
147,7.0,8.0,1594227987.3498669
148,9.44,8.0,1594227987.359643
149,4.28,8.0,1594227987.3694189
150,-2.19,8.0,1594227987.3791952
151,-13.92,8.0,1594227987.3889713
152,-36.19,8.0,1594227987.3987474
153,-16.09,8.0,1594227987.4085233
154,-10.51,8.0,1594227987.4182994
155,1.19,8.0,1594227987.4280758
156,13.75,8.0,1594227987.437852
157,14.15,8.0,1594227987.447628
158,0.84,8.0,1594227987.457404
159,3.61,8.0,1594227987.4671805
160,-0.23,8.0,1594227987.4769564
161,-10.26,8.0,1594227987.4867325
162,-17.6,8.0,1594227987.4965086
163,-12.92,8.0,1594227987.5062847
164,-2.78,8.0,1594227987.5160608
165,6.97,8.0,1594227987.525837
166,-7.27,8.0,1594227987.535613
167,-1.31,8.0,1594227987.5453892
168,-10.15,8.0,1594227987.5551653
169,8.63,8.0,1594227987.5649414
170,1.27,8.0,1594227987.5747175
171,-0.02,8.0,1594227987.5844936
172,-10.44,8.0,1594227987.5942698
173,-22.9,8.0,1594227987.604046
174,-18.92,8.0,1594227987.613822
175,1.13,8.0,1594227987.623598
176,-10.63,8.0,1594227987.6333742
177,-23.11,8.0,1594227987.6431506
178,-3.53,8.0,1594227987.6529264
179,-4.73,8.0,1594227987.6627026
180,7.95,8.0,1594227987.6724787
181,27.43,8.0,1594227987.6822548
182,27.87,8.0,1594227987.6920311
183,6.34,8.0,1594227987.701807
184,2.28,8.0,1594227987.7115831
185,-3.46,8.0,1594227987.7213593
186,-7.14,8.0,1594227987.7311356
187,-14.19,8.0,1594227987.7409115
188,13.04,8.0,1594227987.7506876
189,1.32,8.0,1594227987.7604635
190,-5.89,8.0,1594227987.7702398
191,-22.79,8.0,1594227987.780016
192,-13.27,8.0,1594227987.789792
193,3.91,8.0,1594227987.7995682
194,4.26,8.0,1594227987.8093445
195,6.91,8.0,1594227987.8191204
196,27.45,8.0,1594227987.8288965
197,33.55,8.0,1594227987.8386724
198,17.77,8.0,1594227987.8484488
199,4.16,8.0,1594227987.8582249
200,-10.46,8.0,1594227987.868001
201,-7.5,8.0,1594227987.8777769
202,-14.53,8.0,1594227987.8875532
203,-16.83,8.0,1594227987.8973293
204,-16.78,8.0,1594227987.9071054
205,2.74,8.0,1594227987.9168816
206,5.38,8.0,1594227987.9266574
207,5.92,8.0,1594227987.9364338
208,21.76,8.0,1594227987.94621
209,36.51,8.0,1594227987.955986
210,3.55,8.0,1594227987.965762
211,-19.57,8.0,1594227987.9755385
212,-19.78,8.0,1594227987.9853144
213,-22.52,8.0,1594227987.9950905
214,-33.19,8.0,1594227988.0048664
215,-37.13,8.0,1594227988.0146427
216,-22.06,8.0,1594227988.0244188
217,1.37,8.0,1594227988.034195
218,-8.65,8.0,1594227988.043971
219,-4.5,8.0,1594227988.0537472
220,10.37,8.0,1594227988.0635233
221,14.48,8.0,1594227988.0732994
222,23.19,8.0,1594227988.0830755
223,33.01,8.0,1594227988.0928516
224,33.89,8.0,1594227988.1026278
225,15.14,8.0,1594227988.1124039
226,-1.2,8.0,1594227988.12218
227,-21.44,8.0,1594227988.131956
228,-3.27,8.0,1594227988.1417322
229,-2.21,8.0,1594227988.1515086
230,-16.08,8.0,1594227988.1612847
231,-3.77,8.0,1594227988.1710606
232,7.92,8.0,1594227988.1808367
233,15.06,8.0,1594227988.1906128
234,20.1,8.0,1594227988.2003891
235,12.95,8.0,1594227988.210165
236,-2.17,8.0,1594227988.2199411
237,0.49,8.0,1594227988.2297173
238,5.21,8.0,1594227988.2394936
239,-9.2,8.0,1594227988.2492695
240,-10.18,8.0,1594227988.2590456
241,-17.75,8.0,1594227988.2688215
242,-7.82,8.0,1594227988.2785974
243,-5.24,8.0,1594227988.288374
244,17.09,8.0,1594227988.29815
245,16.47,8.0,1594227988.3079262
246,10.1,8.0,1594227988.3177025
247,10.91,8.0,1594227988.3274784
248,-15.1,8.0,1594227988.3372545
249,-10.89,8.0,1594227988.3470304
250,-9.6,8.0,1594227988.3568068
251,-1.36,8.0,1594227988.3665829
252,17.46,8.0,1594227988.376359
253,27.94,8.0,1594227988.3861349
254,17.58,8.0,1594227988.3959112
255,-12.5,8.0,1594227988.4056873
256,-6.44,8.0,1594227988.4154634
257,-10.93,8.0,1594227988.4252396
258,-14.7,8.0,1594227988.4350154
259,-13.58,8.0,1594227988.4447918
260,-0.94,8.0,1594227988.454568
261,5.15,8.0,1594227988.464344
262,-5.59,8.0,1594227988.47412
263,-8.06,8.0,1594227988.4838965
264,4.73,8.0,1594227988.4936724
265,9.51,8.0,1594227988.5034485
266,-2.19,8.0,1594227988.5132244
267,-15.79,8.0,1594227988.5230007
268,3.56,8.0,1594227988.5327768
269,7.21,8.0,1594227988.542553
270,4.38,8.0,1594227988.5523288
271,22.14,8.0,1594227988.5621052
272,23.88,8.0,1594227988.5718813
273,12.83,8.0,1594227988.5816574
274,-2.08,8.0,1594227988.5914335
275,3.99,8.0,1594227988.6012096
276,-7.93,8.0,1594227988.6109858
277,-12.59,8.0,1594227988.6207619
278,1.35,8.0,1594227988.630538
279,-5.28,8.0,1594227988.640314
280,-0.54,8.0,1594227988.6500902
281,2.85,8.0,1594227988.6598663
282,-7.01,8.0,1594227988.6696427
283,-7.3,8.0,1594227988.6794186
284,7.09,8.0,1594227988.6891947
285,16.43,8.0,1594227988.6989708
286,-7.71,8.0,1594227988.7087471
287,-26.01,8.0,1594227988.718523
288,-5.66,8.0,1594227988.7282991
289,3.7,8.0,1594227988.7380753
290,24.11,8.0,1594227988.7478516
291,-13.53,8.0,1594227988.7576275
292,-10.62,8.0,1594227988.7674036
293,-0.59,8.0,1594227988.7771795
294,7.9,8.0,1594227988.7869554
295,8.54,8.0,1594227988.796732
296,-19.66,8.0,1594227988.806508
297,-20.89,8.0,1594227988.8162842
298,-16.69,8.0,1594227988.8260605
299,-20.54,8.0,1594227988.8358364
300,-25.43,8.0,1594227988.8456125
301,0.47,8.0,1594227988.8553884
302,7.79,8.0,1594227988.8651648
303,-4.08,8.0,1594227988.8749409
304,-24.49,8.0,1594227988.884717
305,3.28,8.0,1594227988.8944929
306,30.76,8.0,1594227988.9042692
307,42.29,8.0,1594227988.9140453
308,-1.78,8.0,1594227988.9238214
309,-16.05,8.0,1594227988.9335976
310,5.96,8.0,1594227988.9433734
311,18.5,8.0,1594227988.9531498
312,-22.15,8.0,1594227988.962926
313,-11.58,8.0,1594227988.972702
314,25.83,8.0,1594227988.982478
315,18.0,8.0,1594227988.9922545
316,-17.26,8.0,1594227989.0020304
317,-24.46,8.0,1594227989.0118065
318,7.67,8.0,1594227989.0215824
319,-1.12,8.0,1594227989.0313587
320,-15.2,8.0,1594227989.0411348
321,-15.0,8.0,1594227989.050911
322,-4.12,8.0,1594227989.0606868
323,-5.5,8.0,1594227989.0704632
324,27.66,8.0,1594227989.0802393
325,-11.62,8.0,1594227989.0900154
326,-5.44,8.0,1594227989.0997913
327,-28.35,8.0,1594227989.1095676
328,-46.38,8.0,1594227989.1193438
329,4.3,8.0,1594227989.1291199
330,12.99,8.0,1594227989.138896
331,-3.13,8.0,1594227989.148672
332,24.19,8.0,1594227989.1584482
333,11.55,8.0,1594227989.1682243
334,-3.96,8.0,1594227989.1780007
335,12.71,8.0,1594227989.1877766
336,24.66,8.0,1594227989.1975527
337,5.93,8.0,1594227989.2073288
338,-5.37,8.0,1594227989.2171054
339,3.12,8.0,1594227989.226881
340,10.44,8.0,1594227989.2366571
341,2.13,8.0,1594227989.2464333
342,1.0,8.0,1594227989.2562096
343,12.65,8.0,1594227989.2659855
344,0.93,8.0,1594227989.2757616
345,-9.33,8.0,1594227989.2855375
346,-3.95,8.0,1594227989.2953134
347,0.55,8.0,1594227989.30509
348,-1.09,8.0,1594227989.314866
349,2.42,8.0,1594227989.3246422
350,8.3,8.0,1594227989.3344185
351,12.72,8.0,1594227989.3441944
352,-5.41,8.0,1594227989.3539705
353,-13.84,8.0,1594227989.3637464
354,-25.17,8.0,1594227989.3735228
355,-5.57,8.0,1594227989.3832989
356,-20.13,8.0,1594227989.393075
357,-18.91,8.0,1594227989.4028509
358,-19.48,8.0,1594227989.4126275
359,12.82,8.0,1594227989.4224033
360,13.06,8.0,1594227989.4321795
361,6.77,8.0,1594227989.4419556
362,0.62,8.0,1594227989.4517314
363,-16.53,8.0,1594227989.4615078
364,-33.11,8.0,1594227989.471284
365,-26.2,8.0,1594227989.48106
366,4.07,8.0,1594227989.490836
367,21.11,8.0,1594227989.5006125
368,30.96,8.0,1594227989.5103884
369,19.64,8.0,1594227989.5201645
370,3.3,8.0,1594227989.5299404
371,13.2,8.0,1594227989.5397167
372,16.16,8.0,1594227989.5494928
373,13.96,8.0,1594227989.559269
374,14.48,8.0,1594227989.5690448
375,3.77,8.0,1594227989.5788212
376,-20.89,8.0,1594227989.5885973
377,-0.86,8.0,1594227989.5983734
378,-15.25,8.0,1594227989.6081495
379,-5.81,8.0,1594227989.6179256
380,2.41,8.0,1594227989.6277018
381,5.12,8.0,1594227989.6374779
382,-12.63,8.0,1594227989.647254
383,1.14,8.0,1594227989.65703
384,30.41,8.0,1594227989.6668062
385,21.61,8.0,1594227989.6765823
386,5.17,8.0,1594227989.6863587
387,-7.52,8.0,1594227989.6961346
388,-7.39,8.0,1594227989.7059107
389,6.17,8.0,1594227989.7156868
390,33.58,8.0,1594227989.7254634
391,53.61,8.0,1594227989.735239
392,16.02,8.0,1594227989.7450151
393,-9.79,8.0,1594227989.7547913
394,-5.34,8.0,1594227989.7645676
395,-10.72,8.0,1594227989.7743435
396,-16.33,8.0,1594227989.7841196
397,-5.82,8.0,1594227989.7938955
398,6.43,8.0,1594227989.8036716
399,-27.26,8.0,1594227989.813448
400,-24.08,8.0,1594227989.823224
401,-8.26,8.0,1594227989.8330002
402,6.35,8.0,1594227989.8427765
403,-8.51,8.0,1594227989.8525527
404,-24.46,8.0,1594227989.8623285
405,-17.7,8.0,1594227989.8721044
406,-10.42,8.0,1594227989.8818808
407,-5.86,8.0,1594227989.8916569
408,3.74,8.0,1594227989.901433
409,6.15,8.0,1594227989.9112089
410,-11.87,8.0,1594227989.9209852
411,-26.08,8.0,1594227989.9307613
412,-15.28,8.0,1594227989.9405375
413,5.84,8.0,1594227989.9503136
414,6.88,8.0,1594227989.9600894
415,12.11,8.0,1594227989.9698658
416,-1.56,8.0,1594227989.979642
417,20.52,8.0,1594227989.989418
418,9.24,8.0,1594227989.999194
419,-4.26,8.0,1594227990.0089705
420,-13.6,8.0,1594227990.0187464
421,15.66,8.0,1594227990.0285225
422,20.02,8.0,1594227990.0382984
423,6.8,8.0,1594227990.0480747
424,0.57,8.0,1594227990.0578508
425,15.44,8.0,1594227990.067627
426,8.93,8.0,1594227990.0774028
427,-18.34,8.0,1594227990.0871792
428,-27.85,8.0,1594227990.0969553
429,-10.83,8.0,1594227990.1067314
430,-2.77,8.0,1594227990.1165075
431,-6.5926,8.0,1594227990.1262836
432,-4.61,8.0,1594227990.1360598
433,-1.54,8.0,1594227990.1458359
434,-14.98,8.0,1594227990.155612
435,-5.24,8.0,1594227990.165388
436,-9.53,8.0,1594227990.1751642
437,12.44,8.0,1594227990.1849403
438,11.38,8.0,1594227990.1947165
439,5.19,8.0,1594227990.2044926
440,0.48,8.0,1594227990.2142687
441,-2.23,8.0,1594227990.2240448
442,9.54,8.0,1594227990.2338214
443,1.72,8.0,1594227990.243597
444,-11.1,8.0,1594227990.2533731
445,-4.61,8.0,1594227990.2631493
446,-0.71,8.0,1594227990.2729256
447,3.43,8.0,1594227990.2827015
448,-8.25,8.0,1594227990.2924776
449,-1.02,8.0,1594227990.3022535
450,1.63,8.0,1594227990.3120296
451,-7.64,8.0,1594227990.321806
452,-12.71,8.0,1594227990.331582
453,-12.37,8.0,1594227990.3413582
454,-14.49,8.0,1594227990.3511345
455,-18.15,8.0,1594227990.3609107
456,0.93,8.0,1594227990.3706865
457,-2.17,8.0,1594227990.3804624
458,8.49,8.0,1594227990.3902388
459,1.83,8.0,1594227990.4000149
460,-1.78,8.0,1594227990.409791
461,2.46,8.0,1594227990.419567
462,-6.36,8.0,1594227990.4293432
463,-2.78,8.0,1594227990.4391193
464,3.23,8.0,1594227990.4488955
465,6.25,8.0,1594227990.4586716
466,7.08,8.0,1594227990.4684474
467,0.76,8.0,1594227990.4782238
468,6.78,8.0,1594227990.488
469,1.71,8.0,1594227990.497776
470,5.86,8.0,1594227990.507552
471,-7.67,8.0,1594227990.5173285
472,4.91,8.0,1594227990.5271044
473,0.77,8.0,1594227990.5368805
474,-19.84,8.0,1594227990.5466564
475,-15.41,8.0,1594227990.5564327
476,5.17,8.0,1594227990.5662088
477,16.86,8.0,1594227990.575985
478,16.58,8.0,1594227990.5857608
479,19.14,8.0,1594227990.5955372
480,9.65,8.0,1594227990.6053133
481,7.57,8.0,1594227990.6150894
482,5.01,8.0,1594227990.6248655
483,0.51,8.0,1594227990.6346414
484,-11.74,8.0,1594227990.6444178
485,-34.97,8.0,1594227990.6541939
486,-20.71,8.0,1594227990.66397
487,-8.26,8.0,1594227990.673746
488,-3.77,8.0,1594227990.6835222
489,13.78,8.0,1594227990.6932983
490,16.01,8.0,1594227990.7030745
491,0.2,8.0,1594227990.7128506
492,4.57,8.0,1594227990.7226267
493,0.85,8.0,1594227990.7324028
494,-8.28,8.0,1594227990.742179
495,-19.21,8.0,1594227990.751955
496,-12.07,8.0,1594227990.7617311
497,-6.21,8.0,1594227990.7715073
498,7.72,8.0,1594227990.7812836
499,-4.84,8.0,1594227990.7910595
500,-3.54,8.0,1594227990.8008356
501,-9.23,8.0,1594227990.8106115
502,6.94,8.0,1594227990.8203876
503,4.7,8.0,1594227990.830164
504,-2.98,8.0,1594227990.83994
505,-7.73,8.0,1594227990.8497162
506,-22.91,8.0,1594227990.8594925
507,-18.66,8.0,1594227990.8692687
508,0.13,8.0,1594227990.8790445
509,-8.99,8.0,1594227990.8888204
510,-21.21,8.0,1594227990.8985968
511,-8.75,8.0,1594227990.9083724
512,-7.48,8.0,1594227990.918149
513,5.22,8.0,1594227990.927925
514,28.06,8.0,1594227990.9377012
515,32.34,8.0,1594227990.9474773
516,8.14,8.0,1594227990.9572535
517,1.92,8.0,1594227990.9670296
518,-4.75,8.0,1594227990.9768054
519,-8.81,8.0,1594227990.9865818
520,-12.66,8.0,1594227990.996358
521,12.74,8.0,1594227991.006134
522,3.39,8.0,1594227991.01591
523,-3.38,8.0,1594227991.0256865
524,-23.03,8.0,1594227991.0354626
525,-17.1,8.0,1594227991.0452385
526,2.75,8.0,1594227991.0550144
527,6.62,8.0,1594227991.0647907
528,5.52,8.0,1594227991.0745668
529,24.03,8.0,1594227991.084343
530,32.98,8.0,1594227991.0941188
531,20.51,8.0,1594227991.1038954
532,4.42,8.0,1594227991.1136713
533,-7.65,8.0,1594227991.1234474
534,-7.26,8.0,1594227991.1332235
535,-15.27,8.0,1594227991.1429994
536,-13.57,8.0,1594227991.1527758
537,-19.0,8.0,1594227991.1625519
538,-1.87,8.0,1594227991.172328
539,8.2,8.0,1594227991.1821039
540,2.52,8.0,1594227991.1918802
541,21.53,8.0,1594227991.2016563
542,33.93,8.0,1594227991.2114325
543,13.42,8.0,1594227991.2212086
544,-22.87,8.0,1594227991.2309847
545,-15.3,8.0,1594227991.2407608
546,-24.68,8.0,1594227991.250537
547,-30.22,8.0,1594227991.260313
548,-37.04,8.0,1594227991.2700891
549,-27.19,8.0,1594227991.2798653
550,1.14,8.0,1594227991.2896414
551,-8.82,8.0,1594227991.2994175
552,-4.64,8.0,1594227991.3091936
553,5.65,8.0,1594227991.3189695
554,16.86,8.0,1594227991.3287456
555,20.64,8.0,1594227991.338522
556,31.62,8.0,1594227991.348298
557,35.14,8.0,1594227991.3580742
558,17.63,8.0,1594227991.3678505
559,3.23,8.0,1594227991.3776267
560,-22.38,8.0,1594227991.3874025
561,-5.91,8.0,1594227991.3971784
562,0.75,8.0,1594227991.4069548
563,-14.75,8.0,1594227991.4167304
564,-7.08,8.0,1594227991.426507
565,6.08,8.0,1594227991.436283
566,13.81,8.0,1594227991.4460592
567,19.92,8.0,1594227991.4558349
568,15.48,8.0,1594227991.4656115
569,-0.96,8.0,1594227991.4753876
570,-0.89,8.0,1594227991.4851635
571,7.54,8.0,1594227991.4949398
572,-10.3,8.0,1594227991.504716
573,-9.25,8.0,1594227991.514492
574,-18.15,8.0,1594227991.5242682
575,-8.81,8.0,1594227991.5340445
576,-5.85,8.0,1594227991.5438206
577,16.25,8.0,1594227991.5535965
578,16.88,8.0,1594227991.5633724
579,9.97,8.0,1594227991.5731487
580,11.77,8.0,1594227991.5829248
581,-10.83,8.0,1594227991.592701
582,-15.47,8.0,1594227991.6024768
583,-7.21,8.0,1594227991.6122534
584,-2.95,8.0,1594227991.6220293
585,13.05,8.0,1594227991.6318054
586,28.95,8.0,1594227991.6415815
587,19.19,8.0,1594227991.6513574
588,-9.09,8.0,1594227991.6611338
589,-7.78,8.0,1594227991.67091
590,-8.24,8.0,1594227991.680686
591,-15.09,8.0,1594227991.6904619
592,-13.64,8.0,1594227991.7002382
593,-4.33,8.0,1594227991.7100143
594,5.35,8.0,1594227991.7197905
595,-4.94,8.0,1594227991.7295663
596,-7.81,8.0,1594227991.7393427
597,3.25,8.0,1594227991.7491188
598,10.75,8.0,1594227991.758895
599,-0.32,8.0,1594227991.768671
600,-16.15,8.0,1594227991.7784472
601,0.63,8.0,1594227991.7882233
602,8.79,8.0,1594227991.7979994
603,3.06,8.0,1594227991.8077755
604,19.98,8.0,1594227991.8175516
605,23.12,8.0,1594227991.8273275
606,17.01,8.0,1594227991.8371036
607,-3.57,8.0,1594227991.84688
608,5.83,8.0,1594227991.856656
609,-7.78,8.0,1594227991.8664322
610,-13.19,8.0,1594227991.8762085
611,1.33,8.0,1594227991.8859847
612,-5.82,8.0,1594227991.8957605
613,-0.74,8.0,1594227991.9055367
614,3.21,8.0,1594227991.9153128
615,-5.11,8.0,1594227991.9250894
616,-8.49,8.0,1594227991.934865
617,4.19,8.0,1594227991.944641
618,21.31,8.0,1594227991.9544172
619,-12.68,8.0,1594227991.9641929
620,-19.74,8.0,1594227991.9739695
621,-9.43,8.0,1594227991.9837456
622,-1.27,8.0,1594227991.9935215
623,29.02,8.0,1594227992.0032976
624,-13.19,8.0,1594227992.013074
625,-10.78,8.0,1594227992.02285
626,-2.51,8.0,1594227992.0326262
627,5.05,8.0,1594227992.0424025
628,16.54,8.0,1594227992.0521786
629,-19.75,8.0,1594227992.0619545
630,-17.93,8.0,1594227992.0717304
631,-23.31,8.0,1594227992.0815067
632,-16.34,8.0,1594227992.0912828
633,-26.84,8.0,1594227992.101059
634,-3.21,8.0,1594227992.110835
635,9.98,8.0,1594227992.1206114
636,-1.31,8.0,1594227992.1303873
637,-24.79,8.0,1594227992.1401634
638,-3.34,8.0,1594227992.1499395
639,28.31,8.0,1594227992.1597154
640,47.16,8.0,1594227992.1694918
641,-3.84,8.0,1594227992.179268
642,-26.15,8.0,1594227992.189044
643,-2.13,8.0,1594227992.1988199
644,32.01,8.0,1594227992.2085962
645,-13.64,8.0,1594227992.2183723
646,-14.07,8.0,1594227992.2281485
647,26.3,8.0,1594227992.2379243
648,27.53,8.0,1594227992.2477007
649,-15.52,8.0,1594227992.2574768
650,-27.95,8.0,1594227992.267253
651,-1.76,8.0,1594227992.2770288
652,-0.88,8.0,1594227992.2868054
653,-15.02,8.0,1594227992.2965813
654,-12.68,8.0,1594227992.3063574
655,-2.06,8.0,1594227992.3161335
656,-6.36,8.0,1594227992.3259096
657,11.94,8.0,1594227992.3356855
658,-9.57,8.0,1594227992.3454616
659,9.97,8.0,1594227992.3552382
660,-21.55,8.0,1594227992.365014
661,-49.37,8.0,1594227992.3747902
662,-11.81,8.0,1594227992.3845663
663,23.34,8.0,1594227992.3943427
664,-5.02,8.0,1594227992.4041185
665,20.79,8.0,1594227992.4138947
666,17.65,8.0,1594227992.4236708
667,-4.54,8.0,1594227992.4334474
668,10.09,8.0,1594227992.443223
669,25.32,8.0,1594227992.452999
670,6.41,8.0,1594227992.4627752
671,-5.92,8.0,1594227992.4725509
672,5.0,8.0,1594227992.4823275
673,7.26,8.0,1594227992.4921036
674,4.09,8.0,1594227992.5018795
675,0.97,8.0,1594227992.5116556
676,10.25,8.0,1594227992.521432
677,5.02,8.0,1594227992.531208
678,-11.5,8.0,1594227992.5409842
679,-6.3,8.0,1594227992.5507605
680,1.3,8.0,1594227992.5605366
681,-3.0,8.0,1594227992.5703125
682,5.71,8.0,1594227992.5800884
683,3.62,8.0,1594227992.5898647
684,16.73,8.0,1594227992.5996408
685,-4.41,8.0,1594227992.609417
686,-15.85,8.0,1594227992.619193
687,-11.16,8.0,1594227992.6289694
688,-18.94,8.0,1594227992.6387453
689,-14.89,8.0,1594227992.6485214
690,-27.42,8.0,1594227992.6582975
691,-19.1,8.0,1594227992.6680734
692,7.06,8.0,1594227992.6778498
693,19.9,8.0,1594227992.687626
694,6.38,8.0,1594227992.697402
695,0.03,8.0,1594227992.7071779
696,-11.99,8.0,1594227992.7169542
697,-32.62,8.0,1594227992.7267306
698,-26.36,8.0,1594227992.7365065
699,-3.21,8.0,1594227992.7462823
700,19.85,8.0,1594227992.7560587
701,30.01,8.0,1594227992.7658348
702,22.75,8.0,1594227992.775611
703,3.72,8.0,1594227992.7853868
704,12.74,8.0,1594227992.7951634
705,12.8,8.0,1594227992.8049393
706,17.3,8.0,1594227992.8147154
707,13.89,8.0,1594227992.8244915
708,7.83,8.0,1594227992.8342676
709,-22.8,8.0,1594227992.8440435
710,0.22,8.0,1594227992.8538196
711,-13.11,8.0,1594227992.8635962
712,-8.4,8.0,1594227992.873372
713,2.6,8.0,1594227992.8831482
714,6.05,8.0,1594227992.8929243
715,-12.5,8.0,1594227992.9027007
716,-3.16,8.0,1594227992.9124765
717,29.11,8.0,1594227992.9222527
718,23.26,8.0,1594227992.9320288
719,8.75,8.0,1594227992.9418054
720,-7.78,8.0,1594227992.951581
721,-8.11,8.0,1594227992.961357
