id,label,magnetic field x-axis [T],magnetic field y-axis [T],magnetic field z-axis [T],time [s]
82,8.0,6.42255059304717e-06,2.1491852504864578e-05,-7.887921205816924e-05,1594227281.7943153
83,8.0,4.6371258064260566e-06,2.0529829213089133e-05,-8.023486806175065e-05,1594227281.8040915
84,8.0,6.841755898526688e-06,2.1955989271855022e-05,-8.054007471524316e-05,1594227281.8138678
85,8.0,4.634033531279164e-06,2.009422964588527e-05,-7.817107082113686e-05,1594227281.823644
86,8.0,6.273933525871536e-06,2.203532192923543e-05,-8.101171609857868e-05,1594227281.83342
87,8.0,5.321651054379023e-06,2.0331605108466493e-05,-7.812176725169217e-05,1594227281.8431964
88,8.0,7.687961183754943e-06,2.220094525801989e-05,-8.195962995865044e-05,1594227281.8529725
89,8.0,6.48926491710073e-06,2.181004117716478e-05,-8.018001786757899e-05,1594227281.8627484
90,8.0,4.646192118999915e-06,2.0172881258971395e-05,-7.865469861740937e-05,1594227281.8725245
91,8.0,6.548413799009854e-06,2.205007777675521e-05,-8.166718258390733e-05,1594227281.8823006
92,8.0,5.115155039972894e-06,2.02673044728114e-05,-7.722966822043678e-05,1594227281.8920767
93,8.0,5.513567713201232e-06,2.1650166584237775e-05,-8.143346115023037e-05,1594227281.9018528
94,8.0,6.126913113640937e-06,2.073459352575984e-05,-7.834186894197218e-05,1594227281.911629
95,8.0,4.958662687446938e-06,2.1717169866449092e-05,-8.199445737896005e-05,1594227281.921405
96,8.0,6.002322092916171e-06,2.180021369258519e-05,-8.188003901532166e-05,1594227281.9311812
97,8.0,6.33268854055453e-06,2.082299949924055e-05,-7.866936711685421e-05,1594227281.9409573
98,8.0,5.078941116798515e-06,2.1295305126707577e-05,-8.117581023190118e-05,1594227281.9507337
99,8.0,6.208145832242426e-06,2.1091263167067387e-05,-7.788174549622472e-05,1594227281.9605095
100,8.0,4.602510207857179e-06,2.0789358304693207e-05,-8.039150759624325e-05,1594227281.9702857
101,8.0,6.498802080074964e-06,2.1558945963899422e-05,-7.962682803678394e-05,1594227281.9800618
102,8.0,4.6400250600252216e-06,2.04244419373144e-05,-8.067709180472294e-05,1594227281.9898381
103,8.0,5.2578669860820466e-06,2.1384644619124156e-05,-8.168986299126264e-05,1594227281.999614
104,8.0,6.750264867429172e-06,2.1189913410177623e-05,-7.894878998827822e-05,1594227282.00939
105,8.0,4.727399867656422e-06,2.0901487274709083e-05,-8.052668454313072e-05,1594227282.0191662
106,8.0,6.2431904648886036e-06,2.1405343702208254e-05,-7.853103311124717e-05,1594227282.0289426
107,8.0,4.573336755546715e-06,2.0441345916796116e-05,-7.954200098544193e-05,1594227282.0387185
108,8.0,6.474603316402641e-06,2.1812599153685366e-05,-8.068173939189166e-05,1594227282.0484946
109,8.0,4.6634501833052086e-06,2.018445924661677e-05,-7.852105608239162e-05,1594227282.0582707
110,8.0,9.298604086143756e-06,2.2280785666734545e-05,-8.184450146019817e-05,1594227282.0680466
111,8.0,6.497101227550137e-06,2.164998087754351e-05,-7.944360516339367e-05,1594227282.0778232
112,8.0,4.6262711973112606e-06,2.032541937041271e-05,-7.95291599758478e-05,1594227282.087599
113,8.0,6.830252449791161e-06,2.211082731007481e-05,-8.128452581474188e-05,1594227282.0973752
114,8.0,4.880752410195782e-06,2.008269939566784e-05,-7.721342529270059e-05,1594227282.1071513
115,8.0,6.021887767862026e-06,2.1872167001545178e-05,-8.151735053304276e-05,1594227282.1169276
116,8.0,5.7643286234031565e-06,2.052909920230077e-05,-7.818844116552568e-05,1594227282.1267035
117,8.0,5.154529791691189e-06,2.1269390098717535e-05,-8.175371204606781e-05,1594227282.1364794
118,8.0,6.243712412317354e-06,2.10779855929821e-05,-7.870541126906646e-05,1594227282.1462555
119,8.0,4.866551859762729e-06,2.202733515140497e-05,-8.17115538075588e-05,1594227282.1560318
120,8.0,6.487662992124815e-06,2.2024046041558913e-05,-8.149532787977523e-05,1594227282.165808
121,8.0,5.4341944475708116e-06,2.037113458336723e-05,-7.85897528656204e-05,1594227282.175584
122,8.0,5.8667776958101595e-06,2.1743871266565925e-05,-8.158385743485009e-05,1594227282.1853602
123,8.0,5.7165819864323325e-06,2.0583207833225943e-05,-7.730448051045296e-05,1594227282.1951365
124,8.0,4.962070252006774e-06,2.1306379056251264e-05,-8.110881983780686e-05,1594227282.2049124
125,8.0,6.4485021973682234e-06,2.1064662375747296e-05,-7.877414620650155e-05,1594227282.2146885
126,8.0,4.67630651410343e-06,2.0757383489789306e-05,-8.06709869016401e-05,1594227282.2244651
127,8.0,6.337154373604588e-06,2.1598026313369932e-05,-7.986241812944585e-05,1594227282.2342408
128,8.0,4.553925993203547e-06,2.0307999715950038e-05,-7.945863706441325e-05,1594227282.244017
129,8.0,4.916799099584337e-06,2.114459737876548e-05,-8.145991199735321e-05,1594227282.253793
130,8.0,6.8400344908306735e-06,2.144978715230483e-05,-7.925990447300415e-05,1594227282.2635686
131,8.0,4.644078323754587e-06,2.0668821271900607e-05,-7.998190200137773e-05,1594227282.2733452
132,8.0,6.292475430097558e-06,2.164271132329618e-05,-7.90746288586832e-05,1594227282.2831213
133,8.0,4.564574702431006e-06,2.0267129411143596e-05,-7.880285583739593e-05,1594227282.2928975
134,8.0,6.477056384969796e-06,2.192408593400788e-05,-8.155507427527159e-05,1594227282.3026733
135,8.0,5.159252489706977e-06,2.033256243682318e-05,-7.844768538701162e-05,1594227282.3124495
136,8.0,5.610846958957449e-06,2.1606800250212744e-05,-8.160416313413398e-05,1594227282.3222258
137,8.0,5.85043242997716e-06,2.077475057001278e-05,-7.83626685305977e-05,1594227282.332002
138,8.0,7.213947165361083e-06,2.2457396624407795e-05,-8.152485695568037e-05,1594227282.341778
139,8.0,6.472489979192021e-06,2.157653626889488e-05,-7.91403159264422e-05,1594227282.3515544
140,8.0,4.617954716277984e-06,2.044158997413268e-05,-7.991172968409268e-05,1594227282.3613305
141,8.0,6.833097363945525e-06,2.2032022402901872e-05,-8.088809926450113e-05,1594227282.3711064
142,8.0,4.652944741180617e-06,2.0026520609177866e-05,-7.76997104169293e-05,1594227282.3808825
143,8.0,6.04024750073865e-06,2.1963928610111687e-05,-8.150418848731762e-05,1594227282.3906586
144,8.0,5.5871419521456295e-06,2.0412960177960606e-05,-7.815898190560231e-05,1594227282.4004347
145,8.0,5.321584087270344e-06,2.1374862695315218e-05,-8.186828056442576e-05,1594227282.4102108
146,8.0,6.171362669799796e-06,2.0970375887327365e-05,-7.857852987329782e-05,1594227282.419987
147,8.0,4.737381082587919e-06,2.0930540415672872e-05,-8.059422263091698e-05,1594227282.429763
148,8.0,6.440194680227704e-06,2.1518055936865033e-05,-7.947626057706426e-05,1594227282.4395392
149,8.0,4.19765790201126e-06,2.0996969782165613e-05,-8.128132712964139e-05,1594227282.4493153
150,8.0,6.002322092916171e-06,2.180021369258519e-05,-8.188003901532166e-05,1594227282.4590914
151,8.0,6.33268854055453e-06,2.082299949924055e-05,-7.866936711685421e-05,1594227282.4688675
152,8.0,5.078941116798515e-06,2.1295305126707577e-05,-8.117581023190118e-05,1594227282.4786437
153,8.0,6.208145832242426e-06,2.1091263167067387e-05,-7.788174549622472e-05,1594227282.4884198
154,8.0,4.602510207857179e-06,2.0789358304693207e-05,-8.039150759624325e-05,1594227282.4981961
155,8.0,6.498802080074964e-06,2.1558945963899422e-05,-7.962682803678394e-05,1594227282.507972
156,8.0,4.673561785964154e-06,2.0380675329203425e-05,-7.932429222367622e-05,1594227282.517748
157,8.0,6.3724842396068674e-06,2.1914535903770366e-05,-8.133067719777132e-05,1594227282.5275242
158,8.0,4.821668056264019e-06,2.0141096794150903e-05,-7.82798600738225e-05,1594227282.5373006
159,8.0,5.79212386561173e-06,2.1925944012491446e-05,-8.151790749409181e-05,1594227282.5470765
160,8.0,5.394204995211621e-06,2.0596535239109314e-05,-7.722946789926869e-05,1594227282.5568526
161,8.0,4.810203080638206e-06,2.0870157431036894e-05,-8.104956375771632e-05,1594227282.5666287
162,8.0,6.8492728179327135e-06,2.1654901935120014e-05,-7.963762509559803e-05,1594227282.5764046
163,8.0,4.6290918204151375e-06,2.0403942130993176e-05,-7.94226081281176e-05,1594227282.5861812
164,8.0,6.292864549119925e-06,2.1829156499499694e-05,-7.97341043858325e-05,1594227282.595957
165,8.0,4.595210916018529e-06,2.0124203292404363e-05,-7.803029048444006e-05,1594227282.6057332
166,8.0,6.257749100901987e-06,2.182406269431224e-05,-8.200683846676931e-05,1594227282.6155093
167,8.0,5.609465064279347e-06,2.0523192360350284e-05,-7.844460555379231e-05,1594227282.6252856
168,8.0,5.2151419665078795e-06,2.1357647785588885e-05,-8.142050049466197e-05,1594227282.6350615
169,8.0,6.15060144885028e-06,2.1053685259517522e-05,-7.864057910169381e-05,1594227282.6448376
170,8.0,4.453721777706797e-06,2.11504255180594e-05,-8.0679136992675e-05,1594227282.6546135
171,8.0,6.299907832645714e-06,2.1448479020646796e-05,-7.844972460071571e-05,1594227282.6643898
172,8.0,4.397880906165409e-06,2.1449505944905333e-05,-8.17529213675745e-05,1594227282.674166
173,8.0,6.476194696268817e-06,2.204512129271363e-05,-8.192573195651798e-05,1594227282.683942
174,8.0,5.676724930122766e-06,2.0470345128274625e-05,-7.858384400003123e-05,1594227282.6937182
175,8.0,5.619797778136253e-06,2.1623918052489514e-05,-8.157434249577713e-05,1594227282.7034945
176,8.0,5.87824181991837e-06,2.072039139454078e-05,-7.745537607525683e-05,1594227282.7132704
177,8.0,4.789778180907637e-06,2.1172478335317177e-05,-8.092516072261744e-05,1594227282.7230465
178,8.0,6.487620798255537e-06,2.118969575293155e-05,-7.893875744599142e-05,1594227282.7328227
179,8.0,4.676175648879577e-06,2.0632211912488427e-05,-8.037980982976023e-05,1594227282.7425988
180,8.0,6.329808080844784e-06,2.1694276143079153e-05,-8.021023649740463e-05,1594227282.752375
181,8.0,4.5690376042593075e-06,2.0183493081057738e-05,-7.831222638268826e-05,1594227282.762151
182,8.0,6.305575762770183e-06,2.212955653724e-05,-8.178909948066955e-05,1594227282.7719266
183,8.0,4.848694842179194e-06,2.0380017998502064e-05,-7.738246114293659e-05,1594227282.7817032
184,8.0,5.504780065303972e-06,2.1859586621152376e-05,-8.160085441940794e-05,1594227282.7914793
185,8.0,5.220960791730343e-06,2.042911722185587e-05,-7.84684258716395e-05,1594227282.8012555
186,8.0,4.846137428063056e-06,2.0998676318990535e-05,-8.129537366360476e-05,1594227282.8110313
187,8.0,6.854989822647242e-06,2.1554874924248418e-05,-7.94558573749742e-05,1594227282.8208075
188,8.0,4.635951227501496e-06,2.054812700054595e-05,-7.972395975705956e-05,1594227282.8305838
189,8.0,6.304023315836025e-06,2.172928642595268e-05,-7.937354778584041e-05,1594227282.84036
190,8.0,4.584868021860992e-06,2.017526735049677e-05,-7.840610807910547e-05,1594227282.850136
191,8.0,6.46800708613493e-06,2.1930155281413377e-05,-8.200161634104949e-05,1594227282.8599124
192,8.0,5.398605220702614e-06,2.0430767577182894e-05,-7.844587037930011e-05,1594227282.8696885
193,8.0,5.4090826679540856e-06,2.1470030157695256e-05,-8.152069981444013e-05,1594227282.8794644
194,8.0,6.011668635898089e-06,2.091591440055097e-05,-7.847473555246622e-05,1594227282.8892405
195,8.0,4.578479961811852e-06,2.1248859883058224e-05,-8.091078619792586e-05,1594227282.8990164
196,8.0,6.285915599794537e-06,2.13384642460525e-05,-7.820525950845016e-05,1594227282.9087927
197,8.0,4.362022127726348e-06,2.0738351632229712e-05,-8.060484676685161e-05,1594227282.9185688
198,8.0,6.262963098441713e-06,2.1616318901813445e-05,-7.99778603403113e-05,1594227282.928345
199,8.0,4.47450285227933e-06,2.0884301218190912e-05,-8.124792580985558e-05,1594227282.938121
200,8.0,6.476194696268817e-06,2.204512129271363e-05,-8.192573195651798e-05,1594227282.9478972
201,8.0,5.676724930122766e-06,2.0470345128274625e-05,-7.858384400003123e-05,1594227282.9576733
202,8.0,5.619797778136253e-06,2.1623918052489514e-05,-8.157434249577713e-05,1594227282.9674494
203,8.0,5.87824181991837e-06,2.072039139454078e-05,-7.745537607525683e-05,1594227282.9772255
204,8.0,4.789778180907637e-06,2.1172478335317177e-05,-8.092516072261744e-05,1594227282.9870017
205,8.0,6.487620798255537e-06,2.118969575293155e-05,-7.893875744599142e-05,1594227282.9967778
206,8.0,4.676175648879577e-06,2.0632211912488427e-05,-8.037980982976023e-05,1594227283.006554
207,8.0,6.329808080844784e-06,2.1694276143079153e-05,-8.021023649740463e-05,1594227283.01633
208,8.0,4.5690376042593075e-06,2.0183493081057738e-05,-7.831222638268826e-05,1594227283.026106
209,8.0,6.305575762770183e-06,2.212955653724e-05,-8.178909948066955e-05,1594227283.0358822
210,8.0,4.848694842179194e-06,2.0380017998502064e-05,-7.738246114293659e-05,1594227283.0456586
211,8.0,5.504780065303972e-06,2.1859586621152376e-05,-8.160085441940794e-05,1594227283.0554345
212,8.0,5.564248312613299e-06,2.059638438834025e-05,-7.872417807080841e-05,1594227283.0652106
213,8.0,4.921426239217392e-06,2.1409172429451093e-05,-8.10987517915707e-05,1594227283.0749867
214,8.0,6.426798076420665e-06,2.1432575187175677e-05,-7.863930858215668e-05,1594227283.0847628
215,,,,,1594227283.0945392
216,8.0,6.341173423496961e-06,2.139249550486458e-05,-7.862408238963296e-05,1594227283.104315
217,8.0,4.68172129762727e-06,2.0642676327644388e-05,-8.057307622250714e-05,1594227283.1140912
218,8.0,6.847637185506238e-06,2.1891588403237298e-05,-8.021544489870722e-05,1594227283.1238673
219,8.0,4.633238133802713e-06,2.0169881912975112e-05,-7.862713632343399e-05,1594227283.1336436
220,8.0,6.294138688713095e-06,2.1980562148054864e-05,-8.056871441300136e-05,1594227283.1434195
221,8.0,5.0578038254684235e-06,2.025849255484571e-05,-7.807018686882658e-05,1594227283.1531956
222,8.0,5.7560683631911494e-06,2.1610117384062687e-05,-8.197960736577857e-05,1594227283.1629715
223,8.0,5.956508553061171e-06,2.0754913219410203e-05,-7.84546983335405e-05,1594227283.172748
224,8.0,4.952121636070507e-06,2.1133036597456235e-05,-8.107288440790318e-05,1594227283.182524
225,8.0,6.332507004362425e-06,2.1265094874802998e-05,-7.903303636656175e-05,1594227283.1923
226,8.0,4.302189418725722e-06,2.0951624960289055e-05,-8.015308105269917e-05,1594227283.2020762
227,8.0,6.262141091932943e-06,2.1665935305711183e-05,-7.904484139513058e-05,1594227283.2118526
228,8.0,4.397462308709947e-06,2.0406284535790177e-05,-7.974546130571028e-05,1594227283.2216284
229,8.0,6.2284572274848295e-06,2.1863375578775963e-05,-8.092974394406214e-05,1594227283.2314045
230,8.0,4.553930664068391e-06,2.0449982973083616e-05,-7.811645567309849e-05,1594227283.2411807
231,8.0,6.4571784940793195e-06,2.2285354141336645e-05,-8.157976660575855e-05,1594227283.2509568
232,8.0,4.889882554514638e-06,1.9818907404329256e-05,-7.831876605546085e-05,1594227283.260733
233,8.0,5.500187818420437e-06,2.1536481591971487e-05,-8.176602328922591e-05,1594227283.270509
234,8.0,6.631183958960823e-06,2.1058813256378643e-05,-7.884539276105371e-05,1594227283.2802851
235,8.0,4.816741518313138e-06,2.1038142595915792e-05,-8.077274375269168e-05,1594227283.2900612
236,8.0,6.237978630928915e-06,2.1318442415068876e-05,-7.827704206202245e-05,1594227283.2998376
237,8.0,4.609232838669235e-06,2.0546809931918025e-05,-7.985995456883954e-05,1594227283.3096135
238,8.0,6.473569275585433e-06,2.1733587493801827e-05,-8.03108604486611e-05,1594227283.3193893
239,8.0,4.6622128384648595e-06,2.0223547243235952e-05,-7.85519430553967e-05,1594227283.3291655
240,8.0,6.355798934797525e-06,2.195845601471254e-05,-8.168151754994743e-05,1594227283.3389418
241,8.0,5.313398836783584e-06,2.035285641871405e-05,-7.825252702591046e-05,1594227283.348718
242,8.0,5.274344613452771e-06,2.169611352031871e-05,-8.14269390341874e-05,1594227283.358494
243,8.0,5.948500170666409e-06,2.089232231259788e-05,-7.759482915838395e-05,1594227283.3682704
244,8.0,4.602121600249614e-06,2.1259799573857727e-05,-8.124844924843277e-05,1594227283.3780465
245,8.0,6.124184708979366e-06,2.1127054569918536e-05,-7.92202265811736e-05,1594227283.3878224
246,8.0,4.454795913565317e-06,2.097066960841233e-05,-8.011687318195495e-05,1594227283.3975985
247,8.0,6.742166923389106e-06,2.207576878938981e-05,-7.98116691354508e-05,1594227283.4073744
248,8.0,4.794492653184711e-06,2.0285770305542998e-05,-7.968785085662753e-05,1594227283.4171507
249,8.0,7.0564126922808e-06,2.1901898583807405e-05,-8.052894505295328e-05,1594227283.4269269
250,8.0,5.165135233849699e-06,2.0778337933036365e-05,-8.138617537895108e-05,1594227283.436703
251,8.0,6.511222038709648e-06,2.187229524321468e-05,-8.056996078371692e-05,1594227283.4464786
252,8.0,4.923607280392556e-06,2.0216743032495657e-05,-7.860509385555333e-05,1594227283.4562552
253,8.0,6.310213804807107e-06,2.1950932230770062e-05,-8.165574411564335e-05,1594227283.4660313
254,8.0,5.3493781453888565e-06,2.0352466970350864e-05,-7.724012627209375e-05,1594227283.4758074
255,8.0,5.313437030975045e-06,2.154801313727939e-05,-8.134680393413891e-05,1594227283.4855835
256,8.0,6.2686981477613e-06,2.0843288609619896e-05,-7.841922700799428e-05,1594227283.4953597
257,8.0,4.763740360000227e-06,2.0959059684503945e-05,-8.122767941900867e-05,1594227283.5051358
258,8.0,6.347498608079731e-06,2.1397003393217546e-05,-7.930776458766268e-05,1594227283.514912
259,8.0,4.568092740011466e-06,2.0477594206866004e-05,-7.948707906717472e-05,1594227283.524688
260,8.0,6.368625410904917e-06,2.1928103355054584e-05,-8.072080439984976e-05,1594227283.5344641
261,8.0,4.342807633804257e-06,2.032117985276661e-05,-7.786681678328206e-05,1594227283.5442402
262,8.0,6.248724774579583e-06,2.214924896344272e-05,-8.145631015866092e-05,1594227283.5540164
263,8.0,4.891700040447235e-06,2.0302637071152386e-05,-7.886787935347856e-05,1594227283.5637925
264,8.0,5.55449387062721e-06,2.169337230436732e-05,-8.134653580313617e-05,1594227283.5735686
265,8.0,5.961687071604083e-06,2.105259162470008e-05,-7.831558923645444e-05,1594227283.5833447
266,8.0,5.2172156187368385e-06,2.13879050886473e-05,-8.141788442180704e-05,1594227283.5931208
267,8.0,6.722055028502361e-06,2.0974537927356548e-05,-7.853127025601155e-05,1594227283.6028972
268,8.0,5.337806942387282e-06,2.1381855043626486e-05,-8.031408312425946e-05,1594227283.612673
269,8.0,7.805341274969882e-06,2.2747251284177234e-05,-7.969696184499154e-05,1594227283.6224492
270,8.0,6.462606852207351e-06,2.3861015726674314e-05,-8.126963177967497e-05,1594227283.6322253
271,8.0,6.497101227550137e-06,2.164998087754351e-05,-7.944360516339367e-05,1594227283.6420016
272,8.0,4.6262711973112606e-06,2.032541937041271e-05,-7.95291599758478e-05,1594227283.6517775
273,8.0,6.830252449791161e-06,2.211082731007481e-05,-8.128452581474188e-05,1594227283.6615536
274,8.0,4.880752410195782e-06,2.008269939566784e-05,-7.721342529270059e-05,1594227283.6713295
275,8.0,6.021887767862026e-06,2.1872167001545178e-05,-8.151735053304276e-05,1594227283.681106
276,8.0,5.7643286234031565e-06,2.052909920230077e-05,-7.818844116552568e-05,1594227283.690882
277,8.0,5.154529791691189e-06,2.1269390098717535e-05,-8.175371204606781e-05,1594227283.700658
278,8.0,6.243712412317354e-06,2.10779855929821e-05,-7.870541126906646e-05,1594227283.7104342
279,8.0,4.668696119078066e-06,2.0824669190163236e-05,-8.034809638391558e-05,1594227283.7202106
280,8.0,6.44486298995318e-06,2.1651549840742903e-05,-7.972699743897168e-05,1594227283.7299864
281,8.0,4.298892691312037e-06,2.0573436537692158e-05,-7.912350033162171e-05,1594227283.7397625
