id,amplitude,label,time [s]
170,13.72,8.0,1594225897.6014435
171,18.81,8.0,1594225897.6112196
172,11.4,8.0,1594225897.6209958
173,-2.69,8.0,1594225897.630772
174,-28.11,8.0,1594225897.640548
175,-30.43,8.0,1594225897.650324
176,-22.37,8.0,1594225897.6601002
177,-9.76,8.0,1594225897.6698766
178,9.43,8.0,1594225897.6796525
179,30.37,8.0,1594225897.6894286
180,-3.39,8.0,1594225897.6992047
181,-28.58,8.0,1594225897.7089806
182,-23.69,8.0,1594225897.718757
183,-3.9,8.0,1594225897.728533
184,10.5,8.0,1594225897.7383091
185,25.26,8.0,1594225897.7480853
186,20.24,8.0,1594225897.7578616
187,-9.98,8.0,1594225897.7676375
188,-9.51,8.0,1594225897.7774134
189,-7.48,8.0,1594225897.7871895
190,-5.1,8.0,1594225897.7969658
191,8.51,8.0,1594225897.806742
192,1.07,8.0,1594225897.816518
193,-2.25,8.0,1594225897.8262944
194,-2.93,8.0,1594225897.8360705
195,-12.49,8.0,1594225897.8458464
196,-8.94,8.0,1594225897.8556225
197,3.53,8.0,1594225897.8653984
198,22.76,8.0,1594225897.8751748
199,9.29,8.0,1594225897.8849509
200,13.17,8.0,1594225897.894727
201,0.21,8.0,1594225897.9045026
202,0.09,8.0,1594225897.9142792
203,-2.66,8.0,1594225897.9240553
204,-10.8,8.0,1594225897.9338315
205,3.47,8.0,1594225897.9436073
206,21.46,8.0,1594225897.9533837
207,16.09,8.0,1594225897.9631598
208,-11.56,8.0,1594225897.972936
209,-22.62,8.0,1594225897.982712
210,3.41,8.0,1594225897.9924881
211,22.45,8.0,1594225898.0022645
212,11.64,8.0,1594225898.0120404
213,-8.06,8.0,1594225898.0218165
214,-29.49,8.0,1594225898.0315926
215,-16.91,8.0,1594225898.0413687
216,7.27,8.0,1594225898.0511448
217,27.43,8.0,1594225898.0609212
218,6.67,8.0,1594225898.070697
219,-2.86,8.0,1594225898.0804732
220,-10.14,8.0,1594225898.0902493
221,-15.87,8.0,1594225898.1000257
222,-4.3,8.0,1594225898.1098015
223,13.58,8.0,1594225898.1195776
224,6.14,8.0,1594225898.1293538
225,1.23,8.0,1594225898.13913
226,7.77,8.0,1594225898.148906
227,-11.86,8.0,1594225898.158682
228,0.12,8.0,1594225898.1684582
229,8.65,8.0,1594225898.1782346
230,12.27,8.0,1594225898.1880105
231,1.13,8.0,1594225898.1977866
232,-27.73,8.0,1594225898.2075627
233,-37.54,8.0,1594225898.2173386
234,-16.7,8.0,1594225898.2271152
235,14.42,8.0,1594225898.236891
236,-13.04,8.0,1594225898.2466671
237,-21.58,8.0,1594225898.2564433
238,2.51,8.0,1594225898.2662196
239,14.47,8.0,1594225898.2759955
240,31.15,8.0,1594225898.2857714
241,16.29,8.0,1594225898.2955475
242,3.69,8.0,1594225898.3053238
243,-13.29,8.0,1594225898.3151
244,-11.44,8.0,1594225898.324876
245,21.17,8.0,1594225898.3346524
246,17.7,8.0,1594225898.3444285
247,3.67,8.0,1594225898.3542044
248,7.27,8.0,1594225898.3639805
249,-2.18,8.0,1594225898.3737564
250,-13.38,8.0,1594225898.3835328
251,-18.23,8.0,1594225898.3933089
252,-5.52,8.0,1594225898.403085
253,3.54,8.0,1594225898.4128606
254,-8.43,8.0,1594225898.4226372
255,-25.25,8.0,1594225898.4324133
256,-21.66,8.0,1594225898.4421895
257,-14.9,8.0,1594225898.4519653
258,-15.31,8.0,1594225898.4617414
259,-11.08,8.0,1594225898.4715178
260,3.49,8.0,1594225898.481294
261,10.9,8.0,1594225898.49107
262,-12.68,8.0,1594225898.5008461
263,-8.21,8.0,1594225898.5106225
264,16.19,8.0,1594225898.5203984
265,9.98,8.0,1594225898.5301745
266,-6.69,8.0,1594225898.5399506
267,-1.41,8.0,1594225898.5497267
268,4.39,8.0,1594225898.5595028
269,3.35,8.0,1594225898.569279
270,5.19,8.0,1594225898.579055
271,23.65,8.0,1594225898.5888312
272,5.23,8.0,1594225898.5986073
273,10.8,8.0,1594225898.6083837
274,8.52,8.0,1594225898.6181595
275,-16.06,8.0,1594225898.6279356
276,-12.41,8.0,1594225898.6377118
277,24.02,8.0,1594225898.647488
278,30.11,8.0,1594225898.657264
279,7.49,8.0,1594225898.66704
280,-22.05,8.0,1594225898.6768162
281,-21.24,8.0,1594225898.6865926
282,-6.83,8.0,1594225898.6963685
283,2.67,8.0,1594225898.7061446
284,-7.99,8.0,1594225898.7159207
285,-4.8,8.0,1594225898.7256966
286,1.65,8.0,1594225898.7354732
287,-16.49,8.0,1594225898.745249
288,-18.0,8.0,1594225898.7550251
289,-11.54,8.0,1594225898.7648013
290,-16.06,8.0,1594225898.7745776
291,-3.57,8.0,1594225898.7843535
292,9.18,8.0,1594225898.7941296
293,13.02,8.0,1594225898.8039055
294,-11.23,8.0,1594225898.8136818
295,-5.18,8.0,1594225898.823458
296,-3.26,8.0,1594225898.833234
297,-12.8,8.0,1594225898.8430102
298,22.94,8.0,1594225898.8527865
299,28.27,8.0,1594225898.8625624
300,16.54,8.0,1594225898.8723385
301,-0.33,8.0,1594225898.8821144
302,-18.11,8.0,1594225898.8918908
303,-31.44,8.0,1594225898.9016669
304,8.04,8.0,1594225898.911443
305,17.03,8.0,1594225898.9212186
306,-2.77,8.0,1594225898.9309952
307,-20.45,8.0,1594225898.9407713
308,-10.42,8.0,1594225898.9505475
309,-29.66,8.0,1594225898.9603233
310,15.32,8.0,1594225898.9700994
311,22.72,8.0,1594225898.9798758
312,28.26,8.0,1594225898.989652
313,19.38,8.0,1594225898.999428
314,8.04,8.0,1594225899.009204
315,3.88,8.0,1594225899.0189805
316,2.7,8.0,1594225899.0287564
317,-1.69,8.0,1594225899.0385325
318,-19.86,8.0,1594225899.0483086
319,56.41,8.0,1594225899.0580847
320,-27.18,8.0,1594225899.0678608
321,-43.1,8.0,1594225899.077637
322,10.3,8.0,1594225899.087413
323,-105.73,8.0,1594225899.0971892
324,65.15,8.0,1594225899.1069653
325,41.37,8.0,1594225899.1167414
326,21.07,8.0,1594225899.1265175
327,7.25,8.0,1594225899.1362936
328,-9.78,8.0,1594225899.1460698
329,-27.78,8.0,1594225899.155846
330,-18.39,8.0,1594225899.165622
331,-0.12,8.0,1594225899.175398
332,-0.1,8.0,1594225899.1851742
333,7.53,8.0,1594225899.1949506
334,-14.49,8.0,1594225899.2047265
335,-24.07,8.0,1594225899.2145026
336,-13.39,8.0,1594225899.2242787
337,2.02,8.0,1594225899.2340548
338,16.02,8.0,1594225899.2438312
339,7.93,8.0,1594225899.253607
340,-6.62,8.0,1594225899.2633832
341,0.42,8.0,1594225899.2731593
342,-27.65,8.0,1594225899.2829356
343,-35.1,8.0,1594225899.2927115
344,24.04,8.0,1594225899.3024876
345,14.67,8.0,1594225899.3122635
346,25.73,8.0,1594225899.3220398
347,20.97,8.0,1594225899.331816
348,-19.8,8.0,1594225899.341592
349,-11.01,8.0,1594225899.3513682
350,11.96,8.0,1594225899.3611445
351,9.3,8.0,1594225899.3709204
352,33.52,8.0,1594225899.3806965
353,-2.46,8.0,1594225899.3904727
354,-24.46,8.0,1594225899.4002488
355,-19.3,8.0,1594225899.410025
356,10.63,8.0,1594225899.419801
357,19.86,8.0,1594225899.4295769
358,-41.82,8.0,1594225899.4393532
359,19.71,8.0,1594225899.4491293
360,102.98,8.0,1594225899.4589055
361,-115.33,8.0,1594225899.4686813
362,-171.6,8.0,1594225899.4784575
363,216.57,8.0,1594225899.4882338
364,-56.46,8.0,1594225899.49801
365,-29.67,8.0,1594225899.507786
366,-8.06,8.0,1594225899.5175624
367,5.39,8.0,1594225899.5273385
368,3.07,8.0,1594225899.5371144
369,35.97,8.0,1594225899.5468905
370,4.2,8.0,1594225899.5566664
371,-52.93,8.0,1594225899.5664427
372,117.67,8.0,1594225899.5762188
373,27.67,8.0,1594225899.585995
374,-30.04,8.0,1594225899.595771
375,-12.76,8.0,1594225899.6055472
376,3.58,8.0,1594225899.6153233
377,3.49,8.0,1594225899.6250994
378,-11.09,8.0,1594225899.6348755
379,-12.83,8.0,1594225899.6446517
380,-14.93,8.0,1594225899.6544278
381,-2.16,8.0,1594225899.664204
382,-1.83,8.0,1594225899.67398
383,-8.72,8.0,1594225899.683756
384,8.26,8.0,1594225899.6935322
385,17.1,8.0,1594225899.7033086
386,-13.81,8.0,1594225899.7130845
387,-21.13,8.0,1594225899.7228606
388,12.63,8.0,1594225899.7326367
389,6.86,8.0,1594225899.7424128
390,-0.74,8.0,1594225899.7521892
391,1.55,8.0,1594225899.761965
392,8.01,8.0,1594225899.7717412
393,6.38,8.0,1594225899.7815173
394,11.36,8.0,1594225899.7912936
395,-8.45,8.0,1594225899.8010695
396,-15.16,8.0,1594225899.8108456
397,8.77,8.0,1594225899.8206215
398,13.55,8.0,1594225899.8303974
399,-4.92,8.0,1594225899.840174
400,-6.1,8.0,1594225899.84995
401,17.64,8.0,1594225899.8597262
402,-7.56,8.0,1594225899.8695025
403,-14.7,8.0,1594225899.8792784
404,6.47,8.0,1594225899.8890545
405,0.6,8.0,1594225899.8988307
406,-7.4,8.0,1594225899.9086068
407,22.48,8.0,1594225899.9183831
408,-2.58,8.0,1594225899.928159
409,-36.72,8.0,1594225899.9379349
410,-52.39,8.0,1594225899.9477112
411,6.58,8.0,1594225899.9574873
412,9.32,8.0,1594225899.9672635
413,20.05,8.0,1594225899.9770393
414,28.26,8.0,1594225899.9868155
415,105.86,3.0,1594225899.9965918
416,-187.76,3.0,1594225900.006368
417,107.74,3.0,1594225900.016144
418,-342.66,3.0,1594225900.0259204
419,-341.99,3.0,1594225900.0356965
420,-79.45,3.0,1594225900.0454724
421,16.55,3.0,1594225900.0552485
422,-1081.89,3.0,1594225900.0650244
423,-1577.83,3.0,1594225900.0748007
424,-685.26,3.0,1594225900.0845768
425,-17.18,3.0,1594225900.094353
426,314.06,3.0,1594225900.1041286
427,590.46,3.0,1594225900.1139052
428,454.08,3.0,1594225900.1236813
429,2159.42,3.0,1594225900.1334574
430,172.79,3.0,1594225900.1432335
431,-890.8642,3.0,1594225900.1530097
432,6.27,8.0,1594225900.1627858
433,15.03,8.0,1594225900.172562
434,5.33,8.0,1594225900.182338
435,18.97,8.0,1594225900.192114
436,16.53,8.0,1594225900.2018902
437,-8.19,8.0,1594225900.2116663
438,-7.58,8.0,1594225900.2214425
439,6.52,8.0,1594225900.2312186
440,-7.76,8.0,1594225900.2409947
441,-8.88,8.0,1594225900.2507708
442,0.82,8.0,1594225900.2605472
443,-18.61,8.0,1594225900.270323
444,-33.07,8.0,1594225900.2800992
445,0.09,8.0,1594225900.2898753
446,-8.53,8.0,1594225900.2996516
447,-10.27,8.0,1594225900.3094275
448,-5.48,8.0,1594225900.3192036
449,3.08,8.0,1594225900.3289795
450,-8.01,8.0,1594225900.3387554
451,-10.13,8.0,1594225900.348532
452,-11.15,8.0,1594225900.358308
453,-15.47,8.0,1594225900.3680842
454,7.82,8.0,1594225900.3778605
455,25.55,8.0,1594225900.3876364
456,18.41,8.0,1594225900.3974125
457,16.11,8.0,1594225900.4071887
458,5.26,8.0,1594225900.4169648
459,-6.11,8.0,1594225900.4267411
460,-3.43,8.0,1594225900.436517
461,-0.12,8.0,1594225900.4462929
462,-1.01,8.0,1594225900.4560692
463,9.08,8.0,1594225900.4658453
464,12.22,8.0,1594225900.4756215
465,0.2,8.0,1594225900.4853976
466,9.65,8.0,1594225900.4951735
467,15.82,8.0,1594225900.5049498
468,21.28,8.0,1594225900.514726
469,20.26,8.0,1594225900.524502
470,14.22,8.0,1594225900.5342786
471,5.36,8.0,1594225900.5440545
472,-3.59,8.0,1594225900.5538304
473,-6.11,8.0,1594225900.5636065
474,-0.32,8.0,1594225900.5733824
475,-12.35,8.0,1594225900.5831587
476,-28.86,8.0,1594225900.5929348
477,-25.03,8.0,1594225900.602711
478,-7.8,8.0,1594225900.6124866
479,3.56,8.0,1594225900.6222632
480,11.22,8.0,1594225900.6320393
481,17.5,8.0,1594225900.6418154
482,14.67,8.0,1594225900.6515913
483,6.39,8.0,1594225900.6613677
484,13.0,8.0,1594225900.6711438
485,-17.09,8.0,1594225900.68092
486,-12.76,8.0,1594225900.690696
487,-2.87,8.0,1594225900.700472
488,6.96,8.0,1594225900.7102482
489,7.39,8.0,1594225900.7200243
490,-16.25,8.0,1594225900.7298007
491,-35.62,8.0,1594225900.7395766
492,-9.54,8.0,1594225900.7493527
493,-6.82,8.0,1594225900.7591288
494,-21.35,8.0,1594225900.7689052
495,-21.06,8.0,1594225900.778681
496,-26.53,8.0,1594225900.7884572
497,-7.52,8.0,1594225900.7982333
498,6.59,8.0,1594225900.8080096
499,12.66,8.0,1594225900.8177855
500,3.78,8.0,1594225900.8275616
501,3.95,8.0,1594225900.8373375
502,11.4,8.0,1594225900.8471134
503,14.01,8.0,1594225900.85689
504,17.19,8.0,1594225900.866666
505,15.08,8.0,1594225900.8764422
506,-0.42,8.0,1594225900.8862185
507,-26.29,8.0,1594225900.8959944
508,-30.2,8.0,1594225900.9057705
509,-25.5,8.0,1594225900.9155467
510,-10.53,8.0,1594225900.9253228
511,6.18,8.0,1594225900.9350991
512,28.99,8.0,1594225900.944875
513,1.99,8.0,1594225900.9546509
514,-25.48,8.0,1594225900.9644272
515,-26.5,8.0,1594225900.9742033
516,-5.65,8.0,1594225900.9839795
517,8.66,8.0,1594225900.9937556
518,22.1,8.0,1594225901.0035315
519,23.87,8.0,1594225901.0133078
520,-7.66,8.0,1594225901.023084
521,-10.37,8.0,1594225901.03286
522,-6.85,8.0,1594225901.0426366
523,-5.67,8.0,1594225901.0524125
524,6.53,8.0,1594225901.0621884
525,3.75,8.0,1594225901.0719645
526,-3.89,8.0,1594225901.0817404
527,-1.28,8.0,1594225901.0915167
528,-11.7,8.0,1594225901.1012928
529,-10.01,8.0,1594225901.111069
530,-0.1,8.0,1594225901.1208448
531,23.39,8.0,1594225901.1306212
532,9.0,8.0,1594225901.1403973
533,14.92,8.0,1594225901.1501734
534,1.33,8.0,1594225901.1599493
535,0.19,8.0,1594225901.1697257
536,-2.17,8.0,1594225901.1795018
537,-10.97,8.0,1594225901.189278
538,1.09,8.0,1594225901.199054
539,19.21,8.0,1594225901.20883
540,19.55,8.0,1594225901.2186062
541,-7.27,8.0,1594225901.2283823
542,-24.11,8.0,1594225901.2381587
543,-1.84,8.0,1594225901.2479346
544,23.06,8.0,1594225901.2577107
545,12.8,8.0,1594225901.2674868
546,-3.9,8.0,1594225901.2772632
547,-27.59,8.0,1594225901.287039
548,-20.04,8.0,1594225901.2968152
549,2.5,8.0,1594225901.3065913
550,27.5,8.0,1594225901.3163676
551,10.26,8.0,1594225901.3261435
552,-3.17,8.0,1594225901.3359196
553,-8.52,8.0,1594225901.3456955
554,-15.28,8.0,1594225901.3554714
555,-7.14,8.0,1594225901.365248
556,11.87,8.0,1594225901.375024
557,8.15,8.0,1594225901.3848002
558,1.11,8.0,1594225901.3945765
559,7.36,8.0,1594225901.4043524
560,-9.68,8.0,1594225901.4141285
561,-9.36,8.0,1594225901.4239047
562,12.57,8.0,1594225901.4336808
563,10.9,8.0,1594225901.4434571
564,6.66,8.0,1594225901.453233
565,-24.06,8.0,1594225901.4630089
566,-38.45,8.0,1594225901.4727852
567,-23.2,8.0,1594225901.4825613
568,14.19,8.0,1594225901.4923375
569,-9.38,8.0,1594225901.5021136
570,-21.12,8.0,1594225901.5118895
571,-0.71,8.0,1594225901.5216658
572,12.12,8.0,1594225901.531442
573,29.32,8.0,1594225901.541218
574,19.45,8.0,1594225901.5509946
575,5.15,8.0,1594225901.5607705
576,-10.04,8.0,1594225901.5705464
577,-15.19,8.0,1594225901.5803225
578,17.48,8.0,1594225901.5900984
579,20.62,8.0,1594225901.5998747
580,3.17,8.0,1594225901.6096509
581,9.88,8.0,1594225901.619427
582,-3.05,8.0,1594225901.6292028
583,-10.58,8.0,1594225901.6389792
584,-19.96,8.0,1594225901.6487553
585,-7.19,8.0,1594225901.6585314
586,3.83,8.0,1594225901.6683073
587,-5.27,8.0,1594225901.6780837
588,-24.62,8.0,1594225901.6878598
589,-22.39,8.0,1594225901.697636
590,-16.23,8.0,1594225901.707412
591,-15.2,8.0,1594225901.7171881
592,-10.77,8.0,1594225901.7269642
593,-0.14,8.0,1594225901.7367404
594,11.83,8.0,1594225901.7465165
595,-9.11,8.0,1594225901.7562926
596,-12.9,8.0,1594225901.7660687
597,15.47,8.0,1594225901.7758448
598,11.57,8.0,1594225901.7856214
599,-4.52,8.0,1594225901.795397
600,-3.52,8.0,1594225901.8051732
601,4.39,8.0,1594225901.8149493
602,3.3,8.0,1594225901.8247256
603,3.32,8.0,1594225901.8345015
604,24.49,8.0,1594225901.8442776
605,6.21,8.0,1594225901.8540535
606,8.57,8.0,1594225901.86383
607,12.25,8.0,1594225901.873606
608,-14.56,8.0,1594225901.883382
609,-16.69,8.0,1594225901.8931582
610,22.88,8.0,1594225901.9029346
611,29.78,8.0,1594225901.9127104
612,11.01,8.0,1594225901.9224865
613,-18.01,8.0,1594225901.9322627
614,-23.89,8.0,1594225901.9420388
615,-7.45,8.0,1594225901.9518151
616,1.75,8.0,1594225901.961591
617,-7.55,8.0,1594225901.9713671
618,-5.89,8.0,1594225901.9811432
619,2.73,8.0,1594225901.9909196
620,-14.01,8.0,1594225902.0006955
621,-19.68,8.0,1594225902.0104716
622,-11.56,8.0,1594225902.0202475
623,-15.84,8.0,1594225902.0300238
624,-4.57,8.0,1594225902.0398
625,5.25,8.0,1594225902.049576
626,16.66,8.0,1594225902.0593526
627,-10.0,8.0,1594225902.0691285
628,-6.75,8.0,1594225902.0789044
629,-1.5,8.0,1594225902.0886805
630,-14.36,8.0,1594225902.0984564
631,18.31,8.0,1594225902.1082327
632,28.25,8.0,1594225902.1180089
633,19.42,8.0,1594225902.127785
634,1.68,8.0,1594225902.1375608
635,-14.89,8.0,1594225902.1473372
636,-32.56,8.0,1594225902.1571133
637,2.38,8.0,1594225902.1668894
638,19.4,8.0,1594225902.1766655
639,0.02,8.0,1594225902.1864414
640,-19.59,8.0,1594225902.1962178
641,-18.84,8.0,1594225902.205994
642,-23.94,8.0,1594225902.21577
643,13.19,8.0,1594225902.2255461
644,30.37,8.0,1594225902.2353222
645,21.65,8.0,1594225902.2450984
646,22.29,8.0,1594225902.2548745
647,9.77,8.0,1594225902.2646506
648,-8.19,8.0,1594225902.2744267
649,21.68,8.0,1594225902.2842028
650,-7.85,8.0,1594225902.293979
651,-12.23,8.0,1594225902.303755
652,42.35,8.0,1594225902.3135312
653,-9.36,8.0,1594225902.3233073
654,-53.49,8.0,1594225902.3330836
655,-23.71,8.0,1594225902.3428595
656,-115.81,8.0,1594225902.3526356
657,143.13,8.0,1594225902.3624115
658,32.48,8.0,1594225902.372188
659,-24.29,8.0,1594225902.381964
660,55.2,8.0,1594225902.39174
661,-9.21,8.0,1594225902.4015162
662,-25.62,8.0,1594225902.4112926
663,-22.32,8.0,1594225902.4210687
664,0.12,8.0,1594225902.4308445
665,-2.86,8.0,1594225902.4406207
666,10.32,8.0,1594225902.4503968
667,-11.23,8.0,1594225902.4601731
668,-26.25,8.0,1594225902.469949
669,-13.42,8.0,1594225902.4797251
670,-1.32,8.0,1594225902.4895012
671,14.69,8.0,1594225902.4992776
672,11.77,8.0,1594225902.5090535
673,-6.88,8.0,1594225902.5188296
674,-4.53,8.0,1594225902.5286055
675,-27.35,8.0,1594225902.5383818
676,-21.37,8.0,1594225902.548158
677,17.78,8.0,1594225902.557934
678,-3.17,8.0,1594225902.5677102
679,27.03,8.0,1594225902.5774865
680,12.52,8.0,1594225902.5872624
681,-11.78,8.0,1594225902.5970385
682,-16.74,8.0,1594225902.6068144
683,11.83,8.0,1594225902.6165907
684,8.0,8.0,1594225902.6263669
685,30.75,8.0,1594225902.636143
686,8.27,8.0,1594225902.6459188
687,-25.94,8.0,1594225902.6556952
688,-21.31,8.0,1594225902.6654713
689,7.93,8.0,1594225902.6752474
690,15.37,8.0,1594225902.6850235
691,-13.56,8.0,1594225902.6947994
692,-34.91,8.0,1594225902.7045758
693,105.58,8.0,1594225902.714352
694,-14.48,8.0,1594225902.724128
695,-171.5,8.0,1594225902.733904
696,137.71,8.0,1594225902.7436802
697,-27.07,8.0,1594225902.7534564
698,-14.69,8.0,1594225902.7632325
699,-9.68,8.0,1594225902.7730086
700,-0.22,8.0,1594225902.7827847
701,0.4,8.0,1594225902.7925608
702,39.69,8.0,1594225902.802337
703,-0.96,8.0,1594225902.812113
704,-62.17,8.0,1594225902.8218892
705,138.67,8.0,1594225902.8316653
706,19.87,8.0,1594225902.8414414
707,-30.65,8.0,1594225902.8512175
708,-26.75,8.0,1594225902.8609936
709,15.22,8.0,1594225902.8707695
710,7.43,8.0,1594225902.880546
711,-15.82,8.0,1594225902.890322
712,-8.37,8.0,1594225902.900098
713,-18.39,8.0,1594225902.9098742
714,-4.85,8.0,1594225902.9196506
715,2.82,8.0,1594225902.9294267
716,-9.33,8.0,1594225902.9392025
717,3.82,8.0,1594225902.9489787
718,21.46,8.0,1594225902.9587548
719,-12.16,8.0,1594225902.9685311
720,-21.61,8.0,1594225902.978307
721,7.78,8.0,1594225902.9880831
722,8.75,8.0,1594225902.9978592
