id,label,magnetic field x-axis [T],magnetic field y-axis [T],magnetic field z-axis [T],time [s]
32,8.0,2.930279033152323e-05,3.652710893603018e-05,-9.845921318290503e-05,1594226442.5526338
33,8.0,3.180416269906312e-05,3.775989709578556e-05,-0.00010028989885360024,1594226442.5624099
34,8.0,2.9458454499569014e-05,3.5680134737298674e-05,-0.00010118631603828504,1594226442.572186
35,8.0,2.9372983951918894e-05,3.637728131074447e-05,-9.767530499651927e-05,1594226442.5819619
36,8.0,3.17793633220371e-05,3.777784336266358e-05,-0.0001011900647363218,1594226442.5917382
37,8.0,2.9557587847995977e-05,3.5360534794468096e-05,-9.945046301685484e-05,1594226442.6015143
38,8.0,2.9701461487461424e-05,3.63958506091222e-05,-9.716807333630085e-05,1594226442.6112905
39,8.0,3.130390807510473e-05,3.7547559410786335e-05,-0.0001012656984321803,1594226442.6210663
40,8.0,2.9860337115039076e-05,3.5124614109217964e-05,-9.70221509762784e-05,1594226442.6308427
41,8.0,3.054407524406793e-05,3.663758983045625e-05,-9.708706673677274e-05,1594226442.6406188
42,8.0,3.050654542718252e-05,3.710595818037123e-05,-0.00010128264453731356,1594226442.650395
43,8.0,3.022839431788864e-05,3.4763591591000036e-05,-9.322357258873069e-05,1594226442.660171
44,8.0,3.1017999217160624e-05,3.683668124689733e-05,-9.719604717040557e-05,1594226442.6699471
45,8.0,3.0112445693839944e-05,3.683642702174103e-05,-0.00010101632158072465,1594226442.6797233
46,8.0,3.139898047221836e-05,3.493167566256545e-05,-9.381012079110303e-05,1594226442.6894994
47,8.0,3.137828739871151e-05,3.703218660329711e-05,-9.747174778800102e-05,1594226442.6992755
48,8.0,2.9847110065627457e-05,3.658030322531163e-05,-0.00010054779434174619,1594226442.7090516
49,8.0,3.254900276340879e-05,3.5237384046788296e-05,-9.450468353622803e-05,1594226442.7188275
50,8.0,3.170236921358292e-05,3.727343785010736e-05,-9.80613368686131e-05,1594226442.7286036
51,8.0,2.9712198773521774e-05,3.6114537227159514e-05,-9.96621143934829e-05,1594226442.7383802
52,8.0,3.2999098909673793e-05,3.545379684426248e-05,-9.46986679414816e-05,1594226442.748156
53,8.0,3.1761506077014235e-05,3.734950467982584e-05,-9.834488463700023e-05,1594226442.7579322
54,8.0,2.9741081845462565e-05,3.596906276289225e-05,-9.933064642835793e-05,1594226442.7677085
55,8.0,3.3070479154384417e-05,3.5494383159119534e-05,-9.482658428584765e-05,1594226442.7774847
56,8.0,3.2640273369835563e-05,3.451294465951612e-05,-9.36091562644167e-05,1594226442.7872605
57,8.0,2.927030329624867e-05,3.662346795055478e-05,-9.885558514598119e-05,1594226442.7970364
58,8.0,3.1799491770826384e-05,3.7701781575860154e-05,-9.995865171174118e-05,1594226442.8068128
59,8.0,2.9914875065094515e-05,3.520925978429621e-05,-9.710326221581732e-05,1594226442.8165884
60,8.0,3.356172387990509e-05,3.554385134850802e-05,-9.597815559039366e-05,1594226442.826365
61,8.0,3.314169813001024e-05,3.3701377134108286e-05,-8.885160876787248e-05,1594226442.836141
62,8.0,2.9372983951918894e-05,3.637728131074447e-05,-9.767530499651927e-05,1594226442.8459172
63,8.0,3.17793633220371e-05,3.777784336266358e-05,-0.0001011900647363218,1594226442.8556929
64,8.0,3.031034388230986e-05,3.495680059381182e-05,-9.54893221469737e-05,1594226442.8654695
65,8.0,3.341600829424189e-05,3.5245897747808315e-05,-9.506597816334871e-05,1594226442.8752456
66,8.0,3.362068356640164e-05,3.331423905699734e-05,-8.337520948919825e-05,1594226442.8850214
67,8.0,3.025145192099589e-05,3.654211386588765e-05,-9.711267212211515e-05,1594226442.8947976
68,8.0,3.0753417363795144e-05,3.726584804909944e-05,-0.00010134535100603317,1594226442.904574
69,8.0,3.155737900187903e-05,3.510156725466825e-05,-9.484495275217997e-05,1594226442.91435
70,8.0,3.298616413717272e-05,3.478507094750314e-05,-9.305833984599846e-05,1594226442.924126
71,8.0,3.549261308819812e-05,3.3453500978627994e-05,-8.067710151173852e-05,1594226442.9339025
72,8.0,3.121950414878897e-05,3.694098081362208e-05,-9.729907446476505e-05,1594226442.9436786
73,8.0,2.995522353491188e-05,3.669859308737558e-05,-0.00010080580165791999,1594226442.9534545
74,8.0,3.247759444514237e-05,3.527133829478488e-05,-9.471112002323424e-05,1594226442.9632304
75,8.0,3.295246481216563e-05,3.417957313646604e-05,-9.036046114672295e-05,1594226442.9730067
76,8.0,3.6538771795175175e-05,3.370885668465865e-05,-7.92183192953126e-05,1594226442.9827828
77,8.0,3.170236921358292e-05,3.727343785010736e-05,-9.80613368686131e-05,1594226442.992559
78,8.0,2.9712198773521774e-05,3.6114537227159514e-05,-9.96621143934829e-05,1594226443.002335
79,8.0,3.297676691126651e-05,3.545959744487614e-05,-9.472795137099917e-05,1594226443.0121114
80,8.0,3.3257027962197916e-05,3.365660993080951e-05,-8.710816280836937e-05,1594226443.0218873
81,8.0,3.607959049919627e-05,3.3613491953952955e-05,-7.81318621080311e-05,1594226443.0316634
82,8.0,3.2622591890562035e-05,3.1625473956736836e-05,-7.183343945263573e-05,1594226443.0414395
83,8.0,2.922329135291927e-05,3.6717599334027334e-05,-9.92079852379922e-05,1594226443.0512154
84,8.0,3.180030945764424e-05,3.765538630711491e-05,-9.960468839136785e-05,1594226443.0609918
85,8.0,2.9868864146869112e-05,3.535533802466493e-05,-9.76022013300724e-05,1594226443.0707679
86,8.0,3.347756385485499e-05,3.5532207803085996e-05,-9.519326448019882e-05,1594226443.080544
87,8.0,3.417254345517386e-05,3.3447374304109605e-05,-8.386894877934086e-05,1594226443.0903199
88,8.0,3.4941883372435445e-05,3.2945064721054203e-05,-7.564172097560791e-05,1594226443.1000962
89,8.0,3.125766789912201e-05,2.9972668366905455e-05,-6.586823555183666e-05,1594226443.1098726
90,8.0,2.9427394381373805e-05,3.6313387481616545e-05,-9.718306143791428e-05,1594226443.1196485
91,8.0,3.1546687852029607e-05,3.7681057850863017e-05,-0.00010121465638798954,1594226443.1294243
92,8.0,3.0621855773147384e-05,3.499889517192425e-05,-9.53071662368742e-05,1594226443.1392007
93,8.0,3.329180366256277e-05,3.5147342527204483e-05,-9.462099185613973e-05,1594226443.1489768
94,8.0,3.563014768872076e-05,3.3537238321112506e-05,-8.125163730524612e-05,1594226443.158753
95,8.0,3.321784859227513e-05,3.199479230503989e-05,-7.275313147474197e-05,1594226443.1685288
96,8.0,3.082029172281508e-05,3.0143880160897384e-05,-6.193615315149421e-05,1594226443.1783054
97,8.0,3.1017999217160624e-05,3.683668124689733e-05,-9.719604717040557e-05,1594226443.1880813
98,8.0,3.0112445693839944e-05,3.683642702174103e-05,-0.00010101632158072465,1594226443.1978574
99,8.0,3.2272230520868316e-05,3.522209430337397e-05,-9.472509596465305e-05,1594226443.2076335
100,8.0,3.290706816773993e-05,3.4320889714909735e-05,-9.107386918389248e-05,1594226443.2174096
101,8.0,3.6280470687877426e-05,3.365903643922978e-05,-7.916094029405748e-05,1594226443.2271855
102,8.0,3.187488153585709e-05,3.086004059716335e-05,-6.839735937486715e-05,1594226443.2369616
103,8.0,2.9828694777984724e-05,3.0671769969572575e-05,-6.171955324613957e-05,1594226443.2467382
104,8.0,3.170236921358292e-05,3.727343785010736e-05,-9.80613368686131e-05,1594226443.256514
105,8.0,2.9712198773521774e-05,3.6114537227159514e-05,-9.96621143934829e-05,1594226443.2662902
106,8.0,3.297676691126651e-05,3.545959744487614e-05,-9.472795137099917e-05,1594226443.2760663
107,8.0,3.3257027962197916e-05,3.365660993080951e-05,-8.710816280836937e-05,1594226443.2858427
108,8.0,3.607959049919627e-05,3.3613491953952955e-05,-7.81318621080311e-05,1594226443.2956185
109,8.0,3.1053143849193064e-05,3.0139130339131168e-05,-6.526105593700431e-05,1594226443.3053946
110,8.0,2.8000385651849905e-05,3.0357301689921984e-05,-6.074996379527323e-05,1594226443.3151708
111,8.0,2.4653041397142136e-05,2.8315369217201642e-05,-5.7067435752017613e-05,1594226443.3249464
112,8.0,2.930279033152323e-05,3.652710893603018e-05,-9.845921318290503e-05,1594226443.334723
113,8.0,3.180416269906312e-05,3.775989709578556e-05,-0.00010028989885360024,1594226443.344499
114,8.0,2.997475877474535e-05,3.507228302988942e-05,-9.589658839948313e-05,1594226443.3542752
115,8.0,3.367468957620262e-05,3.5508925326982524e-05,-9.578162285285332e-05,1594226443.3640509
116,8.0,3.481445770782715e-05,3.35195436095805e-05,-8.280128770049553e-05,1594226443.3738275
117,8.0,3.4206622111658965e-05,3.2567726465078254e-05,-7.452634615595187e-05,1594226443.3836036
118,8.0,3.098592076425056e-05,3.033458460812408e-05,-6.251540215845697e-05,1594226443.3933794
119,8.0,2.5539836884767832e-05,2.9369866812591936e-05,-5.8849799088954774e-05,1594226443.4031556
120,8.0,2.354605138279246e-05,2.8545233522201368e-05,-4.830879785340569e-05,1594226443.412932
121,8.0,3.025145192099589e-05,3.654211386588765e-05,-9.711267212211515e-05,1594226443.422708
122,8.0,3.0753417363795144e-05,3.726584804909944e-05,-0.00010134535100603317,1594226443.432484
123,8.0,3.155737900187903e-05,3.510156725466825e-05,-9.484495275217997e-05,1594226443.4422605
124,8.0,3.298616413717272e-05,3.478507094750314e-05,-9.305833984599846e-05,1594226443.4520366
125,8.0,3.611952594960763e-05,3.35819184455099e-05,-8.008447731340525e-05,1594226443.4618125
126,8.0,3.246266095573476e-05,3.1379515833999036e-05,-7.06753207928066e-05,1594226443.4715884
127,8.0,3.0050414548302548e-05,3.053063295679004e-05,-6.147464555453293e-05,1594226443.4813647
128,8.0,2.4515723434547664e-05,2.8786265908926526e-05,-5.610683860983482e-05,1594226443.4911408
129,8.0,2.4863084746064562e-05,3.079883059939126e-05,-5.056442318731043e-05,1594226443.500917
130,8.0,3.170236921358292e-05,3.727343785010736e-05,-9.80613368686131e-05,1594226443.510693
131,8.0,2.9712198773521774e-05,3.6114537227159514e-05,-9.96621143934829e-05,1594226443.5204694
132,8.0,3.297676691126651e-05,3.545959744487614e-05,-9.472795137099917e-05,1594226443.5302453
133,8.0,3.3257027962197916e-05,3.365660993080951e-05,-8.710816280836937e-05,1594226443.5400214
134,8.0,3.607959049919627e-05,3.3613491953952955e-05,-7.81318621080311e-05,1594226443.5497975
135,8.0,3.1053143849193064e-05,3.0139130339131168e-05,-6.526105593700431e-05,1594226443.5595734
136,8.0,2.8000385651849905e-05,3.0357301689921984e-05,-6.074996379527323e-05,1594226443.5693498
137,8.0,2.4478743678543482e-05,2.889080456915049e-05,-5.182134388213511e-05,1594226443.579126
138,8.0,2.2612103104030094e-05,3.1277770208588645e-05,-5.064079909690818e-05,1594226443.588902
139,8.0,1.9700935471240528e-05,3.0213185013328825e-05,-4.581724843083657e-05,1594226443.5986779
140,8.0,2.930279033152323e-05,3.652710893603018e-05,-9.845921318290503e-05,1594226443.6084542
141,8.0,3.180416269906312e-05,3.775989709578556e-05,-0.00010028989885360024,1594226443.6182306
142,8.0,2.997475877474535e-05,3.507228302988942e-05,-9.589658839948313e-05,1594226443.6280065
143,8.0,3.367468957620262e-05,3.5508925326982524e-05,-9.578162285285332e-05,1594226443.6377823
144,8.0,3.481445770782715e-05,3.35195436095805e-05,-8.280128770049553e-05,1594226443.6475587
145,8.0,3.4206622111658965e-05,3.2567726465078254e-05,-7.452634615595187e-05,1594226443.6573348
146,8.0,3.098592076425056e-05,3.033458460812408e-05,-6.251540215845697e-05,1594226443.667111
147,8.0,2.5539836884767832e-05,2.9369866812591936e-05,-5.8849799088954774e-05,1594226443.6768868
148,8.0,2.4933851241312586e-05,2.9938882012845668e-05,-5.058148211801548e-05,1594226443.6866634
149,8.0,2.0630322347047567e-05,3.0879335279364595e-05,-4.823403755246017e-05,1594226443.6964393
150,8.0,2.054184512668728e-05,3.275094960073689e-05,-4.0302950869513574e-05,1594226443.7062154
151,8.0,3.121950414878897e-05,3.694098081362208e-05,-9.729907446476505e-05,1594226443.7159915
152,8.0,2.995522353491188e-05,3.669859308737558e-05,-0.00010080580165791999,1594226443.7257676
153,8.0,3.247759444514237e-05,3.527133829478488e-05,-9.471112002323424e-05,1594226443.7355435
154,8.0,3.295246481216563e-05,3.417957313646604e-05,-9.036046114672295e-05,1594226443.7453198
155,8.0,3.62699961887612e-05,3.3656526817897145e-05,-7.887500837861488e-05,1594226443.7550962
156,8.0,3.169722087577156e-05,3.066700309714321e-05,-6.758240027303907e-05,1594226443.764872
157,8.0,2.921549183741589e-05,3.064180588797637e-05,-6.160908739790203e-05,1594226443.7746482
158,8.0,2.4121589441026186e-05,2.8559728335361987e-05,-5.3082785267081935e-05,1594226443.7844243
159,8.0,2.4051495120965807e-05,3.1391658961740756e-05,-5.167051753322096e-05,1594226443.794201
160,8.0,1.9580435906540246e-05,3.1011967706977774e-05,-4.238033711396041e-05,1594226443.8039765
161,8.0,1.8113622909493993e-05,3.484890154566531e-05,-4.4314286359881916e-05,1594226443.8137527
162,8.0,1.472823e-05,3.37836330734777e-05,-4.146858112159912e-05,1594226443.8235288
163,8.0,2.916874565543323e-05,3.684380071955842e-05,-9.95066045379395e-05,1594226443.8333054
164,8.0,3.177798970712174e-05,3.7614818215712776e-05,-9.926489572348965e-05,1594226443.843081
165,8.0,2.980368125194082e-05,3.549692381552306e-05,-9.805011785455706e-05,1594226443.852857
166,8.0,3.338977221150347e-05,3.55180580341791e-05,-9.506650096506598e-05,1594226443.8626332
167,8.0,3.3838727659312685e-05,3.338899469766548e-05,-8.442705892656683e-05,1594226443.8724089
168,8.0,3.528597501509001e-05,3.3122986525142676e-05,-7.617122267118699e-05,1594226443.8821855
169,8.0,3.108853000818263e-05,3.0203464932958644e-05,-6.358397944574683e-05,1594226443.8919616
170,8.0,2.641275205958072e-05,2.9746305478159234e-05,-5.974053096713752e-05,1594226443.9017375
171,8.0,2.4907181174716045e-05,2.9508786131215232e-05,-5.0971459013268106e-05,1594226443.9115136
172,8.0,2.1338119342483363e-05,3.10032369281014e-05,-4.9427768900669086e-05,1594226443.92129
173,8.0,2.02820117738332e-05,3.284246111561421e-05,-4.1392971716762616e-05,1594226443.931066
174,8.0,1.559343001612461e-05,3.445699305997831e-05,-4.2188047003243755e-05,1594226443.9408422
175,8.0,1.6029924777408743e-05,3.559445514952877e-05,-3.4576099412444784e-05,1594226443.9506185
176,8.0,3.1017999217160624e-05,3.683668124689733e-05,-9.719604717040557e-05,1594226443.9603946
177,8.0,3.0112445693839944e-05,3.683642702174103e-05,-0.00010101632158072465,1594226443.9701705
178,8.0,3.2272230520868316e-05,3.522209430337397e-05,-9.472509596465305e-05,1594226443.9799464
179,8.0,3.290706816773993e-05,3.4320889714909735e-05,-9.107386918389248e-05,1594226443.9897227
180,8.0,3.6280470687877426e-05,3.365903643922978e-05,-7.916094029405748e-05,1594226443.9994988
181,8.0,3.187488153585709e-05,3.086004059716335e-05,-6.839735937486715e-05,1594226444.009275
182,8.0,2.9412056193126218e-05,3.061593562014324e-05,-6.154312927375383e-05,1594226444.019051
183,8.0,2.4206474084460937e-05,2.8597219127174726e-05,-5.429432346095609e-05,1594226444.0288274
184,8.0,2.4181577480504128e-05,3.128439049516535e-05,-5.1624173992652994e-05,1594226444.0386033
185,8.0,1.9501506358470377e-05,3.085714616105532e-05,-4.325761714582513e-05,1594226444.0483794
186,8.0,1.853453263663885e-05,3.487004648681082e-05,-4.421821565196459e-05,1594226444.0581555
187,8.0,1.5211352862411578e-05,3.4685234622399495e-05,-3.618373490752682e-05,1594226444.0679314
188,8.0,1.3697567646322377e-05,3.814682819211402e-05,-3.779156190609687e-05,1594226444.0777078
189,8.0,1.2027495226877984e-05,3.7334335226877994e-05,-3.478407447061803e-05,1594226444.087484
190,8.0,2.916874565543323e-05,3.684380071955842e-05,-9.95066045379395e-05,1594226444.09726
191,8.0,3.177798970712174e-05,3.7614818215712776e-05,-9.926489572348965e-05,1594226444.1070359
192,8.0,2.980368125194082e-05,3.549692381552306e-05,-9.805011785455706e-05,1594226444.1168122
193,8.0,3.338977221150347e-05,3.55180580341791e-05,-9.506650096506598e-05,1594226444.1265886
194,8.0,3.3838727659312685e-05,3.338899469766548e-05,-8.442705892656683e-05,1594226444.1363645
195,8.0,3.528597501509001e-05,3.3122986525142676e-05,-7.617122267118699e-05,1594226444.1461403
196,8.0,3.108853000818263e-05,3.0203464932958644e-05,-6.358397944574683e-05,1594226444.1559167
197,8.0,2.641275205958072e-05,2.9746305478159234e-05,-5.974053096713752e-05,1594226444.1656928
198,8.0,2.4907181174716045e-05,2.9508786131215232e-05,-5.0971459013268106e-05,1594226444.175469
199,8.0,2.1338119342483363e-05,3.10032369281014e-05,-4.9427768900669086e-05,1594226444.185245
200,8.0,2.02820117738332e-05,3.284246111561421e-05,-4.1392971716762616e-05,1594226444.1950214
201,8.0,1.559343001612461e-05,3.445699305997831e-05,-4.2188047003243755e-05,1594226444.2047973
202,8.0,1.5732524653250936e-05,3.658371364952356e-05,-3.592404965109183e-05,1594226444.2145734
203,8.0,1.2296686022196599e-05,3.7473870537910555e-05,-3.508826263691707e-05,1594226444.2243495
204,8.0,1.6058953078117154e-05,3.760733109199135e-05,-3.1945589949265065e-05,1594226444.2341256
205,8.0,3.137828739871151e-05,3.703218660329711e-05,-9.747174778800102e-05,1594226444.2439015
206,8.0,2.9847110065627457e-05,3.658030322531163e-05,-0.00010054779434174619,1594226444.2536778
207,8.0,3.264051188914725e-05,3.533123289575158e-05,-9.468288167482179e-05,1594226444.263454
208,8.0,3.300219994120051e-05,3.404482453779564e-05,-8.964518520215758e-05,1594226444.27323
209,8.0,3.6218390739496556e-05,3.3651844706617025e-05,-7.864101155019019e-05,1594226444.2830062
210,8.0,3.1496183047604206e-05,3.0485649807598175e-05,-6.67877941715072e-05,1594226444.2927823
211,8.0,2.901969668597065e-05,3.062189223306394e-05,-6.171725181054177e-05,1594226444.302559
212,8.0,2.4046393019104887e-05,2.8530827205409568e-05,-5.2552440397672046e-05,1594226444.3123345
213,8.0,2.373330691531545e-05,3.140336187568494e-05,-5.143200196238058e-05,1594226444.3221107
214,8.0,1.9737655898221367e-05,3.119989225014009e-05,-4.2003474368046374e-05,1594226444.3318868
215,8.0,1.7698362818577234e-05,3.479732604634166e-05,-4.4182995602075444e-05,1594226444.3416634
216,8.0,1.5581990935253597e-05,3.509130310370147e-05,-3.593924801694786e-05,1594226444.351439
217,8.0,1.3118529735921128e-05,3.807913548450627e-05,-3.741027843012623e-05,1594226444.361215
218,8.0,1.4691612801542671e-05,3.724822005970407e-05,-3.144959102765838e-05,1594226444.3709912
219,8.0,1.5062041576444343e-05,3.6828256428641715e-05,-3.133973525039009e-05,1594226444.380767
220,8.0,1.649991446979171e-05,3.5755726208552215e-05,-2.406162620367148e-05,1594226444.3905435
221,8.0,2.930279033152323e-05,3.652710893603018e-05,-9.845921318290503e-05,1594226444.4003196
222,8.0,3.180416269906312e-05,3.775989709578556e-05,-0.00010028989885360024,1594226444.4100955
223,8.0,2.997475877474535e-05,3.507228302988942e-05,-9.589658839948313e-05,1594226444.4198716
224,8.0,3.367468957620262e-05,3.5508925326982524e-05,-9.578162285285332e-05,1594226444.4296482
225,8.0,3.481445770782715e-05,3.35195436095805e-05,-8.280128770049553e-05,1594226444.439424
226,8.0,3.4206622111658965e-05,3.2567726465078254e-05,-7.452634615595187e-05,1594226444.4492002
227,8.0,3.098592076425056e-05,3.033458460812408e-05,-6.251540215845697e-05,1594226444.4589765
228,8.0,2.5539836884767832e-05,2.9369866812591936e-05,-5.8849799088954774e-05,1594226444.4687526
229,8.0,2.4933851241312586e-05,2.9938882012845668e-05,-5.058148211801548e-05,1594226444.4785285
230,8.0,2.0630322347047567e-05,3.0879335279364595e-05,-4.823403755246017e-05,1594226444.4883044
231,8.0,2.006293360928063e-05,3.3476656820560305e-05,-4.164792800459617e-05,1594226444.4980807
232,8.0,1.5240623278895482e-05,3.433355796130006e-05,-4.076553321478536e-05,1594226444.5078568
233,8.0,1.5427829706109004e-05,3.727887924836047e-05,-3.6471415045999234e-05,1594226444.517633
234,8.0,1.2216859275351915e-05,3.72028835993477e-05,-3.368218557554868e-05,1594226444.527409
235,8.0,1.6065027608486006e-05,3.7870928196093e-05,-3.3029085530314566e-05,1594226444.5371852
236,8.0,1.6311804647870625e-05,3.600059920311415e-05,-2.6067932792891996e-05,1594226444.5469613
237,8.0,2.1221794047531024e-05,3.8760322839362456e-05,-2.782730167410502e-05,1594226444.5567374
238,,,,,1594226444.5665135
239,8.0,2.912965834309631e-05,3.7000804917486286e-05,-9.981666556771693e-05,1594226444.5762894
240,8.0,3.177503364592537e-05,3.753430386541186e-05,-9.892610620939853e-05,1594226444.5860658
241,8.0,2.979118944579272e-05,3.562551587747438e-05,-9.850663453973938e-05,1594226444.595842
242,8.0,3.328743505391835e-05,3.552705896118455e-05,-9.497877034943878e-05,1594226444.605618
243,8.0,3.3508996141320837e-05,3.3374236139321946e-05,-8.493821206116806e-05,1594226444.6153939
244,8.0,3.5610173803746155e-05,3.3343362459167934e-05,-7.667565017362389e-05,1594226444.6251702
245,8.0,3.110486037942151e-05,3.0166641459435806e-05,-6.40154948248286e-05,1594226444.6349466
246,8.0,2.6774077851177722e-05,2.9895265527371725e-05,-5.9973908555858406e-05,1594226444.6447225
247,8.0,2.4840624004439523e-05,2.9335430723360353e-05,-5.1159160773418886e-05,1594226444.6544983
248,8.0,2.1630314821290576e-05,3.1067660980170614e-05,-4.9767872934696593e-05,1594226444.6642747
249,8.0,2.0273153114841793e-05,3.259752397280663e-05,-4.138824866402892e-05,1594226444.6740508
250,8.0,1.5760198010390384e-05,3.448914291010934e-05,-4.2590453195972155e-05,1594226444.683827
251,8.0,1.5816226249233543e-05,3.637466500702855e-05,-3.5814835502750724e-05,1594226444.693603
252,8.0,1.2346583021599132e-05,3.7602013860936314e-05,-3.5524738361726124e-05,1594226444.7033794
253,8.0,1.559365585551263e-05,3.7691877525325085e-05,-3.205305937305854e-05,1594226444.7131553
254,8.0,1.5565775950925923e-05,3.6092868078602733e-05,-2.8565198963808372e-05,1594226444.7229314
255,8.0,2.1169758940450842e-05,3.8385928816686255e-05,-2.6394383454382977e-05,1594226444.7327075
256,8.0,1.689334112532627e-05,4.132593404000196e-05,-2.7052217149094e-05,1594226444.7424836
257,8.0,1.3533147442030279e-05,5.0894111740590336e-05,-3.822950803061099e-05,1594226444.7522595
258,8.0,3.0816981372741166e-05,3.674806495715696e-05,-9.713228031601482e-05,1594226444.7620358
259,8.0,3.030269852336048e-05,3.695799826243227e-05,-0.00010116975691212668,1594226444.771812
260,8.0,3.204463008284046e-05,3.517446616079153e-05,-9.475000394936011e-05,1594226444.781588
261,8.0,3.2921758086629006e-05,3.449412948829363e-05,-9.177239885240502e-05,1594226444.7913642
262,8.0,3.626561478662548e-05,3.3666097480337495e-05,-7.945159747386622e-05,1594226444.8011405
263,8.0,3.2039527822902006e-05,3.103578897583072e-05,-6.917099151666665e-05,1594226444.8109164
264,8.0,2.9618451769826294e-05,3.056878559575041e-05,-6.147421614882176e-05,1594226444.8206925
265,8.0,2.4303437405022966e-05,2.8646151389851386e-05,-5.4934334786797866e-05,1594226444.8304687
266,8.0,2.4292729097860615e-05,3.1169629119067116e-05,-5.0868557649555955e-05,1594226444.8402448
267,8.0,1.9616967031881177e-05,3.0791912940952684e-05,-4.391963632869094e-05,1594226444.8500214
268,8.0,1.8871832271041628e-05,3.48437942924759e-05,-4.361241930506031e-05,1594226444.859797
269,8.0,1.5044266719201006e-05,3.4484876475205155e-05,-3.6369323470112556e-05,1594226444.869573
270,8.0,1.4017471933919988e-05,3.8166347969687454e-05,-3.797801567165074e-05,1594226444.8793492
271,8.0,1.392689567415702e-05,3.712766913876505e-05,-3.1524533399783894e-05,1594226444.889125
272,8.0,1.5240448376647209e-05,3.717404881021655e-05,-3.232287346330481e-05,1594226444.8989015
273,8.0,1.924189417670737e-05,3.698213728057923e-05,-2.4975717456667214e-05,1594226444.9086776
274,8.0,1.9275812731305677e-05,3.924482503804438e-05,-2.7541557649944084e-05,1594226444.9184535
275,8.0,1.4437670118944395e-05,4.774940681569503e-05,-3.329519759059784e-05,1594226444.9282296
276,8.0,8.300961645323144e-06,5.3828290061562816e-05,-4.09417809223728e-05,1594226444.9380062
277,8.0,1.1965427049969926e-05,5.677184547579412e-05,-4.196033576585856e-05,1594226444.947782
278,8.0,3.025145192099589e-05,3.654211386588765e-05,-9.711267212211515e-05,1594226444.9575582
279,8.0,3.0753417363795144e-05,3.726584804909944e-05,-0.00010134535100603317,1594226444.9673345
280,8.0,3.155737900187903e-05,3.510156725466825e-05,-9.484495275217997e-05,1594226444.9771106
281,8.0,3.298616413717272e-05,3.478507094750314e-05,-9.305833984599846e-05,1594226444.9868865
