id,amplitude,label,time [s]
74,-3.77,8.0,1594226442.9632304
75,5.84,8.0,1594226442.9730067
76,16.38,8.0,1594226442.9827828
77,20.46,8.0,1594226442.992559
78,9.31,8.0,1594226443.002335
79,22.94,8.0,1594226443.0121114
80,33.03,8.0,1594226443.0218873
81,7.41,8.0,1594226443.0316634
82,0.23,8.0,1594226443.0414395
83,5.27,8.0,1594226443.0512154
84,-18.67,8.0,1594226443.0609918
85,-19.78,8.0,1594226443.0707679
86,0.36,8.0,1594226443.080544
87,8.07,8.0,1594226443.0903199
88,9.41,8.0,1594226443.1000962
89,14.07,8.0,1594226443.1098726
90,-3.37,8.0,1594226443.1196485
91,-39.04,8.0,1594226443.1294243
92,-25.52,8.0,1594226443.1392007
93,-0.03,8.0,1594226443.1489768
94,1.68,8.0,1594226443.158753
95,9.14,8.0,1594226443.1685288
96,-19.11,8.0,1594226443.1783054
97,-31.16,8.0,1594226443.1880813
98,-9.3229,8.0,1594226443.1978574
99,-27.06,8.0,1594226443.2076335
100,2.49,8.0,1594226443.2174096
101,12.86,8.0,1594226443.2271855
102,28.13,8.0,1594226443.2369616
103,13.59,8.0,1594226443.2467382
104,7.18,8.0,1594226443.256514
105,-16.51,8.0,1594226443.2662902
106,-27.27,8.0,1594226443.2760663
107,-10.57,8.0,1594226443.2858427
108,-4.32,8.0,1594226443.2956185
109,-1.62,8.0,1594226443.3053946
110,4.12,8.0,1594226443.3151708
111,-7.34,8.0,1594226443.3249464
112,-20.72,8.0,1594226443.334723
113,-18.26,8.0,1594226443.344499
114,-1.01,8.0,1594226443.3542752
115,4.78,8.0,1594226443.3640509
116,18.81,8.0,1594226443.3738275
117,20.8,8.0,1594226443.3836036
118,10.38,8.0,1594226443.3933794
119,-1.39,8.0,1594226443.4031556
120,5.82,8.0,1594226443.412932
121,5.82,8.0,1594226443.422708
122,-17.08,8.0,1594226443.432484
123,-20.32,8.0,1594226443.4422605
124,-18.05,8.0,1594226443.4520366
125,-7.51,8.0,1594226443.4618125
126,4.12,8.0,1594226443.4715884
127,1.75,8.0,1594226443.4813647
128,8.29,8.0,1594226443.4911408
129,16.77,8.0,1594226443.500917
130,7.35,8.0,1594226443.510693
131,3.41,8.0,1594226443.5204694
132,19.54,8.0,1594226443.5302453
133,34.38,8.0,1594226443.5400214
134,9.74,8.0,1594226443.5497975
135,-1.07,8.0,1594226443.5595734
136,24.72,8.0,1594226443.5693498
137,8.2,8.0,1594226443.579126
138,-19.07,8.0,1594226443.588902
139,-16.39,8.0,1594226443.5986779
140,-13.06,8.0,1594226443.6084542
141,-1.93,8.0,1594226443.6182306
142,7.39,8.0,1594226443.6280065
143,-4.43,8.0,1594226443.6377823
144,-37.95,8.0,1594226443.6475587
145,-20.07,8.0,1594226443.6573348
146,-21.9,8.0,1594226443.667111
147,-2.83,8.0,1594226443.6768868
148,-4.9,8.0,1594226443.6866634
149,-3.75,8.0,1594226443.6964393
150,5.84,8.0,1594226443.7062154
151,16.47,8.0,1594226443.7159915
152,20.46,8.0,1594226443.7257676
153,9.18,8.0,1594226443.7355435
154,23.2,8.0,1594226443.7453198
155,33.04,8.0,1594226443.7550962
156,6.97,8.0,1594226443.764872
157,0.39,8.0,1594226443.7746482
158,5.18,8.0,1594226443.7844243
159,-18.95,8.0,1594226443.794201
160,-19.53,8.0,1594226443.8039765
161,0.57,8.0,1594226443.8137527
162,8.08,8.0,1594226443.8235288
163,9.42,8.0,1594226443.8333054
164,14.14,8.0,1594226443.843081
165,-3.77,8.0,1594226443.852857
166,-39.24,8.0,1594226443.8626332
167,-25.18,8.0,1594226443.8724089
168,0.06,8.0,1594226443.8821855
169,1.74,8.0,1594226443.8919616
170,9.09,8.0,1594226443.9017375
171,-19.52,8.0,1594226443.9115136
172,-31.06,8.0,1594226443.92129
173,-9.21,8.0,1594226443.931066
174,1.49,8.0,1594226443.9408422
175,15.68,8.0,1594226443.9506185
176,11.92,8.0,1594226443.9603946
177,10.72,8.0,1594226443.9701705
178,-10.89,8.0,1594226443.9799464
179,-26.42,8.0,1594226443.9897227
180,-18.87,8.0,1594226443.9994988
181,-29.34,8.0,1594226444.009275
182,-13.63,8.0,1594226444.019051
183,-5.63,8.0,1594226444.0288274
184,-1.84,8.0,1594226444.0386033
185,-1.09,8.0,1594226444.0483794
186,3.86,8.0,1594226444.0581555
187,8.06,8.0,1594226444.0679314
188,-6.21,8.0,1594226444.0777078
189,-5.03,8.0,1594226444.087484
190,-18.84,8.0,1594226444.09726
191,-20.8,8.0,1594226444.1070359
192,-7.6,8.0,1594226444.1168122
193,21.16,8.0,1594226444.1265886
194,16.33,8.0,1594226444.1363645
195,1.41,8.0,1594226444.1461403
196,-33.48,8.0,1594226444.1559167
197,-37.72,8.0,1594226444.1656928
198,-17.91,8.0,1594226444.175469
199,11.82,8.0,1594226444.185245
200,25.82,8.0,1594226444.1950214
201,3.65,8.0,1594226444.2047973
202,-12.41,8.0,1594226444.2145734
203,-20.61,8.0,1594226444.2243495
204,-22.97,8.0,1594226444.2341256
205,-11.77,8.0,1594226444.2439015
206,-7.94,8.0,1594226444.2536778
207,-0.85,8.0,1594226444.263454
208,1.35,8.0,1594226444.27323
209,-0.79,8.0,1594226444.2830062
210,5.94,8.0,1594226444.2927823
211,17.2,8.0,1594226444.302559
212,5.05,8.0,1594226444.3123345
213,-3.0,8.0,1594226444.3221107
214,-14.47,8.0,1594226444.3318868
215,-9.48,8.0,1594226444.3416634
216,6.78,8.0,1594226444.351439
217,15.14,8.0,1594226444.361215
218,21.22,8.0,1594226444.3709912
219,4.37,8.0,1594226444.380767
220,-2.36,8.0,1594226444.3905435
221,23.47,8.0,1594226444.4003196
222,9.7,8.0,1594226444.4100955
223,-4.49,8.0,1594226444.4198716
224,8.36,8.0,1594226444.4296482
225,18.24,8.0,1594226444.439424
226,12.63,8.0,1594226444.4492002
227,-2.31,8.0,1594226444.4589765
228,-13.3,8.0,1594226444.4687526
229,-6.42,8.0,1594226444.4785285
230,6.59,8.0,1594226444.4883044
231,-5.02,8.0,1594226444.4980807
232,-7.43,8.0,1594226444.5078568
233,11.12,8.0,1594226444.517633
234,14.91,8.0,1594226444.527409
235,10.26,8.0,1594226444.5371852
236,14.09,8.0,1594226444.5469613
237,-2.58,8.0,1594226444.5567374
238,-9.63,8.0,1594226444.5665135
239,2.9,8.0,1594226444.5762894
240,22.95,8.0,1594226444.5860658
241,9.14,8.0,1594226444.595842
242,-31.51,8.0,1594226444.605618
243,-7.63,8.0,1594226444.6153939
244,9.64,8.0,1594226444.6251702
245,9.02,8.0,1594226444.6349466
246,-0.29,8.0,1594226444.6447225
247,-12.39,8.0,1594226444.6544983
248,-17.42,8.0,1594226444.6642747
249,-28.31,8.0,1594226444.6740508
250,5.52,8.0,1594226444.683827
251,1.94,8.0,1594226444.693603
252,-32.34,8.0,1594226444.7033794
253,-31.19,8.0,1594226444.7131553
254,-4.13,8.0,1594226444.7229314
255,5.52,8.0,1594226444.7327075
256,17.07,8.0,1594226444.7424836
257,21.28,8.0,1594226444.7522595
258,0.43,8.0,1594226444.7620358
259,3.38,8.0,1594226444.771812
260,-6.7,8.0,1594226444.781588
261,9.19,8.0,1594226444.7913642
262,12.11,8.0,1594226444.8011405
263,-1.78,8.0,1594226444.8109164
264,-28.75,8.0,1594226444.8206925
265,-13.38,8.0,1594226444.8304687
266,2.59,8.0,1594226444.8402448
267,11.06,8.0,1594226444.8500214
268,6.41,8.0,1594226444.859797
269,-4.0,8.0,1594226444.869573
270,-29.77,8.0,1594226444.8793492
271,-9.01,8.0,1594226444.889125
272,22.7,8.0,1594226444.8989015
273,17.78,8.0,1594226444.9086776
274,9.74,8.0,1594226444.9184535
275,-4.44,8.0,1594226444.9282296
276,-4.06,8.0,1594226444.9380062
277,-7.35,8.0,1594226444.947782
278,-9.64,8.0,1594226444.9575582
279,0.21,8.0,1594226444.9673345
280,-6.59,8.0,1594226444.9771106
281,10.03,8.0,1594226444.9868865
282,13.35,8.0,1594226444.9966626
283,1.86,8.0,1594226445.0064387
284,14.25,8.0,1594226445.0162148
285,13.14,8.0,1594226445.025991
286,13.62,8.0,1594226445.035767
287,7.0,8.0,1594226445.0455432
288,3.95,8.0,1594226445.0553193
289,-24.53,8.0,1594226445.0650954
290,-14.96,8.0,1594226445.0748715
291,31.86,8.0,1594226445.0846474
292,45.85,8.0,1594226445.0944238
293,22.82,8.0,1594226445.1042
294,-13.32,8.0,1594226445.113976
295,-41.02,8.0,1594226445.1237519
296,-32.24,8.0,1594226445.1335282
297,6.37,8.0,1594226445.1433046
298,16.62,8.0,1594226445.1530805
299,3.87,8.0,1594226445.1628563
300,4.28,8.0,1594226445.1726327
301,-11.72,8.0,1594226445.1824088
302,-18.15,8.0,1594226445.192185
303,-12.75,8.0,1594226445.201961
304,12.89,8.0,1594226445.2117374
305,8.53,8.0,1594226445.2215133
306,-22.52,8.0,1594226445.2312894
307,-34.94,8.0,1594226445.2410655
308,-26.87,8.0,1594226445.2508414
309,-9.25,8.0,1594226445.2606175
310,1.72,8.0,1594226445.2703938
311,17.13,8.0,1594226445.28017
312,15.09,8.0,1594226445.289946
313,7.5,8.0,1594226445.2997222
314,-20.9,8.0,1594226445.3094985
315,-12.37,8.0,1594226445.3192744
316,18.84,8.0,1594226445.3290505
317,45.68,8.0,1594226445.3388267
318,23.02,8.0,1594226445.3486028
319,-29.17,8.0,1594226445.358379
320,-35.04,8.0,1594226445.368155
321,-27.57,8.0,1594226445.377931
322,2.89,8.0,1594226445.3877072
323,13.8,8.0,1594226445.397483
324,17.11,8.0,1594226445.4072595
325,14.63,8.0,1594226445.4170356
326,15.06,8.0,1594226445.4268115
327,-9.45,8.0,1594226445.4365878
328,-4.7,8.0,1594226445.4463642
329,3.06,8.0,1594226445.45614
330,3.06,8.0,1594226445.4659162
331,6.82,8.0,1594226445.4756925
332,10.15,8.0,1594226445.4854686
333,-16.04,8.0,1594226445.4952445
334,-13.38,8.0,1594226445.5050206
335,13.47,8.0,1594226445.5147967
336,23.84,8.0,1594226445.5245724
337,10.82,8.0,1594226445.534349
338,9.2,8.0,1594226445.544125
339,-9.84,8.0,1594226445.5539012
340,-18.11,8.0,1594226445.5636773
341,-7.76,8.0,1594226445.5734534
342,-2.81,8.0,1594226445.5832295
343,-15.02,8.0,1594226445.5930054
344,-24.08,8.0,1594226445.6027818
345,-27.41,8.0,1594226445.6125581
346,-37.45,8.0,1594226445.622334
347,-11.11,8.0,1594226445.6321099
348,11.22,8.0,1594226445.6418862
349,-5.01,8.0,1594226445.6516626
350,-7.89,8.0,1594226445.6614385
351,14.34,8.0,1594226445.6712143
352,28.81,8.0,1594226445.680991
353,23.68,8.0,1594226445.6907668
354,25.45,8.0,1594226445.700543
355,12.97,8.0,1594226445.710319
356,9.68,8.0,1594226445.7200954
357,8.19,8.0,1594226445.7298713
358,1.99,8.0,1594226445.7396474
359,-13.93,8.0,1594226445.7494235
360,-10.66,8.0,1594226445.7591994
361,0.89,8.0,1594226445.7689755
362,6.83,8.0,1594226445.7787519
363,14.42,8.0,1594226445.788528
364,5.37,8.0,1594226445.7983036
365,-8.77,8.0,1594226445.8080802
366,-10.78,8.0,1594226445.8178566
367,-25.71,8.0,1594226445.8276324
368,-32.25,8.0,1594226445.8374085
369,-9.8,8.0,1594226445.8471847
370,0.8,8.0,1594226445.8569608
371,-0.58,8.0,1594226445.866737
372,1.24,8.0,1594226445.876513
373,5.88,8.0,1594226445.8862894
374,-10.82,8.0,1594226445.8960652
375,-2.62,8.0,1594226445.9058414
376,19.3,8.0,1594226445.9156175
377,23.88,8.0,1594226445.9253936
378,12.23,8.0,1594226445.9351695
379,8.2,8.0,1594226445.9449458
380,5.17,8.0,1594226445.9547222
381,9.66,8.0,1594226445.964498
382,3.32,8.0,1594226445.9742742
383,-1.49,8.0,1594226445.9840505
384,-5.58,8.0,1594226445.9938266
385,-4.24,8.0,1594226446.0036025
386,-11.13,8.0,1594226446.0133786
387,-22.91,8.0,1594226446.0231547
388,-16.88,8.0,1594226446.0329304
389,2.06,8.0,1594226446.042707
390,-17.54,8.0,1594226446.052483
391,-29.5,8.0,1594226446.0622592
392,-20.48,8.0,1594226446.072035
393,6.22,8.0,1594226446.0818114
394,11.26,8.0,1594226446.0915875
395,9.23,8.0,1594226446.1013634
396,24.55,8.0,1594226446.1111398
397,1.08,8.0,1594226446.1209161
398,-0.21,8.0,1594226446.130692
399,-3.73,8.0,1594226446.140468
400,-0.04,8.0,1594226446.1502442
401,-13.41,8.0,1594226446.1600206
402,-15.58,8.0,1594226446.1697965
403,-19.94,8.0,1594226446.1795723
404,-4.73,8.0,1594226446.189349
405,32.3,8.0,1594226446.1991248
406,10.97,8.0,1594226446.208901
407,-73.42,8.0,1594226446.218677
408,71.85,8.0,1594226446.2284534
409,8.31,8.0,1594226446.2382293
410,-7.9,8.0,1594226446.2480054
411,12.74,8.0,1594226446.2577815
412,31.95,8.0,1594226446.2675574
413,1.11,8.0,1594226446.2773335
414,-8.3,8.0,1594226446.2871099
415,-25.81,8.0,1594226446.296886
416,-22.51,8.0,1594226446.3066616
417,26.28,8.0,1594226446.3164382
418,22.5,8.0,1594226446.3262146
419,7.51,8.0,1594226446.3359904
420,6.91,8.0,1594226446.3457663
421,-8.29,8.0,1594226446.3555427
422,-19.95,8.0,1594226446.3653188
423,-5.13,8.0,1594226446.375095
424,40.43,8.0,1594226446.384871
425,-41.26,8.0,1594226446.3946474
426,-173.1,8.0,1594226446.4044232
427,317.46,8.0,1594226446.4141994
428,6.9,8.0,1594226446.4239755
429,-52.0,8.0,1594226446.4337516
430,-23.95,8.0,1594226446.4435275
431,-18.284,8.0,1594226446.4533038
432,-29.16,8.0,1594226446.4630802
433,-0.83,8.0,1594226446.472856
434,11.4,8.0,1594226446.4826322
435,27.6,8.0,1594226446.4924085
436,16.33,8.0,1594226446.5021846
437,7.75,8.0,1594226446.5119605
438,-12.09,8.0,1594226446.5217366
439,-28.23,8.0,1594226446.5315127
440,-12.61,8.0,1594226446.5412884
441,-4.93,8.0,1594226446.551065
442,-1.39,8.0,1594226446.560841
443,5.16,8.0,1594226446.5706172
444,-5.72,8.0,1594226446.580393
445,-18.77,8.0,1594226446.5901694
446,-20.78,8.0,1594226446.5999455
447,-2.5,8.0,1594226446.6097214
448,2.94,8.0,1594226446.6194975
449,17.16,8.0,1594226446.6292741
450,21.08,8.0,1594226446.63905
451,12.68,8.0,1594226446.648826
452,1.13,8.0,1594226446.6586022
453,3.22,8.0,1594226446.6683786
454,6.99,8.0,1594226446.6781545
455,-12.94,8.0,1594226446.6879306
456,-18.96,8.0,1594226446.697707
457,-20.54,8.0,1594226446.7074828
458,-10.89,8.0,1594226446.717259
459,3.48,8.0,1594226446.727035
460,3.68,8.0,1594226446.7368116
461,4.32,8.0,1594226446.7465873
462,19.29,8.0,1594226446.7563634
463,5.57,8.0,1594226446.7661395
464,8.08,8.0,1594226446.7759154
465,13.21,8.0,1594226446.7856915
466,33.77,8.0,1594226446.7954679
467,14.28,8.0,1594226446.805244
468,-0.38,8.0,1594226446.8150196
469,21.77,8.0,1594226446.8247962
470,13.11,8.0,1594226446.8345726
471,-10.26,8.0,1594226446.8443484
472,-25.33,8.0,1594226446.8541243
473,-13.8,8.0,1594226446.863901
474,-5.66,8.0,1594226446.8736768
475,7.33,8.0,1594226446.883453
476,3.57,8.0,1594226446.893229
477,-39.19,8.0,1594226446.9030054
478,-26.35,8.0,1594226446.9127812
479,-19.84,8.0,1594226446.9225574
480,-3.74,8.0,1594226446.9323337
481,-5.97,8.0,1594226446.9421096
482,-4.33,8.0,1594226446.9518855
483,5.27,8.0,1594226446.9616618
484,13.47,8.0,1594226446.9714382
485,21.06,8.0,1594226446.981214
486,11.08,8.0,1594226446.9909902
487,19.71,8.0,1594226447.0007665
488,33.3,8.0,1594226447.0105426
489,12.87,8.0,1594226447.0203185
490,-1.69,8.0,1594226447.0300946
491,5.78,8.0,1594226447.0398707
492,-14.65,8.0,1594226447.0496464
493,-21.94,8.0,1594226447.059423
494,-2.55,8.0,1594226447.069199
495,7.49,8.0,1594226447.0789752
496,8.9,8.0,1594226447.088751
497,14.03,8.0,1594226447.0985274
498,1.95,8.0,1594226447.1083035
499,-35.78,8.0,1594226447.1180794
500,-30.74,8.0,1594226447.1278558
501,-2.3,8.0,1594226447.1376321
502,1.16,8.0,1594226447.147408
503,9.69,8.0,1594226447.157184
504,-13.19,8.0,1594226447.1669602
505,-32.41,8.0,1594226447.1767366
506,-11.27,8.0,1594226447.1865125
507,-1.0,8.0,1594226447.1962886
508,14.04,8.0,1594226447.206065
509,12.14,8.0,1594226447.2158408
510,13.06,8.0,1594226447.225617
511,-7.95,8.0,1594226447.235393
512,-26.15,8.0,1594226447.2451696
513,-18.27,8.0,1594226447.2549453
514,-29.34,8.0,1594226447.2647214
515,-16.36,8.0,1594226447.2744975
516,-6.71,8.0,1594226447.2842734
517,-1.83,8.0,1594226447.2940495
518,-1.63,8.0,1594226447.303826
519,2.95,8.0,1594226447.313602
520,9.04,8.0,1594226447.3233778
521,-3.93,8.0,1594226447.3331542
522,-4.92,8.0,1594226447.3429306
523,-18.09,8.0,1594226447.3527064
524,-20.81,8.0,1594226447.3624823
525,-11.57,8.0,1594226447.372259
526,18.55,8.0,1594226447.3820348
527,18.36,8.0,1594226447.391811
528,6.57,8.0,1594226447.401587
529,-32.24,8.0,1594226447.4113634
530,-37.34,8.0,1594226447.4211392
531,-22.6,8.0,1594226447.4309154
532,7.92,8.0,1594226447.4406915
533,25.77,8.0,1594226447.4504676
534,9.37,8.0,1594226447.4602435
535,-13.28,8.0,1594226447.4700198
536,-20.55,8.0,1594226447.4797962
537,-21.03,8.0,1594226447.489572
538,-13.85,8.0,1594226447.4993482
539,-7.95,8.0,1594226447.5091245
540,-2.75,8.0,1594226447.5189006
541,2.62,8.0,1594226447.5286765
542,-1.14,8.0,1594226447.5384526
543,2.59,8.0,1594226447.5482287
544,20.78,8.0,1594226447.5580044
545,3.05,8.0,1594226447.567781
546,-1.26,8.0,1594226447.577557
547,-12.09,8.0,1594226447.5873332
548,-12.87,8.0,1594226447.597109
549,7.12,8.0,1594226447.6068854
550,12.58,8.0,1594226447.6166615
551,20.25,8.0,1594226447.6264374
552,9.7,8.0,1594226447.6362138
553,-5.03,8.0,1594226447.6459901
554,21.81,8.0,1594226447.655766
555,11.67,8.0,1594226447.665542
556,-2.79,8.0,1594226447.6753182
557,4.65,8.0,1594226447.6850946
558,18.55,8.0,1594226447.6948705
559,16.29,8.0,1594226447.7046466
560,-0.84,8.0,1594226447.7144227
561,-12.75,8.0,1594226447.7241988
562,-9.51,8.0,1594226447.733975
563,6.61,8.0,1594226447.743751
564,-4.16,8.0,1594226447.7535276
565,-6.38,8.0,1594226447.7633033
566,6.85,8.0,1594226447.7730794
567,15.85,8.0,1594226447.7828555
568,10.09,8.0,1594226447.7926314
569,14.81,8.0,1594226447.8024075
570,0.96,8.0,1594226447.812184
571,-10.56,8.0,1594226447.82196
572,0.32,8.0,1594226447.8317358
573,20.76,8.0,1594226447.8415122
574,14.63,8.0,1594226447.8512886
575,-28.38,8.0,1594226447.8610644
576,-13.76,8.0,1594226447.8708403
577,9.01,8.0,1594226447.880617
578,10.31,8.0,1594226447.8903928
579,1.28,8.0,1594226447.900169
580,-11.92,8.0,1594226447.909945
581,-14.75,8.0,1594226447.9197216
582,-30.75,8.0,1594226447.9294972
583,0.86,8.0,1594226447.9392734
584,6.23,8.0,1594226447.9490495
585,-27.28,8.0,1594226447.9588256
586,-34.05,8.0,1594226447.9686015
587,-8.19,8.0,1594226447.9783778
588,3.22,8.0,1594226447.988154
589,17.88,8.0,1594226447.99793
590,21.14,8.0,1594226448.0077062
591,2.42,8.0,1594226448.0174825
592,2.29,8.0,1594226448.0272586
593,-4.78,8.0,1594226448.0370345
594,6.1,8.0,1594226448.0468106
595,14.79,8.0,1594226448.0565867
596,-0.37,8.0,1594226448.0663624
597,-25.31,8.0,1594226448.076139
598,-17.88,8.0,1594226448.085915
599,0.91,8.0,1594226448.0956912
600,9.57,8.0,1594226448.105467
601,10.2,8.0,1594226448.1152437
602,-3.31,8.0,1594226448.1250196
603,-26.9,8.0,1594226448.1347954
604,-15.97,8.0,1594226448.1445718
605,21.51,8.0,1594226448.1543481
606,18.81,8.0,1594226448.164124
607,12.12,8.0,1594226448.1739
608,-3.65,8.0,1594226448.1836762
609,-4.84,8.0,1594226448.1934526
610,-5.42,8.0,1594226448.2032285
611,-11.13,8.0,1594226448.2130046
612,-0.37,8.0,1594226448.2227807
613,-5.08,8.0,1594226448.2325568
614,5.39,8.0,1594226448.242333
615,15.19,8.0,1594226448.252109
616,2.63,8.0,1594226448.2618852
617,11.93,8.0,1594226448.2716613
618,13.6,8.0,1594226448.2814374
619,14.9,8.0,1594226448.2912135
620,8.81,8.0,1594226448.3009894
621,3.0,8.0,1594226448.3107655
622,-17.92,8.0,1594226448.320542
623,-23.01,8.0,1594226448.330318
624,28.11,8.0,1594226448.3400939
625,45.09,8.0,1594226448.3498702
626,29.22,8.0,1594226448.3596466
627,-9.17,8.0,1594226448.3694224
628,-37.82,8.0,1594226448.3791986
629,-37.67,8.0,1594226448.388975
630,1.68,8.0,1594226448.3987508
631,18.38,8.0,1594226448.408527
632,4.36,8.0,1594226448.418303
633,7.67,8.0,1594226448.4280796
634,-13.21,8.0,1594226448.4378552
635,-16.01,8.0,1594226448.4476314
636,-15.77,8.0,1594226448.4574075
637,9.97,8.0,1594226448.4671836
638,12.18,8.0,1594226448.4769595
639,-18.45,8.0,1594226448.4867358
640,-34.65,8.0,1594226448.496512
641,-29.95,8.0,1594226448.506288
642,-10.97,8.0,1594226448.5160642
643,0.66,8.0,1594226448.5258405
644,14.8,8.0,1594226448.5356164
645,15.82,8.0,1594226448.5453925
646,10.58,8.0,1594226448.5551686
647,-18.89,8.0,1594226448.5649447
648,-17.29,8.0,1594226448.5747206
649,14.36,8.0,1594226448.584497
650,45.63,8.0,1594226448.594273
651,31.7,8.0,1594226448.6040492
652,-23.99,8.0,1594226448.613825
653,-32.81,8.0,1594226448.6236017
654,-31.19,8.0,1594226448.6333776
655,-0.15,8.0,1594226448.6431534
656,12.48,8.0,1594226448.6529298
657,17.24,8.0,1594226448.6627061
658,14.27,8.0,1594226448.672482
659,17.05,8.0,1594226448.682258
660,-7.27,8.0,1594226448.6920342
661,-4.46,8.0,1594226448.7018106
662,3.01,8.0,1594226448.7115865
663,3.11,8.0,1594226448.7213626
664,5.05,8.0,1594226448.7311387
665,11.88,8.0,1594226448.7409148
666,-12.14,8.0,1594226448.750691
667,-15.42,8.0,1594226448.760467
668,7.72,8.0,1594226448.7702432
669,25.79,8.0,1594226448.7800193
670,11.38,8.0,1594226448.7897954
671,10.01,8.0,1594226448.7995715
672,-6.17,8.0,1594226448.8093474
673,-18.12,8.0,1594226448.8191235
674,-9.62,8.0,1594226448.8289
675,-2.72,8.0,1594226448.838676
676,-11.07,8.0,1594226448.8484519
677,-25.24,8.0,1594226448.8582282
678,-26.91,8.0,1594226448.8680046
679,-37.0,8.0,1594226448.8777804
680,-16.91,8.0,1594226448.8875566
681,11.24,8.0,1594226448.897333
682,-0.31,8.0,1594226448.9071088
683,-12.71,8.0,1594226448.916885
684,12.24,8.0,1594226448.926661
685,28.33,8.0,1594226448.9364376
686,23.31,8.0,1594226448.9462132
687,26.49,8.0,1594226448.9559894
688,14.11,8.0,1594226448.9657655
689,10.82,8.0,1594226448.9755414
690,8.25,8.0,1594226448.9853175
691,3.58,8.0,1594226448.9950938
692,-13.05,8.0,1594226449.00487
693,-11.96,8.0,1594226449.014646
694,-0.38,8.0,1594226449.0244222
695,7.5,8.0,1594226449.0341985
696,13.01,8.0,1594226449.0439744
697,6.9,8.0,1594226449.0537505
698,-7.69,8.0,1594226449.0635266
699,-9.88,8.0,1594226449.0733027
700,-22.76,8.0,1594226449.0830786
701,-33.17,8.0,1594226449.092855
702,-13.36,8.0,1594226449.102631
703,0.31,8.0,1594226449.1124072
704,-0.73,8.0,1594226449.122183
705,1.07,8.0,1594226449.1319597
706,5.21,8.0,1594226449.1417356
707,-8.3,8.0,1594226449.1515114
708,-5.39,8.0,1594226449.1612878
709,17.0,8.0,1594226449.1710641
710,25.5,8.0,1594226449.18084
711,11.64,8.0,1594226449.1906161
712,10.09,8.0,1594226449.2003922
713,5.6,8.0,1594226449.2101686
714,8.26,8.0,1594226449.2199445
715,5.11,8.0,1594226449.2297206
716,-1.86,8.0,1594226449.2394967
717,-4.26,8.0,1594226449.2492723
718,-4.07,8.0,1594226449.259049
719,-9.93,8.0,1594226449.268825
720,-22.34,8.0,1594226449.2786012
721,-18.9,8.0,1594226449.2883773
722,1.68,8.0,1594226449.2981534
723,-15.65,8.0,1594226449.3079295
724,-28.24,8.0,1594226449.3177054
