id,label,magnetic field x-axis [T],magnetic field y-axis [T],magnetic field z-axis [T],time [s]
60,8.0,2.681042636293767e-05,3.4092529127908086e-05,-7.122794869041919e-05,1594225896.5260706
61,8.0,2.502121536438639e-05,3.339963267335398e-05,-7.332775138904946e-05,1594225896.5358472
62,8.0,2.6323074393573582e-05,3.299754862365177e-05,-6.90816434400063e-05,1594225896.545623
63,8.0,2.25658099174797e-05,3.3140825396115305e-05,-6.971426724315156e-05,1594225896.5553992
64,8.0,2.5802064272905453e-05,3.481819151132834e-05,-7.508116758923196e-05,1594225896.5651753
65,8.0,2.632991633448765e-05,3.363756178934211e-05,-7.072189279428901e-05,1594225896.5749516
66,8.0,2.5404891875597792e-05,3.4027164966908967e-05,-7.421992968565015e-05,1594225896.5847275
67,8.0,2.6309773322851815e-05,3.264102179504247e-05,-6.892003867126783e-05,1594225896.5945034
68,8.0,2.2468175674990707e-05,3.2741595079373985e-05,-6.901167491666887e-05,1594225896.6042798
69,8.0,2.496017688528154e-05,3.331311787694526e-05,-7.2297893847966e-05,1594225896.614056
70,8.0,2.6925046586256544e-05,3.488571788613075e-05,-7.368678559352826e-05,1594225896.623832
71,8.0,2.493300065405148e-05,3.2162003549106926e-05,-6.981704352530712e-05,1594225896.633608
72,8.0,2.517995211523311e-05,3.3463503956470374e-05,-7.030178969194919e-05,1594225896.6433842
73,8.0,2.0581697201201775e-05,3.150404080284749e-05,-6.488764002088657e-05,1594225896.6531606
74,8.0,2.4979171367476883e-05,3.386070145591267e-05,-7.39410136672851e-05,1594225896.6629364
75,8.0,2.6983956124336597e-05,3.448054712291495e-05,-7.194013332341851e-05,1594225896.6727126
76,8.0,2.4921616557392666e-05,3.288003517197147e-05,-7.222503788428588e-05,1594225896.6824887
77,8.0,2.608923295251631e-05,3.327067617006284e-05,-6.942629778245715e-05,1594225896.6922648
78,8.0,2.0597908289100385e-05,3.1802346936707476e-05,-6.479035492448746e-05,1594225896.702041
79,8.0,1.7961395811537134e-05,3.128367078725086e-05,-5.7766982568725766e-05,1594225896.711817
80,8.0,2.5802064272905453e-05,3.481819151132834e-05,-7.508116758923196e-05,1594225896.7215931
81,8.0,2.632991633448765e-05,3.363756178934211e-05,-7.072189279428901e-05,1594225896.7313693
82,8.0,2.5404891875597792e-05,3.4027164966908967e-05,-7.421992968565015e-05,1594225896.7411456
83,8.0,2.6309773322851815e-05,3.264102179504247e-05,-6.892003867126783e-05,1594225896.7509215
84,8.0,2.2099188809855642e-05,3.250499004599488e-05,-6.820486759056304e-05,1594225896.7606974
85,8.0,1.9379763213805603e-05,3.2688932461068296e-05,-6.092759969253636e-05,1594225896.7704735
86,8.0,1.6133584920063048e-05,3.482916605494258e-05,-6.323680401373565e-05,1594225896.7802498
87,8.0,2.65070084525715e-05,3.515716208448515e-05,-7.513617211542258e-05,1594225896.790026
88,8.0,2.5770276296890625e-05,3.332242670182419e-05,-7.079871676384753e-05,1594225896.799802
89,8.0,2.5986433148298775e-05,3.4499865509371797e-05,-7.453173359100955e-05,1594225896.8095784
90,8.0,2.5978554964230818e-05,3.240477165329841e-05,-6.900442380988701e-05,1594225896.8193545
91,8.0,2.3023784850962093e-05,3.28696803954908e-05,-6.91648504154084e-05,1594225896.8291304
92,8.0,1.973086160257517e-05,3.225267922316981e-05,-6.09249572862374e-05,1594225896.8389065
93,8.0,1.4724608486594155e-05,3.4759427442694165e-05,-6.26959227642931e-05,1594225896.8486824
94,8.0,2.4956740316215526e-05,3.337199235524937e-05,-7.270562167333399e-05,1594225896.8584588
95,8.0,2.6956975345282025e-05,3.481843652174146e-05,-7.325475923385775e-05,1594225896.8682349
96,8.0,2.4919560176299515e-05,3.230697184753438e-05,-7.035569231014801e-05,1594225896.878011
97,8.0,2.557651917882588e-05,3.356532961044852e-05,-7.047002519202626e-05,1594225896.8877866
98,8.0,1.9833427968101483e-05,3.149324542614607e-05,-6.223765104624503e-05,1594225896.8975632
99,8.0,1.706151763699389e-05,3.452827859451392e-05,-6.296171961939354e-05,1594225896.9073393
100,8.0,1.2269564734344678e-05,3.5138465984768196e-05,-5.94637138541204e-05,1594225896.9171154
101,8.0,2.4979171367476883e-05,3.386070145591267e-05,-7.39410136672851e-05,1594225896.9268913
102,8.0,2.6983956124336597e-05,3.448054712291495e-05,-7.194013332341851e-05,1594225896.9366677
103,8.0,2.4921616557392666e-05,3.288003517197147e-05,-7.222503788428588e-05,1594225896.9464438
104,8.0,2.608923295251631e-05,3.327067617006284e-05,-6.942629778245715e-05,1594225896.95622
105,8.0,2.0597908289100385e-05,3.1802346936707476e-05,-6.479035492448746e-05,1594225896.965996
106,8.0,1.793562497154913e-05,3.381711797413696e-05,-6.20230976051049e-05,1594225896.9757721
107,8.0,1.2281455726737692e-05,3.5476695799179894e-05,-5.947789352322602e-05,1594225896.9855485
108,8.0,1.5533050970784026e-05,4.0503571392358486e-05,-6.22058765724162e-05,1594225896.9953244
109,8.0,2.540743416171293e-05,3.4581026610920295e-05,-7.490277119041815e-05,1594225897.0051005
110,8.0,2.6662310445360164e-05,3.387052743099031e-05,-7.087482949437344e-05,1594225897.0148766
111,8.0,2.5129938773821872e-05,3.373487475953267e-05,-7.38850697707724e-05,1594225897.0246527
112,8.0,2.640115731174548e-05,3.281648382343731e-05,-6.897995177420448e-05,1594225897.0344286
113,8.0,2.1587371685809723e-05,3.2296867094631445e-05,-6.724723302596817e-05,1594225897.0442052
114,8.0,1.9026371579299302e-05,3.299799124203093e-05,-6.109217216318066e-05,1594225897.053981
115,8.0,1.2980996186811022e-05,3.4981967686514716e-05,-6.088734569971595e-05,1594225897.0637572
116,8.0,1.3294511413252606e-05,4.0444606914281514e-05,-6.114250738754016e-05,1594225897.0735333
117,8.0,1.1164271463342738e-05,4.233456001951249e-05,-6.128234455031527e-05,1594225897.0833097
118,8.0,2.5802064272905453e-05,3.481819151132834e-05,-7.508116758923196e-05,1594225897.0930855
119,8.0,2.632991633448765e-05,3.363756178934211e-05,-7.072189279428901e-05,1594225897.1028614
120,8.0,2.5404891875597792e-05,3.4027164966908967e-05,-7.421992968565015e-05,1594225897.1126378
121,8.0,2.6309773322851815e-05,3.264102179504247e-05,-6.892003867126783e-05,1594225897.122414
122,8.0,2.2099188809855642e-05,3.250499004599488e-05,-6.820486759056304e-05,1594225897.13219
123,8.0,1.9379763213805603e-05,3.2688932461068296e-05,-6.092759969253636e-05,1594225897.141966
124,8.0,1.3370411638673952e-05,3.489617365326294e-05,-6.150474026486267e-05,1594225897.1517422
125,8.0,1.341490340107948e-05,3.9783669061621225e-05,-6.0555545410008395e-05,1594225897.1615186
126,8.0,1.1015887785286729e-05,4.178794446582139e-05,-5.9403508239451894e-05,1594225897.1712945
127,,,,,1594225897.1810706
128,8.0,2.6794846605537903e-05,3.526467509610059e-05,-7.51026834535212e-05,1594225897.1908467
129,8.0,2.5530245759347847e-05,3.323444886546035e-05,-7.081363331435213e-05,1594225897.2006226
130,8.0,2.6181287676445144e-05,3.463097870088555e-05,-7.453527622932756e-05,1594225897.210399
131,8.0,2.581073928075785e-05,3.234052404463979e-05,-6.911099475611549e-05,1594225897.220175
132,8.0,2.3348864740634568e-05,3.294933677986204e-05,-6.94144136216334e-05,1594225897.2299511
133,8.0,1.9757190740863138e-05,3.212967704354537e-05,-6.09977506677379e-05,1594225897.2397273
134,8.0,1.4497932056186831e-05,3.470453114908518e-05,-6.23488956759216e-05,1594225897.2495036
135,8.0,1.3423214328999274e-05,3.8455009737529356e-05,-5.978117532503555e-05,1594225897.2592795
136,8.0,1.1073600292952879e-05,4.198043555177124e-05,-6.057369175387402e-05,1594225897.2690554
137,8.0,1.3539327350455887e-05,4.308660933979293e-05,-5.828288126099675e-05,1594225897.2788315
138,8.0,2.5051253427169713e-05,3.307989006212242e-05,-7.092844809412682e-05,1594225897.2886078
139,8.0,2.6668464282564135e-05,3.489689992871343e-05,-7.454170554394894e-05,1594225897.298384
140,8.0,2.552539520931069e-05,3.227032798893185e-05,-6.938567496938406e-05,1594225897.30816
141,8.0,2.410425437563353e-05,3.317106555261836e-05,-6.975646756116314e-05,1594225897.3179364
142,8.0,1.9736765923583582e-05,3.1857021671694194e-05,-6.141370429716596e-05,1594225897.3277125
143,8.0,1.5303845752710245e-05,3.462665866078784e-05,-6.261595851705857e-05,1594225897.3374884
144,8.0,1.3241775511753374e-05,3.779524065627579e-05,-5.956614374146591e-05,1594225897.3472645
145,8.0,1.1285786093201798e-05,4.200814632080342e-05,-6.112049777667433e-05,1594225897.3570404
146,8.0,1.3300785886129497e-05,4.285387070507101e-05,-5.792761123395194e-05,1594225897.3668168
147,8.0,1.2087688874955204e-05,4.327604522269361e-05,-5.930826193831628e-05,1594225897.3765929
148,8.0,2.496017688528154e-05,3.331311787694526e-05,-7.2297893847966e-05,1594225897.386369
149,8.0,2.6925046586256544e-05,3.488571788613075e-05,-7.368678559352826e-05,1594225897.3961446
150,8.0,2.493300065405148e-05,3.2162003549106926e-05,-6.981704352530712e-05,1594225897.4059212
151,8.0,2.517995211523311e-05,3.3463503956470374e-05,-7.030178969194919e-05,1594225897.4156973
152,8.0,1.9649357892195773e-05,3.146124921246133e-05,-6.202506669626345e-05,1594225897.4254735
153,8.0,1.6606451424634168e-05,3.458646409207481e-05,-6.2877443072887e-05,1594225897.4352493
154,8.0,1.2939831566324591e-05,3.6840086670919187e-05,-5.9446960960566776e-05,1594225897.4450257
155,8.0,1.1798340586902786e-05,4.193127198247092e-05,-6.156667446142273e-05,1594225897.4548018
156,8.0,1.2711659945194705e-05,4.248870329031965e-05,-5.760212037184379e-05,1594225897.464578
157,8.0,1.2417577441241787e-05,4.337765704566809e-05,-5.937816525016963e-05,1594225897.4743538
158,8.0,1.327978987816321e-05,4.286838310357391e-05,-5.211084835243347e-05,1594225897.4841301
159,8.0,2.4945705459791528e-05,3.35073978848655e-05,-7.308225598719073e-05,1594225897.4939065
160,8.0,2.6963204951020062e-05,3.474830862952047e-05,-7.287332611742914e-05,1594225897.5036824
161,8.0,2.4913386179011184e-05,3.2450117742365665e-05,-7.089246237917225e-05,1594225897.5134585
162,8.0,2.57289149146129e-05,3.3464553592280385e-05,-7.01715189920871e-05,1594225897.5232346
163,8.0,2.0018097480598287e-05,3.152553614326632e-05,-6.286782851405286e-05,1594225897.5330107
164,8.0,1.726987120304257e-05,3.435878558563709e-05,-6.301608293236457e-05,1594225897.5427868
165,8.0,1.2654603826446481e-05,3.6273831824676546e-05,-5.943814611737934e-05,1594225897.5525632
166,8.0,1.228080689942111e-05,4.187151248722674e-05,-6.169526566137679e-05,1594225897.562339
167,8.0,1.2153554594172709e-05,4.221714502922782e-05,-5.747847712225507e-05,1594225897.5721152
168,8.0,1.2788392472229754e-05,4.357049019108952e-05,-5.9810010541570965e-05,1594225897.5818913
169,8.0,1.3516009026739887e-05,4.2990546950687364e-05,-5.298955893943473e-05,1594225897.5916677
170,8.0,1.0611791992780772e-05,4.211991505118403e-05,-5.1816875555586915e-05,1594225897.6014435
171,8.0,2.494230058565621e-05,3.361452501749477e-05,-7.342399417236424e-05,1594225897.6112196
172,8.0,2.696329740696506e-05,3.466666689926798e-05,-7.251843713264425e-05,1594225897.6209958
173,8.0,2.4899039036920228e-05,3.2595599262095454e-05,-7.13515227370813e-05,1594225897.630772
174,8.0,2.5843577684089624e-05,3.337435150565698e-05,-6.988284647215044e-05,1594225897.640548
175,8.0,2.0206618089082712e-05,3.164183517684863e-05,-6.353794126705722e-05,1594225897.650324
176,8.0,1.7494478374788254e-05,3.420257466437537e-05,-6.266877643583177e-05,1594225897.6601002
177,8.0,1.253386446560018e-05,3.6002752147663866e-05,-5.9438915162481586e-05,1594225897.6698766
178,8.0,1.2511776534675313e-05,4.1789692217744275e-05,-6.17421869964222e-05,1594225897.6796525
179,8.0,1.1896572606604296e-05,4.207514693035568e-05,-5.754719276276892e-05,1594225897.6894286
180,8.0,1.2996128380126373e-05,4.3655326031289505e-05,-6.002078628541231e-05,1594225897.6992047
181,8.0,1.3411716610163842e-05,4.290926279967208e-05,-5.309228230959395e-05,1594225897.7089806
182,8.0,1.0334223928567884e-05,4.16828491110369e-05,-5.0356666854592695e-05,1594225897.718757
183,8.0,1.137146883187635e-05,4.045439626984199e-05,-4.19377547765698e-05,1594225897.728533
184,8.0,2.494230058565621e-05,3.361452501749477e-05,-7.342399417236424e-05,1594225897.7383091
185,8.0,2.696329740696506e-05,3.466666689926798e-05,-7.251843713264425e-05,1594225897.7480853
186,8.0,2.4899039036920228e-05,3.2595599262095454e-05,-7.13515227370813e-05,1594225897.7578616
187,8.0,2.5843577684089624e-05,3.337435150565698e-05,-6.988284647215044e-05,1594225897.7676375
188,8.0,2.0206618089082712e-05,3.164183517684863e-05,-6.353794126705722e-05,1594225897.7774134
189,8.0,1.7494478374788254e-05,3.420257466437537e-05,-6.266877643583177e-05,1594225897.7871895
190,8.0,1.253386446560018e-05,3.6002752147663866e-05,-5.9438915162481586e-05,1594225897.7969658
191,8.0,1.2511776534675313e-05,4.1789692217744275e-05,-6.17421869964222e-05,1594225897.806742
192,8.0,1.1896572606604296e-05,4.207514693035568e-05,-5.754719276276892e-05,1594225897.816518
193,8.0,1.2996128380126373e-05,4.3655326031289505e-05,-6.002078628541231e-05,1594225897.8262944
194,8.0,1.3411716610163842e-05,4.290926279967208e-05,-5.309228230959395e-05,1594225897.8360705
195,8.0,1.0334223928567884e-05,4.16828491110369e-05,-5.0356666854592695e-05,1594225897.8458464
196,8.0,1.1596713384643437e-05,4.091764635249273e-05,-4.310844631659688e-05,1594225897.8556225
197,8.0,9.24750819487185e-06,4.0618552126158815e-05,-4.2643560220655224e-05,1594225897.8653984
198,8.0,2.494230058565621e-05,3.361452501749477e-05,-7.342399417236424e-05,1594225897.8751748
199,8.0,2.696329740696506e-05,3.466666689926798e-05,-7.251843713264425e-05,1594225897.8849509
200,8.0,2.4899039036920228e-05,3.2595599262095454e-05,-7.13515227370813e-05,1594225897.894727
201,8.0,2.5843577684089624e-05,3.337435150565698e-05,-6.988284647215044e-05,1594225897.9045026
202,8.0,2.0206618089082712e-05,3.164183517684863e-05,-6.353794126705722e-05,1594225897.9142792
203,8.0,1.7494478374788254e-05,3.420257466437537e-05,-6.266877643583177e-05,1594225897.9240553
204,8.0,1.253386446560018e-05,3.6002752147663866e-05,-5.9438915162481586e-05,1594225897.9338315
205,8.0,1.2511776534675313e-05,4.1789692217744275e-05,-6.17421869964222e-05,1594225897.9436073
206,8.0,1.1896572606604296e-05,4.207514693035568e-05,-5.754719276276892e-05,1594225897.9533837
207,8.0,1.2996128380126373e-05,4.3655326031289505e-05,-6.002078628541231e-05,1594225897.9631598
208,8.0,1.3411716610163842e-05,4.290926279967208e-05,-5.309228230959395e-05,1594225897.972936
209,8.0,1.0334223928567884e-05,4.16828491110369e-05,-5.0356666854592695e-05,1594225897.982712
210,8.0,1.1596713384643437e-05,4.091764635249273e-05,-4.310844631659688e-05,1594225897.9924881
211,8.0,9.161092164254587e-06,4.017763325170465e-05,-4.0546215188672424e-05,1594225898.0022645
212,8.0,1.2152883782874163e-05,4.054857159526984e-05,-3.279464633820031e-05,1594225898.0120404
213,8.0,2.4956740316215526e-05,3.337199235524937e-05,-7.270562167333399e-05,1594225898.0218165
214,8.0,2.6956975345282025e-05,3.481843652174146e-05,-7.325475923385775e-05,1594225898.0315926
215,8.0,2.4919560176299515e-05,3.230697184753438e-05,-7.035569231014801e-05,1594225898.0413687
216,8.0,2.557651917882588e-05,3.356532961044852e-05,-7.047002519202626e-05,1594225898.0511448
217,8.0,1.9833427968101483e-05,3.149324542614607e-05,-6.223765104624503e-05,1594225898.0609212
218,8.0,1.706151763699389e-05,3.452827859451392e-05,-6.296171961939354e-05,1594225898.070697
219,8.0,1.2788668266107553e-05,3.6534233122953355e-05,-5.945238263802813e-05,1594225898.0804732
220,8.0,1.2047139608692586e-05,4.1896204482470913e-05,-6.1668597091786e-05,1594225898.0902493
221,8.0,1.2431252378021022e-05,4.2351486745379504e-05,-5.752109779088827e-05,1594225898.1000257
222,8.0,1.258394840419646e-05,4.3468325147941745e-05,-5.957103475016963e-05,1594225898.1098015
223,8.0,1.3568062248246577e-05,4.308366815221309e-05,-5.284533134521664e-05,1594225898.1195776
224,8.0,9.943422087337984e-06,4.1297359161388945e-05,-4.934349796683674e-05,1594225898.1293538
225,8.0,1.1637595980300302e-05,4.114294368366853e-05,-4.341924809348808e-05,1594225898.13913
226,8.0,9.106983823181922e-06,3.996049003983963e-05,-3.941034238016444e-05,1594225898.148906
227,8.0,1.2851200129856222e-05,4.1240204222807446e-05,-3.322796302664182e-05,1594225898.158682
228,8.0,1.5912207324618356e-05,4.0099633884144776e-05,-3.015062634759752e-05,1594225898.1684582
229,8.0,2.496017688528154e-05,3.331311787694526e-05,-7.2297893847966e-05,1594225898.1782346
230,8.0,2.6925046586256544e-05,3.488571788613075e-05,-7.368678559352826e-05,1594225898.1880105
231,8.0,2.493300065405148e-05,3.2162003549106926e-05,-6.981704352530712e-05,1594225898.1977866
232,8.0,2.517995211523311e-05,3.3463503956470374e-05,-7.030178969194919e-05,1594225898.2075627
233,8.0,1.9649357892195773e-05,3.146124921246133e-05,-6.202506669626345e-05,1594225898.2173386
234,8.0,1.6606451424634168e-05,3.458646409207481e-05,-6.2877443072887e-05,1594225898.2271152
235,8.0,1.2939831566324591e-05,3.6840086670919187e-05,-5.9446960960566776e-05,1594225898.236891
236,8.0,1.1798340586902786e-05,4.193127198247092e-05,-6.156667446142273e-05,1594225898.2466671
237,8.0,1.2711659945194705e-05,4.248870329031965e-05,-5.760212037184379e-05,1594225898.2564433
238,8.0,1.2417577441241787e-05,4.337765704566809e-05,-5.937816525016963e-05,1594225898.2662196
239,8.0,1.363764502060826e-05,4.315187698100222e-05,-5.275668174932047e-05,1594225898.2759955
240,8.0,9.79871876322758e-06,4.1074433102397154e-05,-4.8628757807746875e-05,1594225898.2857714
241,8.0,1.1652990063068916e-05,4.123507254920034e-05,-4.359385798341173e-05,1594225898.2955475
242,8.0,9.098326371610291e-06,3.985843097894716e-05,-3.8724280246651945e-05,1594225898.3053238
243,8.0,1.3023602289015176e-05,4.1365876318636946e-05,-3.3368138975721024e-05,1594225898.3151
244,8.0,1.682302481519629e-05,3.991450904079482e-05,-2.827482439767321e-05,1594225898.324876
245,8.0,2.2886608790441393e-05,4.116742349456161e-05,-2.6257360300362993e-05,1594225898.3346524
246,8.0,2.267493797112927e-05,3.9052671854638395e-05,-2.5959670537456353e-05,1594225898.3444285
247,8.0,2.65070084525715e-05,3.515716208448515e-05,-7.513617211542258e-05,1594225898.3542044
248,8.0,2.5770276296890625e-05,3.332242670182419e-05,-7.079871676384753e-05,1594225898.3639805
249,8.0,2.5986433148298775e-05,3.4499865509371797e-05,-7.453173359100955e-05,1594225898.3737564
250,8.0,2.5978554964230818e-05,3.240477165329841e-05,-6.900442380988701e-05,1594225898.3835328
251,8.0,2.3023784850962093e-05,3.28696803954908e-05,-6.91648504154084e-05,1594225898.3933089
252,8.0,1.973086160257517e-05,3.225267922316981e-05,-6.09249572862374e-05,1594225898.403085
253,8.0,1.4155948406540211e-05,3.476002826740701e-05,-6.21960840494516e-05,1594225898.4128606
254,8.0,1.3453431021730634e-05,3.879361631218886e-05,-5.99239242471532e-05,1594225898.4226372
255,8.0,1.100346579295288e-05,4.1954612866796055e-05,-6.030130753501288e-05,1594225898.4324133
256,8.0,1.3564220553168139e-05,4.333335133330223e-05,-5.857244983982706e-05,1594225898.4421895
257,8.0,1.2007090156474014e-05,4.275066622708735e-05,-5.7096234032906705e-05,1594225898.4519653
258,8.0,1.3314542908234877e-05,4.3350315340367625e-05,-5.289596348576922e-05,1594225898.4617414
259,8.0,9.672551107890278e-06,4.035699608712664e-05,-4.506459604912731e-05,1594225898.4715178
260,8.0,1.1124347799341521e-05,4.1388385139781765e-05,-4.4726577626129604e-05,1594225898.481294
261,8.0,9.239383556652145e-06,3.948227370176277e-05,-3.486287102975989e-05,1594225898.49107
262,8.0,1.4081465258358717e-05,4.1751276456281425e-05,-3.373178324941795e-05,1594225898.5008461
263,8.0,1.882962074489277e-05,3.9708773501505285e-05,-2.5459391949916704e-05,1594225898.5106225
264,8.0,2.298606628291171e-05,4.0910716425298785e-05,-2.7091606883452247e-05,1594225898.5203984
265,8.0,2.575702950834126e-05,3.905758631589014e-05,-2.028442692669873e-05,1594225898.5301745
266,8.0,2.8724261565622143e-05,4.060952420540816e-05,-2.3064888675391943e-05,1594225898.5399506
267,8.0,2.5802064272905453e-05,3.481819151132834e-05,-7.508116758923196e-05,1594225898.5497267
268,8.0,2.632991633448765e-05,3.363756178934211e-05,-7.072189279428901e-05,1594225898.5595028
269,8.0,2.5404891875597792e-05,3.4027164966908967e-05,-7.421992968565015e-05,1594225898.569279
270,8.0,2.6309773322851815e-05,3.264102179504247e-05,-6.892003867126783e-05,1594225898.579055
271,8.0,2.2099188809855642e-05,3.250499004599488e-05,-6.820486759056304e-05,1594225898.5888312
272,8.0,1.9379763213805603e-05,3.2688932461068296e-05,-6.092759969253636e-05,1594225898.5986073
273,8.0,1.3370411638673952e-05,3.489617365326294e-05,-6.150474026486267e-05,1594225898.6083837
274,8.0,1.341490340107948e-05,3.9783669061621225e-05,-6.0555545410008395e-05,1594225898.6181595
275,8.0,1.1015887785286729e-05,4.178794446582139e-05,-5.9403508239451894e-05,1594225898.6279356
276,8.0,1.370430196620451e-05,4.379044544609455e-05,-5.9354248253283275e-05,1594225898.6377118
277,8.0,1.1974968778760412e-05,4.2438574987532775e-05,-5.5526189916663745e-05,1594225898.647488
278,8.0,1.3072279133611444e-05,4.316300048111072e-05,-5.3267499228679375e-05,1594225898.657264
279,8.0,1.009778633174566e-05,4.033105972164152e-05,-4.38244909789116e-05,1594225898.66704
