id,amplitude,label,time [s]
546,-54.75,8.0,1594227004.3172061
547,-17.62,8.0,1594227004.326982
548,18.54,8.0,1594227004.336758
549,7.24,8.0,1594227004.3465345
550,2.35,8.0,1594227004.3563106
551,23.63,8.0,1594227004.3660865
552,12.22,8.0,1594227004.3758626
553,15.62,8.0,1594227004.3856387
554,-2.01,8.0,1594227004.3954148
555,-28.35,8.0,1594227004.405191
556,-38.25,8.0,1594227004.414967
557,-64.44,8.0,1594227004.4247432
558,-56.26,8.0,1594227004.4345193
559,7.97,8.0,1594227004.4442954
560,24.92,8.0,1594227004.4540715
561,20.81,8.0,1594227004.4638474
562,0.86,8.0,1594227004.4736238
563,-5.03,8.0,1594227004.4834
564,-34.93,8.0,1594227004.493176
565,-17.21,8.0,1594227004.5029519
566,-10.28,8.0,1594227004.5127282
567,-18.09,8.0,1594227004.5225046
568,-14.34,8.0,1594227004.5322804
569,-15.15,8.0,1594227004.5420566
570,-8.14,8.0,1594227004.551833
571,-1.17,8.0,1594227004.5616088
572,-5.95,8.0,1594227004.571385
573,7.81,8.0,1594227004.581161
574,25.4,8.0,1594227004.5909376
575,23.04,8.0,1594227004.6007133
576,23.22,8.0,1594227004.6104894
577,12.57,8.0,1594227004.6202655
578,11.54,8.0,1594227004.6300414
579,11.11,8.0,1594227004.6398175
580,5.42,8.0,1594227004.6495938
581,-2.7,8.0,1594227004.65937
582,-2.19,8.0,1594227004.669146
583,-10.01,8.0,1594227004.6789222
584,3.9,8.0,1594227004.6886985
585,30.15,8.0,1594227004.6984744
586,19.36,8.0,1594227004.7082505
587,-2.85,8.0,1594227004.7180266
588,-15.2,8.0,1594227004.7278028
589,-3.95,8.0,1594227004.7375786
590,38.68,8.0,1594227004.747355
591,4.13,8.0,1594227004.757131
592,30.98,8.0,1594227004.7669072
593,-46.25,8.0,1594227004.776683
594,-75.3,8.0,1594227004.7864597
595,-27.09,8.0,1594227004.7962356
596,33.75,8.0,1594227004.8060114
597,17.62,8.0,1594227004.8157878
598,-4.65,8.0,1594227004.8255641
599,-40.7,8.0,1594227004.83534
600,-48.72,8.0,1594227004.845116
601,-25.07,8.0,1594227004.8548925
602,27.98,8.0,1594227004.8646686
603,58.84,8.0,1594227004.8744445
604,14.0,8.0,1594227004.8842206
605,-24.98,8.0,1594227004.8939967
606,-32.16,8.0,1594227004.9037724
607,-16.55,8.0,1594227004.913549
608,15.22,8.0,1594227004.923325
609,14.53,8.0,1594227004.9331012
610,-6.76,8.0,1594227004.9428773
611,-23.66,8.0,1594227004.9526534
612,-15.71,8.0,1594227004.9624295
613,12.92,8.0,1594227004.9722054
614,24.4,8.0,1594227004.9819818
615,23.17,8.0,1594227004.991758
616,-2.69,8.0,1594227005.001534
617,-21.93,8.0,1594227005.0113099
618,28.6,8.0,1594227005.0210862
619,-0.32,8.0,1594227005.0308626
620,-0.31,8.0,1594227005.0406384
621,-9.12,8.0,1594227005.0504146
622,-21.8,8.0,1594227005.060191
623,-29.41,8.0,1594227005.0699668
624,-49.38,8.0,1594227005.079743
625,-19.06,8.0,1594227005.089519
626,10.96,8.0,1594227005.0992956
627,31.17,8.0,1594227005.1090713
628,20.27,8.0,1594227005.1188474
629,-3.86,8.0,1594227005.1286235
630,3.83,8.0,1594227005.1383994
631,11.08,8.0,1594227005.1481755
632,-14.45,8.0,1594227005.1579518
633,45.54,8.0,1594227005.167728
634,21.87,8.0,1594227005.1775038
635,-2.28,8.0,1594227005.1872802
636,-21.63,8.0,1594227005.1970565
637,-32.03,8.0,1594227005.2068324
638,-0.41,8.0,1594227005.2166085
639,41.85,8.0,1594227005.2263846
640,38.72,8.0,1594227005.2361608
641,22.94,8.0,1594227005.2459366
642,-27.98,8.0,1594227005.255713
643,-33.23,8.0,1594227005.265489
644,-31.9,8.0,1594227005.2752652
645,-10.12,8.0,1594227005.285041
646,6.06,8.0,1594227005.2948177
647,-4.41,8.0,1594227005.3045936
648,-14.36,8.0,1594227005.3143694
649,4.71,8.0,1594227005.3241458
650,31.16,8.0,1594227005.3339221
651,42.27,8.0,1594227005.343698
652,-1128.76,8.0,1594227005.3534741
653,972.62,8.0,1594227005.3632505
654,63.94,8.0,1594227005.3730266
655,-83.34,8.0,1594227005.3828025
656,-87.01,8.0,1594227005.3925786
657,-287.11,8.0,1594227005.4023547
658,254.88,8.0,1594227005.4121304
659,5.38,8.0,1594227005.421907
660,0.61,8.0,1594227005.431683
661,-25.95,8.0,1594227005.4414592
662,-671.19,8.0,1594227005.451235
663,541.28,8.0,1594227005.4610114
664,-19.0,8.0,1594227005.4707875
665,17.91,8.0,1594227005.4805634
666,26.2,8.0,1594227005.4903398
667,2.66,8.0,1594227005.500116
668,-9.41,8.0,1594227005.509892
669,-23.74,8.0,1594227005.5196679
670,-17.09,8.0,1594227005.5294442
671,7.21,8.0,1594227005.5392206
672,23.28,8.0,1594227005.5489964
673,15.04,8.0,1594227005.5587726
674,-15.18,8.0,1594227005.568549
675,-21.63,8.0,1594227005.5783248
676,-21.84,8.0,1594227005.588101
677,0.01,8.0,1594227005.597877
678,51.52,8.0,1594227005.6076536
679,41.64,8.0,1594227005.6174293
680,-35.68,8.0,1594227005.6272054
681,-23.31,8.0,1594227005.6369815
682,6.04,8.0,1594227005.6467574
683,40.25,8.0,1594227005.6565335
684,-32.53,8.0,1594227005.6663098
685,54.72,8.0,1594227005.676086
686,112.87,8.0,1594227005.6858618
687,-93.7,8.0,1594227005.6956382
688,-110.36,8.0,1594227005.7054145
689,61.22,8.0,1594227005.7151904
690,-10.64,8.0,1594227005.7249663
691,83.29,8.0,1594227005.7347426
692,-306.59,8.0,1594227005.7445188
693,240.07,8.0,1594227005.7542946
694,55.7,8.0,1594227005.764071
695,-49.11,8.0,1594227005.773847
696,18.1,8.0,1594227005.7836232
697,-26.87,8.0,1594227005.7933993
698,-25.13,8.0,1594227005.8031757
699,30.92,8.0,1594227005.8129516
700,39.63,8.0,1594227005.8227274
701,-17.83,8.0,1594227005.8325038
702,-27.62,8.0,1594227005.8422801
703,-21.46,8.0,1594227005.852056
704,-9.15,8.0,1594227005.8618321
705,11.21,8.0,1594227005.8716085
706,1.81,8.0,1594227005.8813846
707,-5.09,8.0,1594227005.8911605
708,0.54,8.0,1594227005.9009366
709,24.1,8.0,1594227005.9107127
710,-9.65,8.0,1594227005.9204884
711,-13.88,8.0,1594227005.930265
712,-18.17,8.0,1594227005.940041
713,0.62,8.0,1594227005.9498172
714,-6.3,8.0,1594227005.959593
715,20.19,8.0,1594227005.9693696
716,-7.12,8.0,1594227005.9791455
717,-28.95,8.0,1594227005.9889214
718,-13.42,8.0,1594227005.9986978
719,13.42,8.0,1594227006.008474
720,32.18,8.0,1594227006.01825
721,40.45,8.0,1594227006.0280259
722,2.18,8.0,1594227006.0378025
723,-23.3,8.0,1594227006.0475786
