id;label;magnetic field x-axis [T];magnetic field y-axis [T];magnetic field z-axis [T];time [s]
23;8.0;0.0002012129703690448;8,05E+10;-0.0006525673137412017;15.942.287.771.108.600
24;8.0;0.00019998725730900952;7,97E+10;-0.0006531897595938502;15.942.287.771.206.300
25;8.0;0.0002028415582926248;8,21E+10;-0.0006570014618350066;1.594.228.777.130.410
26;8.0;0.00019948125270092482;8,01E+09;-0.0006556314299645685;1.594.228.777.140.190
27;8.0;0.00020164810829641916;8,12E+10;-0.0006545780253338178;15.942.287.771.499.600
28;8.0;0.00020062010963641173;8,01E+09;-0.0006531493414549379;1.594.228.777.159.740
29;8.0;0.0002005934099410327;8,20E+10;-0.0006574036075376469;15.942.287.771.695.100
30;8.0;0.00019947927146740362;7,98E+10;-0.0006545024836105992;15.942.287.771.792.900
31;8.0;0.00020120477985109645;8,16E+10;-0.0006563243288546667;15.942.287.771.890.700
32;8.0;0.00020106578387017577;8,05E+10;-0.0006534397636053674;15.942.287.771.988.400
33;8.0;0.00019946738892135722;8,13E+10;-0.0006574138722537658;15.942.287.772.086.200
34;8.0;0.0001995088506854768;7,95E+10;-0.000653264003900206;15.942.287.772.184
35;8.0;0.00020085882204572584;8,16E+10;-0.0006572604882865859;15.942.287.772.281.700
36;8.0;0.0001994729293751556;8,00E+09;-0.0006559907000000001;15.942.287.772.379.500
37;8.0;0.00019969814161766193;8,05E+10;-0.0006564737679341537;15.942.287.772.477.200
38;8.0;0.000201204951857243;8,10E+10;-0.0006542382952305184;15.942.287.772.575.000
39;8.0;0.00019920724542181866;8,03E+10;-0.0006560005902269549;15.942.287.772.672.800
40;8.0;0.00020062010963641173;8,01E+09;-0.0006531493414549379;1.594.228.777.277.050
41;8.0;0.00019979384339033397;8,10E+10;-0.0006568787220996997;15.942.287.772.868.300
42;8.0;0.00019914901173150056;7,96E+09;-0.0006509024525581888;1.594.228.777.296.600
43;8.0;0.00019946821711962895;8,00E+10;-0.0006553106286490142;1.594.228.777.306.380
44;8.0;0.0002011729402589389;8,14E+10;-0.0006555616458954192;15.942.287.773.161.600
45;8.0;0.00019974065787524317;8,01E+10;-0.0006537208218245817;15.942.287.773.259.300
46;8.0;0.00020391506076038578;8,15E+10;-0.0006571011671513353;15.942.287.773.357.100
47;8.0;0.000199777484218211;8,06E+09;-0.0006567109778758332;15.942.287.773.454.800
48;8.0;0.0002012158933635011;8,09E+10;-0.0006539870127072834;15.942.287.773.552.600
49;8.0;0.00019922731948822888;8,03E+10;-0.0006552167332317447;15.942.287.773.650.400
50;8.0;0.000201880754218456;8,15E+10;-0.0006555259165287002;15.942.287.773.748.100
51;8.0;0.00019974467787858686;7,96E+10;-0.0006532244073841587;1.594.228.777.384.590
52;8.0;0.00020059349531367093;8,14E+09;-0.0006572165588202177;15.942.287.773.943.600
53;8.0;0.00020073186022637307;8,06E+10;-0.0006538292376359289;15.942.287.774.041.400
54;8.0;0.00019944701319471702;8,12E+09;-0.0006570456494810159;15.942.287.774.139.200
55;8.0;0.00019947927146740362;7,98E+10;-0.0006545024836105992;15.942.287.774.236.900
56;8.0;0.0002011004290487628;8,16E+10;-0.0006563382517766401;15.942.287.774.334.700
57;8.0;0.00020023919736951177;8,02E+10;-0.0006537309245117945;1.594.228.777.443.250
58;8.0;0.00019965033670676645;8,08E+10;-0.0006566944727728449;15.942.287.774.530.200
59;8.0;0.00020094466753406317;8,04E+10;-0.0006533280556164439;1.594.228.777.462.800
60;8.0;0.00019945613859357123;8,07E+10;-0.0006565070922230638;1.594.228.777.472.570
61;8.0;0.00020087092470900646;8,11E+10;-0.0006547575419104985;1.594.228.777.482.350
62;8.0;0.00019909743481414595;7,97E+10;-0.0006545107256860273;15.942.287.774.921.300
63;8.0;0.00020020080097167924;7,98E+10;-0.0006531518022257073;1.594.228.777.501.900
64;8.0;0.00020015259482362475;8,12E+10;-0.0006571228393498086;15.942.287.775.116.800
65;8.0;0.00020076509924032325;8,08E+10;-0.0006540130583936555;15.942.287.775.214.500
66;8.0;0.00019916082672691133;8,00E+10;-0.0006545366177958202;15.942.287.775.312.300
67;8.0;0.0002026481301632318;8,13E+10;-0.0006548849055622019;15.942.287.775.410.100
68;8.0;0.00019954323736305328;8,02E+09;-0.0006559461833693345;15.942.287.775.507.800
69;8.0;0.00020118460300784136;8,13E+09;-0.0006548205143376512;1.594.228.777.560.560
70;8.0;0.00019946264384707846;8,01E+10;-0.0006538044980943861;15.942.287.775.703.400
71;8.0;0.00020054639463612604;8,11E+10;-0.0006569752839689809;15.942.287.775.801.100
72;8.0;0.00020074515226362126;8,07E+10;-0.0006540319089456489;15.942.287.775.898.900
73;8.0;0.00019970561025945614;8,20E+10;-0.0006575697734200199;15.942.287.775.996.600
74;8.0;0.00019969814161766193;8,05E+10;-0.0006564737679341537;15.942.287.776.094.400
75;8.0;0.000201204951857243;8,10E+10;-0.0006542382952305184;15.942.287.776.192.200
76;8.0;0.00019922748634601176;8,01E+10;-0.0006548112144381271;15.942.287.776.289.900
77;8.0;0.00020086140066741284;8,13E+10;-0.00065655094000703;1.594.228.777.638.770
78;8.0;0.0002005708986912747;8,04E+10;-0.000653802060706556;1.594.228.777.648.540
79;8.0;0.00019983130536091882;8,11E+10;-0.000657540323089666;15.942.287.776.583.200
80;8.0;0.00019998725730900952;7,97E+10;-0.0006531897595938502;1.594.228.777.668.100
81;8.0;0.0002003799447419158;8,13E+10;-0.0006571668838202177;15.942.287.776.778.700
82;8.0;0.000200755830197372;8,07E+10;-0.0006539137248195335;15.942.287.776.876.500
83;8.0;0.00019916743847466777;8,01E+10;-0.0006549058359730251;15.942.287.776.974.200
84;8.0;0.000201057652420942;8,15E+10;-0.0006565556131748212;15.942.287.777.072.000
85;8.0;0.00019960733349548286;7,98E+10;-0.000654094475816662;15.942.287.777.169.800
86;8.0;0.0001995088506854768;7,95E+10;-0.000653264003900206;1.594.228.777.726.750
87;8.0;0.00020085882204572584;8,16E+10;-0.0006572604882865859;15.942.287.777.365.300
88;8.0;0.000200686054147959;8,05E+09;-0.0006537541170132994;15.942.287.777.463.100
89;8.0;0.00019922707796105887;8,03E+10;-0.0006555789444879109;15.942.287.777.560.800
90;8.0;0.0002010161156739969;8,14E+09;-0.0006557626135423306;15.942.287.777.658.600
91;8.0;0.00020044526417569726;8,00E+10;-0.0006538101283620754;15.942.287.777.756.300
92;8.0;0.0002042308183755824;8,09E+10;-0.000658150345813615;1.594.228.777.785.410
93;8.0;0.00019959632422144057;8,04E+09;-0.000656219892477005;15.942.287.777.951.900
94;8.0;0.00020117063051577956;8,12E+10;-0.0006544979841113779;1.594.228.777.804.960
95;8.0;0.00019921511421049223;8,00E+10;-0.0006543126099720259;1.594.228.777.814.740
96;8.0;0.0002005962718979402;8,12E+08;-0.0006570033381443484;15.942.287.778.245.100
97;8.0;0.00020068078682885862;8,05E+10;-0.0006538927442767488;15.942.287.778.342.900
98;8.0;0.00019969576796477042;8,06E+10;-0.0006559880124380482;15.942.287.778.440.700
99;8.0;0.000202659118898529;8,05E+10;-0.0006562460610581639;15.942.287.778.538.400
100;8.0;0.00020178119851732118;7,98E+10;-0.0006597421657613907;15.942.287.778.636.200
101;8.0;0.00019969814161766193;8,05E+10;-0.0006564737679341537;15.942.287.778.733.900
102;8.0;0.000201204951857243;8,10E+10;-0.0006542382952305184;15.942.287.778.831.700
103;8.0;0.00019922748634601176;8,01E+10;-0.0006548112144381271;1.594.228.777.892.950
104;8.0;0.00020086140066741284;8,13E+10;-0.00065655094000703;15.942.287.779.027.200
105;8.0;0.0002005708986912747;8,04E+10;-0.000653802060706556;15.942.287.779.125.000
106;8.0;0.00019975677578917603;8,07E+10;-0.0006563380453238288;15.942.287.779.222.800
107;8.0;0.00020255363547416532;8,04E+10;-0.000655825449809663;15.942.287.779.320.500
108;8.0;0.0002014010968139621;7,99E+10;-0.0006586289073327492;15.942.287.779.418.300
109;8.0;0.0002004396749807038;8,00E+10;-0.0006531374045128651;1.594.228.777.951.600
110;8.0;0.00019996937075412595;8,11E+10;-0.0006570332826313568;15.942.287.779.613.800
111;8.0;0.00020079741932609957;8,09E+10;-0.0006541725401346943;1.594.228.777.971.160
112;8.0;0.00019914347312471252;7,99E+10;-0.0006541141313132704;1.594.228.777.980.930
113;8.0;0.00020112096515508275;8,15E+10;-0.0006574670728973024;15.942.287.779.907.100
114;8.0;0.00020138455360558274;8,02E+10;-0.0006539549859696912;15.942.287.780.004.800
115;8.0;0.0002017805450953435;8,00E+10;-0.0006588667610908958;15.942.287.780.102.600
116;8.0;0.0002028497068925134;8,31E+09;-0.000658513270292519;15.942.287.780.200.400
117;8.0;0.00020020080097167924;7,98E+10;-0.0006531518022257073;15.942.287.780.298.100
118;8.0;0.00020015259482362475;8,12E+10;-0.0006571228393498086;15.942.287.780.395.900
119;8.0;0.00020076509924032325;8,08E+10;-0.0006540130583936555;15.942.287.780.493.600
120;8.0;0.00019916082672691133;8,00E+10;-0.0006545366177958202;15.942.287.780.591.400
121;8.0;0.0002010981213665663;8,15E+10;-0.0006569845245842489;1.594.228.778.068.920
122;8.0;0.00020118275132323775;8,01E+10;-0.0006539112321802744;15.942.287.780.786.900
123;8.0;0.000201920271727446;8,00E+10;-0.0006589111938513703;15.942.287.780.884.700
124;8.0;0.0002028317904575182;8,36E+10;-0.0006591052757961094;15.942.287.780.982.500
125;8.0;0.00020271265451448614;8,46E+10;-0.0006610985440867797;15.942.287.781.080.200
126;8.0;0.00019947927146740362;7,98E+10;-0.0006545024836105992;15.942.287.781.178.000
127;8.0;0.0002011004290487628;8,16E+10;-0.0006563382517766401;15.942.287.781.275.700
128;8.0;0.00020023919736951177;8,02E+10;-0.0006537309245117945;15.942.287.781.373.500
129;8.0;0.00019957110224242246;8,06E+10;-0.0006563959659080176;1.594.228.778.147.130
130;8.0;0.00020091472280939896;8,11E+10;-0.0006548619940024196;1.594.228.778.156.900
131;8.0;0.00019967983499221821;8,00E+10;-0.0006538701690233034;15.942.287.781.666.800
132;8.0;0.00020291762958425078;8,05E+10;-0.000658597427059767;1.594.228.778.176.450
133;8.0;0.00020222226890699715;8,19E+10;-0.0006581632678366549;15.942.287.781.862.300
134;8.0;0.00020343268473026476;8,44E+10;-0.0006602975923300871;15.942.287.781.960.100
135;8.0;0.0002082129377135707;8,12E+10;-0.0006522676468709711;15.942.287.782.057.800
136;8.0;0.00019947927146740362;7,98E+10;-0.0006545024836105992;15.942.287.782.155.600
137;8.0;0.0002011004290487628;8,16E+10;-0.0006563382517766401;15.942.287.782.253.400
138;8.0;0.00020023919736951177;8,02E+10;-0.0006537309245117945;1.594.228.778.235.110
139;8.0;0.00019957110224242246;8,06E+10;-0.0006563959659080176;1.594.228.778.244.890
140;8.0;0.00020091472280939896;8,11E+10;-0.0006548619940024196;15.942.287.782.546.600
141;8.0;0.00019967983499221821;8,00E+10;-0.0006538701690233034;15.942.287.782.644.400
142;8.0;0.00020291762958425078;8,05E+10;-0.000658597427059767;15.942.287.782.742.200
143;8.0;0.00020222226890699715;8,19E+10;-0.0006581632678366549;15.942.287.782.839.900
144;8.0;0.00020343268473026476;8,44E+10;-0.0006602975923300871;15.942.287.782.937.700
145;8.0;0.0002122875620813506;8,11E+10;-0.0006556443128219739;15.942.287.783.035.400
146;8.0;0.00021360686356570433;8,00E+10;-0.0006596496745502869;1.594.228.778.313.320
147;8.0;0.00019954323736305328;8,02E+09;-0.0006559461833693345;1.594.228.778.323.100
148;8.0;0.00020118460300784136;8,13E+09;-0.0006548205143376512;15.942.287.783.328.700
149;8.0;0.00019946264384707846;8,01E+10;-0.0006538044980943861;15.942.287.783.426.500
150;8.0;0.00020054639463612604;8,11E+10;-0.0006569752839689809;15.942.287.783.524.200
151;8.0;0.00020074515226362126;8,07E+10;-0.0006540319089456489;15.942.287.783.622.000
152;8.0;0.00019967473163960093;8,04E+10;-0.0006556402334185721;15.942.287.783.719.800
153;8.0;0.00020274965050869252;8,05E+10;-0.000656715251283293;15.942.287.783.817.500
154;8.0;0.0002014434683633432;8,07E+10;-0.0006578246417049275;1.594.228.778.391.530
155;8.0;0.00020339117177165504;8,50E+10;-0.000661124053195962;159.422.877.840.131
156;8.0;0.00021049268050033374;8,14E+09;-0.0006552703256737751;15.942.287.784.110.800
157;8.0;0.00021471598563235707;7,86E+10;-0.0006588415903308422;15.942.287.784.208.600
158;8.0;0.00021651928460813367;7,50E+10;-0.000651806056870647;15.942.287.784.306.300
159;8.0;0.00019948125270092482;8,01E+09;-0.0006556314299645685;15.942.287.784.404.100
160;8.0;0.00020117914223739792;8,13E+10;-0.0006551609627743801;15.942.287.784.501.900
161;8.0;0.00019948718061284956;8,01E+10;-0.0006537418668088364;1.594.228.778.459.960
162;8.0;0.00020030371104540987;8,10E+10;-0.0006568857877583156;15.942.287.784.697.400
163;8.0;0.0002007950073148535;8,08E+10;-0.00065420339165436;1.594.228.778.479.510
164;8.0;0.00019970344125897136;8,03E+10;-0.0006552485010837938;1.594.228.778.489.290
165;8.0;0.0002028489980772233;8,05E+10;-0.0006572528670805671;15.942.287.784.990.700
166;8.0;0.0002016540270371893;8,10E+10;-0.0006579402781905109;15.942.287.785.088.400
167;8.0;0.00020332427674728785;8,49E+10;-0.000660966044709998;15.942.287.785.186.200
168;8.0;0.0002109962928268184;8,13E+09;-0.0006552831885025149;15.942.287.785.283.900
169;8.0;0.00021476295223658336;7,83E+10;-0.0006586111269069465;15.942.287.785.381.700
170;8.0;0.00021896394089932704;7,51E+10;-0.000652893595405606;15.942.287.785.479.500
171;8.0;0.0002172962733700333;7,28E+10;-0.0006521196091330552;15.942.287.785.577.200
172;8.0;0.00019959632422144057;8,04E+09;-0.000656219892477005;1.594.228.778.567.500
173;8.0;0.00020117063051577956;8,12E+10;-0.0006544979841113779;159.422.877.857.728
174;8.0;0.00019921511421049223;8,00E+10;-0.0006543126099720259;15.942.287.785.870.500
175;8.0;0.0002005962718979402;8,12E+08;-0.0006570033381443484;15.942.287.785.968.300
176;8.0;0.00020068078682885862;8,05E+10;-0.0006538927442767488;15.942.287.786.066.000
177;8.0;0.00019969576796477042;8,06E+10;-0.0006559880124380482;15.942.287.786.163.800
178;8.0;0.000202659118898529;8,05E+10;-0.0006562460610581639;15.942.287.786.261.600
179;8.0;0.00020126964283032333;8,05E+08;-0.0006577309015542729;15.942.287.786.359.300
180;8.0;0.0002034724424023614;8,51E+10;-0.0006612767511592351;15.942.287.786.457.100
181;8.0;0.00020995812088142572;8,15E+10;-0.0006552267324105947;1.594.228.778.655.480
182;8.0;0.00021467852891260712;7,88E+09;-0.0006589808809749453;1.594.228.778.665.260
183;8.0;0.0002187785832385224;7,53E+10;-0.0006530145282233701;15.942.287.786.750.400
184;8.0;0.00021704830190489495;7,18E+10;-0.0006488909654547707;1.594.228.778.684.810
185;8.0;0.00021603169470061652;7,18E+10;-0.0006417668763943574;15.942.287.786.945.900
186;8.0;0.00019948125270092482;8,01E+09;-0.0006556314299645685;15.942.287.787.043.600
187;8.0;0.00020117914223739792;8,13E+10;-0.0006551609627743801;15.942.287.787.141.400
188;8.0;0.00019948718061284956;8,01E+10;-0.0006537418668088364;15.942.287.787.239.200
189;8.0;0.00020030371104540987;8,10E+10;-0.0006568857877583156;15.942.287.787.336.900
190;8.0;0.0002007950073148535;8,08E+10;-0.00065420339165436;1.594.228.778.743.470
191;8.0;0.00019970344125897136;8,03E+10;-0.0006552485010837938;159.422.877.875.325
192;8.0;0.0002028489980772233;8,05E+10;-0.0006572528670805671;15.942.287.787.630.200
193;8.0;0.0002016540270371893;8,10E+10;-0.0006579402781905109;15.942.287.787.728.000
194;8.0;0.00020332427674728785;8,49E+10;-0.000660966044709998;15.942.287.787.825.700
195;8.0;0.0002109962928268184;8,13E+09;-0.0006552831885025149;15.942.287.787.923.500
196;8.0;0.00021476295223658336;7,83E+10;-0.0006586111269069465;15.942.287.788.021.300
197;8.0;0.00021896394089932704;7,51E+10;-0.000652893595405606;15.942.287.788.119.000
198;8.0;0.00021685212620422526;7,17E+10;-0.0006478848201003382;1.594.228.778.821.680
199;8.0;0.0002169043075616814;7,32E+10;-0.0006451447543445383;1.594.228.778.831.450
200;8.0;0.00021456412344599544;7,13E+10;-0.0006436691984120582;15.942.287.788.412.300
201;8.0;0.00019948125270092482;8,01E+09;-0.0006556314299645685;15.942.287.788.510.100
202;8.0;0.00020117914223739792;8,13E+10;-0.0006551609627743801;15.942.287.788.607.800
203;8.0;0.00019948718061284956;8,01E+10;-0.0006537418668088364;15.942.287.788.705.600
204;8.0;0.00020030371104540987;8,10E+10;-0.0006568857877583156;15.942.287.788.803.300
205;8.0;0.0002007950073148535;8,08E+10;-0.00065420339165436;15.942.287.788.901.100
206;8.0;0.00019970344125897136;8,03E+10;-0.0006552485010837938;1.594.228.778.899.890
207;8.0;0.0002028489980772233;8,05E+10;-0.0006572528670805671;1.594.228.778.909.660
208;8.0;0.0002016540270371893;8,10E+10;-0.0006579402781905109;15.942.287.789.194.400
209;8.0;0.00020332427674728785;8,49E+10;-0.000660966044709998;15.942.287.789.292.200
210;8.0;0.0002109962928268184;8,13E+09;-0.0006552831885025149;15.942.287.789.389.900
211;8.0;0.00021476295223658336;7,83E+10;-0.0006586111269069465;15.942.287.789.487.700
212;8.0;0.00021896394089932704;7,51E+10;-0.000652893595405606;15.942.287.789.585.400
213;8.0;0.00021685212620422526;7,17E+10;-0.0006478848201003382;1.594.228.778.968.320
214;8.0;0.0002169043075616814;7,32E+10;-0.0006451447543445383;15.942.287.789.781.000
215;8.0;0.00021544504344822918;7,09E+10;-0.0006398441982114948;1.594.228.778.987.870
216;8.0;0.00021897413176233345;7,24E+10;-0.0006437002209826814;1.594.228.778.997.650
217;8.0;0.00019947927146740362;7,98E+10;-0.0006545024836105992;15.942.287.790.074.200
218;8.0;0.0002011004290487628;8,16E+10;-0.0006563382517766401;15.942.287.790.172.000
219;8.0;0.00020023919736951177;8,02E+10;-0.0006537309245117945;15.942.287.790.269.800
220;8.0;0.00019957110224242246;8,06E+10;-0.0006563959659080176;15.942.287.790.367.500
221;8.0;0.00020091472280939896;8,11E+10;-0.0006548619940024196;15.942.287.790.465.300
222;8.0;0.00019967983499221821;8,00E+10;-0.0006538701690233034;15.942.287.790.563.000
223;8.0;0.00020291762958425078;8,05E+10;-0.000658597427059767;15.942.287.790.660.800
224;8.0;0.00020222226890699715;8,19E+10;-0.0006581632678366549;1.594.228.779.075.860
225;8.0;0.00020343268473026476;8,44E+10;-0.0006602975923300871;1.594.228.779.085.630
226;8.0;0.0002122875620813506;8,11E+10;-0.0006556443128219739;15.942.287.790.954.100
227;8.0;0.00021509282832120655;7,75E+10;-0.0006576380788212747;15.942.287.791.051.900
228;8.0;0.00021910898197532574;7,48E+10;-0.0006528812246973086;15.942.287.791.149.600
229;8.0;0.00021667474633342592;7,15E+10;-0.0006460478823060668;15.942.287.791.247.400
230;8.0;0.0002166635196823305;7,33E+10;-0.0006454420380910174;15.942.287.791.345.100
231;8.0;0.0002163296584931492;7,11E+10;-0.0006397039283648798;15.942.287.791.442.900
232;8.0;0.00021754667985621206;7,12E+10;-0.000643597992508495;15.942.287.791.540.700
233;8.0;0.0002182584556775581;6,87E+10;-0.000637599802691262;1.594.228.779.163.840
234;8.0;0.0001995141801910771;7,96E+10;-0.0006537163661579418;1.594.228.779.173.620
235;8.0;0.00020108623686620645;8,17E+10;-0.0006572344316756911;15.942.287.791.833.900
236;8.0;0.00020056761615277747;8,04E+10;-0.000653707219417764;1.594.228.779.193.170
237;8.0;0.00019928420001480776;8,04E+10;-0.0006558826891238389;15.942.287.792.029.500
238;8.0;0.00020099264312172584;8,13E+10;-0.0006554500180626064;15.942.287.792.127.200
239;8.0;0.0002001625174321384;8,00E+10;-0.0006538461902906939;15.942.287.792.225.000
240;8.0;0.0002025634164295186;8,03E+10;-0.0006589319929057815;15.942.287.792.322.700
241;8.0;0.00020248726872469075;8,25E+10;-0.0006583936519066484;15.942.287.792.420.500
242;8.0;0.00020369747706548523;8,41E+10;-0.0006597818739210842;1.594.228.779.251.830
243;8.0;0.00021298549637614516;8,09E+10;-0.0006561177208450231;15.942.287.792.616.000
244;8.0;0.00021541184013712704;7,70E+10;-0.0006567141376604882;15.942.287.792.713.800
245;8.0;0.0002191382056855912;7,46E+10;-0.0006531101679759943;15.942.287.792.811.600
246;8.0;0.0002167840889133774;7,16E+10;-0.0006455946626938547;15.942.287.792.909.300
247;8.0;0.00021605510189979328;7,30E+10;-0.0006451113243170672;15.942.287.793.007.100
248;8.0;0.00021681296891632959;7,12E+10;-0.0006397958088103603;15.942.287.793.104.800
249;8.0;0.0002174817317884542;7,09E+10;-0.0006432579081390636;15.942.287.793.202.600
250;8.0;0.00022071516384046167;6,89E+10;-0.0006403846050686678;1.594.228.779.330.040
251;8.0;0.00022013935311850482;6,66E+09;-0.0006420557609804062;1.594.228.779.339.810
252;8.0;0.00020020080097167924;7,98E+10;-0.0006531518022257073;15.942.287.793.495.900
253;8.0;0.00020015259482362475;8,12E+10;-0.0006571228393498086;15.942.287.793.593.600
254;8.0;0.00020076509924032325;8,08E+10;-0.0006540130583936555;15.942.287.793.691.400
255;8.0;0.00019916082672691133;8,00E+10;-0.0006545366177958202;15.942.287.793.789.200
256;8.0;0.0002010981213665663;8,15E+10;-0.0006569845245842489;15.942.287.793.886.900
257;8.0;0.00020118275132323775;8,01E+10;-0.0006539112321802744;15.942.287.793.984.700
258;8.0;0.000201920271727446;8,00E+10;-0.0006589111938513703;159.422.877.940.825
259;8.0;0.0002028317904575182;8,36E+10;-0.0006591052757961094;1.594.228.779.418.020
260;8.0;0.00020475588437307452;8,32E+10;-0.000658054569113972;15.942.287.794.278.000
261;8.0;0.00021411070696677375;8,06E+10;-0.0006576317371312122;15.942.287.794.375.700
262;8.0;0.00021599415622414864;7,67E+10;-0.0006549230190740066;15.942.287.794.473.500
263;8.0;0.00021892443573636434;7,32E+10;-0.000652812507274272;15.942.287.794.571.300
264;8.0;0.000217327801947352;7,21E+10;-0.0006448175828822501;15.942.287.794.669.000
265;8.0;0.00021505525836228086;7,24E+10;-0.0006442142235643344;1.594.228.779.476.680
266;8.0;0.00021752443598838786;7,15E+10;-0.0006403198728970106;15.942.287.794.864.500
267;8.0;0.0002175722301835051;7,03E+10;-0.0006422227594611101;1.594.228.779.496.230
268;8.0;0.0002210046384226785;6,88E+10;-0.0006413230712078181;1.594.228.779.506.010
269;8.0;0.00022111773833476947;6,59E+10;-0.0006396661677246717;15.942.287.795.157.800
270;8.0;0.00022345208953041573;6,62E+10;-0.0006436845768702253;15.942.287.795.255.600
271;8.0;0.00020094466753406317;8,04E+10;-0.0006533280556164439;15.942.287.795.353.300
272;8.0;0.00019945613859357123;8,07E+10;-0.0006565070922230638;15.942.287.795.451.100
273;8.0;0.00020087092470900646;8,11E+10;-0.0006547575419104985;1.594.228.779.554.890
274;8.0;0.00019957352299915368;7,99E+10;-0.0006537129793056818;15.942.287.795.646.600
275;8.0;0.00020051601368749239;8,12E+10;-0.0006573818754711801;15.942.287.795.744.400
276;8.0;0.00020188170216635612;8,03E+10;-0.0006543005159453915;159.422.877.958.422
277;8.0;0.00020153882967071925;8,01E+10;-0.0006586342459639457;1.594.228.779.593.990
278;8.0;0.00020305366323066176;8,45E+10;-0.0006600413491413936;15.942.287.796.037.700
279;8.0;0.00020620357585469668;8,22E+10;-0.0006558217587681231;15.942.287.796.135.400
280;8.0;0.00021483067520349923;8,01E+10;-0.0006592016075043326;15.942.287.796.233.200
281;8.0;0.00021744678815768144;7,61E+10;-0.000654014631674643;15.942.287.796.331.000
282;8.0;0.00021799247628272194;7,25E+10;-0.0006515227104145664;15.942.287.796.428.700
283;8.0;0.00021742860560992373;7,25E+10;-0.0006444608484799983;15.942.287.796.526.500
284;8.0;0.0002146698471223949;7,18E+10;-0.0006428824018270335;15.942.287.796.624.200
285;8.0;0.00021795056188748;7,18E+10;-0.000641321438130133;1.594.228.779.672.200
286;8.0;0.0002177829564303901;6,95E+10;-0.00064078602713577;1.594.228.779.681.980
287;8.0;0.0002212726889044178;6,85E+10;-0.0006427751535055011;15.942.287.796.917.500
288;8.0;0.00022241689626577402;6,59E+10;-0.0006397378494429629;15.942.287.797.015.300
289;8.0;0.00022252518150059608;6,52E+10;-0.0006435359237274881;15.942.287.797.113.000
290;8.0;0.0002240164383033452;6,40E+07;-0.0006402061293388694;15.942.287.797.210.800
291;8.0;0.00022230634528377165;6,49E+10;-0.0006434533542398378;15.942.287.797.308.600
292;8.0;0.00019954323736305328;8,02E+09;-0.0006559461833693345;15.942.287.797.406.300
293;8.0;0.00020118460300784136;8,13E+09;-0.0006548205143376512;15.942.287.797.504.100
294;8.0;0.00019946264384707846;8,01E+10;-0.0006538044980943861;159.422.877.976.019
295;8.0;0.00020054639463612604;8,11E+10;-0.0006569752839689809;15.942.287.797.699.600
296;8.0;0.00020074515226362126;8,07E+10;-0.0006540319089456489;15.942.287.797.797.400
297;8.0;0.00019967473163960093;8,04E+10;-0.0006556402334185721;15.942.287.797.895.100
298;8.0;0.00020274965050869252;8,05E+10;-0.000656715251283293;15.942.287.797.992.900
299;8.0;0.0002014434683633432;8,07E+10;-0.0006578246417049275;15.942.287.798.090.700
300;8.0;0.00020339117177165504;8,50E+10;-0.000661124053195962;15.942.287.798.188.400
301;8.0;0.00021049268050033374;8,14E+09;-0.0006552703256737751;15.942.287.798.286.200
302;8.0;0.00021471598563235707;7,86E+10;-0.0006588415903308422;1.594.228.779.838.390
303;8.0;0.0002188884299089753;7,52E+10;-0.0006529204875133649;1.594.228.779.848.170
